batch_size,bc/prob_true_act,bc/batch,bc/ent_loss,bc/epoch,bc/l2_norm,bc/neglogp,bc/loss,bc/samples_so_far,bc/l2_loss,bc/entropy
2048,0.7571997046470642,959,-0.0010463454527780414,40,828.1449584960938,0.39136213064193726,0.3903157711029053,1966080,0.0,1.0463453531265259
2048,0.7914201021194458,983,-0.0010086121037602425,41,835.1756591796875,0.35099858045578003,0.34998998045921326,2015232,0.0,1.008612036705017
2048,0.8165737986564636,1007,-0.0009714087354950607,42,843.2216796875,0.3180730938911438,0.31710168719291687,2064384,0.0,0.9714086651802063
2048,0.8303307890892029,1031,-0.000934791867621243,43,852.2632446289062,0.29874753952026367,0.2978127598762512,2113536,0.0,0.9347918033599854
2048,0.8574358224868774,1055,-0.0008988092304207385,44,861.4718017578125,0.2908806800842285,0.289981871843338,2162688,0.0,0.8988091945648193
2048,0.8811947107315063,1079,-0.0008631442906334996,45,872.2314453125,0.2659292221069336,0.26506608724594116,2211840,0.0,0.8631442785263062
2048,0.9055343866348267,1103,-0.000828249379992485,46,883.3665161132812,0.22271928191184998,0.22189103066921234,2260992,0.0,0.8282493352890015
2048,0.9586876034736633,1127,-0.0007939739152789116,47,896.0718994140625,0.200293630361557,0.19949965178966522,2310144,0.0,0.7939738631248474
2048,0.9703723788261414,1151,-0.0007602369878441095,48,908.3616333007812,0.18111002445220947,0.18034978210926056,2359296,0.0,0.7602369785308838
2048,0.9845852851867676,1175,-0.0007266692700795829,49,923.0990600585938,0.18092933297157288,0.1802026629447937,2408448,0.0,0.7266692519187927
2048,1.0175442695617676,1199,-0.0006937734433449805,50,939.637451171875,0.15210017561912537,0.1514064073562622,2457600,0.0,0.6937733888626099
2048,1.0634775161743164,1223,-0.0006617039907723665,51,959.1945190429688,0.12487083673477173,0.12420913577079773,2506752,0.0,0.6617039442062378
2048,1.1121430397033691,1247,-0.0006298630614764988,52,979.2103271484375,0.04691234976053238,0.046282485127449036,2555904,0.0,0.6298630237579346
2048,1.1428046226501465,1271,-0.0005987311014905572,53,1002.8530883789062,0.0521196685731411,0.051520936191082,2605056,0.0,0.5987311005592346
2048,1.199378252029419,1295,-0.000567712530028075,54,1030.326171875,0.009272867813706398,0.008705154992640018,2654208,0.0,0.5677124857902527
2048,1.181119680404663,1319,-0.0005371737061068416,55,1058.8800048828125,0.004888610448688269,0.004351436626166105,2703360,0.0,0.5371736884117126
2048,1.2296478748321533,1343,-0.0005074040964245796,56,1087.5050048828125,-0.018473956733942032,-0.018981359899044037,2752512,0.0,0.507404088973999
2048,1.2495920658111572,1367,-0.0004776009591296315,57,1124.7528076171875,-0.02021278627216816,-0.02069038711488247,2801664,0.0,0.47760093212127686
2048,1.2874116897583008,1391,-0.00044837393215857446,58,1164.3638916015625,-0.03432127460837364,-0.03476964682340622,2850816,0.0,0.4483739137649536
2048,1.2975640296936035,1415,-0.000419723306549713,59,1201.585693359375,-0.043359629809856415,-0.04377935454249382,2899968,0.0,0.4197232723236084
2048,1.370585322380066,1439,-0.00039122143061831594,60,1246.4501953125,-0.08602461963891983,-0.0864158421754837,2949120,0.0,0.39122140407562256
2048,1.3707324266433716,1463,-0.0003627897531259805,61,1291.9268798828125,-0.08833222091197968,-0.08869501203298569,2998272,0.0,0.36278975009918213
2048,1.4213861227035522,1487,-0.00033506634645164013,62,1330.823486328125,-0.16691285371780396,-0.1672479212284088,3047424,0.0,0.3350663185119629
2048,1.4458404779434204,1511,-0.00030770731973461807,63,1365.0523681640625,-0.12456250190734863,-0.12487021088600159,3096576,0.0,0.3077073097229004
2048,1.5024324655532837,1535,-0.0002810785954352468,64,1396.378173828125,-0.18468452990055084,-0.1849656105041504,3145728,0.0,0.281078577041626
2048,1.4983830451965332,1559,-0.0002538800472393632,65,1426.8455810546875,-0.19392558932304382,-0.1941794753074646,3194880,0.0,0.25388002395629883
2048,1.4959303140640259,1583,-0.00022705949959345162,66,1458.2733154296875,-0.21496912837028503,-0.21519619226455688,3244032,0.0,0.2270594835281372
2048,1.6043813228607178,1607,-0.00020045650308020413,67,1492.3519287109375,-0.26139962673187256,-0.2616000771522522,3293184,0.0,0.20045650005340576
2048,1.6124534606933594,1631,-0.00017392588779330254,68,1525.647216796875,-0.27321967482566833,-0.2733936011791229,3342336,0.0,0.17392587661743164
2048,1.6872262954711914,1655,-0.00014746893430128694,69,1558.96728515625,-0.29656338691711426,-0.2967108488082886,3391488,0.0,0.1474689245223999
2048,1.689648985862732,1679,-0.00012146616791142151,70,1595.22900390625,-0.272527277469635,-0.27264875173568726,3440640,0.0,0.12146615982055664
2048,1.792403221130371,1703,-9.555793076287955e-05,71,1633.020751953125,-0.33498290181159973,-0.3350784480571747,3489792,0.0,0.09555792808532715
2048,1.815816044807434,1727,-6.961298640817404e-05,72,1670.6402587890625,-0.3460673987865448,-0.34613701701164246,3538944,0.0,0.06961297988891602
2048,1.8758265972137451,1751,-4.396188523969613e-05,73,1712.641845703125,-0.3764147460460663,-0.37645870447158813,3588096,0.0,0.04396188259124756
2048,1.9100079536437988,1775,-1.8277765775565058e-05,74,1753.7357177734375,-0.39084988832473755,-0.3908681571483612,3637248,0.0,0.018277764320373535
2048,1.919914722442627,1799,6.573319751623785e-06,75,1795.669189453125,-0.42295318841934204,-0.42294660210609436,3686400,0.0,-0.006573319435119629
2048,2.051017999649048,1823,3.1436444260179996e-05,76,1840.0623779296875,-0.4258197546005249,-0.4257883131504059,3735552,0.0,-0.03143644332885742
2048,1.9826209545135498,1847,5.6778433645376936e-05,77,1882.48046875,-0.43783488869667053,-0.437778115272522,3784704,0.0,-0.0567784309387207
2048,2.059062957763672,1871,8.119166159303859e-05,78,1924.495361328125,-0.4865895211696625,-0.4865083396434784,3833856,0.0,-0.08119165897369385
2048,2.0731215476989746,1895,0.00010586011921986938,79,1966.6419677734375,-0.4715314209461212,-0.4714255630970001,3883008,0.0,-0.10586011409759521
2048,2.191067934036255,1919,0.0001293734385399148,80,2006.2618408203125,-0.5154662132263184,-0.515336811542511,3932160,0.0,-0.1293734312057495
2048,2.146868944168091,1943,0.00015381992852780968,81,2046.213623046875,-0.5054988861083984,-0.5053450465202332,3981312,0.0,-0.15381991863250732
2048,2.322882890701294,1967,0.00017775011656340212,82,2085.0185546875,-0.4897257685661316,-0.4895480275154114,4030464,0.0,-0.1777501106262207
2048,2.32197904586792,1991,0.00020129932090640068,83,2122.761474609375,-0.6147912740707397,-0.6145899891853333,4079616,0.0,-0.20129930973052979
2048,2.2636122703552246,2015,0.00022426331997849047,84,2157.88720703125,-0.5302236080169678,-0.529999315738678,4128768,0.0,-0.22426331043243408
2048,2.390610694885254,2039,0.0002471621264703572,85,2192.7705078125,-0.6049344539642334,-0.6046872735023499,4177920,0.0,-0.2471621036529541
2048,2.481382369995117,2063,0.0002708760730456561,86,2226.367919921875,-0.6219534873962402,-0.6216825842857361,4227072,0.0,-0.27087604999542236
2048,2.5176620483398438,2087,0.00029341495246626437,87,2261.232421875,-0.5891443490982056,-0.5888509154319763,4276224,0.0,-0.2934149503707886
2048,2.659566879272461,2111,0.0003161568893119693,88,2295.021484375,-0.62797611951828,-0.6276599764823914,4325376,0.0,-0.31615686416625977
2048,2.5619897842407227,2135,0.000338765763444826,89,2328.033203125,-0.6478286385536194,-0.6474898457527161,4374528,0.0,-0.3387657403945923
2048,2.605090856552124,2159,0.00036096060648560524,90,2361.36328125,-0.6026429533958435,-0.6022819876670837,4423680,0.0,-0.36096060276031494
2048,2.5439305305480957,2183,0.00038126445724628866,91,2393.120849609375,-0.648273229598999,-0.6478919386863708,4472832,0.0,-0.38126444816589355
2048,2.8860220909118652,2207,0.0004022734356112778,92,2422.860595703125,-0.7461854219436646,-0.7457831501960754,4521984,0.0,-0.40227341651916504
2048,2.7751123905181885,2231,0.000423490913817659,93,2452.43896484375,-0.7337795495986938,-0.7333560585975647,4571136,0.0,-0.42349088191986084
2048,2.9172239303588867,2255,0.0004442124627530575,94,2481.51123046875,-0.7590400576591492,-0.7585958242416382,4620288,0.0,-0.4442124366760254
2048,3.023789644241333,2279,0.00046417058911174536,95,2510.236572265625,-0.7050920128822327,-0.7046278715133667,4669440,0.0,-0.46417057514190674
2048,3.0739243030548096,2303,0.00048420418170280755,96,2537.52294921875,-0.7955358624458313,-0.795051634311676,4718592,0.0,-0.48420417308807373
2048,3.131420135498047,2327,0.0005043118144385517,97,2564.072021484375,-0.7553726434707642,-0.7548683285713196,4767744,0.0,-0.5043118000030518
2048,3.1061577796936035,2351,0.0005237737204879522,98,2590.20947265625,-0.8262558579444885,-0.8257321119308472,4816896,0.0,-0.5237736701965332
2048,3.288043975830078,2375,0.0005428376607596874,99,2616.21630859375,-0.7818224430084229,-0.7812796235084534,4866048,0.0,-0.5428376197814941
2048,3.105323314666748,2399,0.0005609364598058164,100,2641.924072265625,-0.7696477174758911,-0.7690867781639099,4915200,0.0,-0.560936450958252
2048,3.2810988426208496,2423,0.0005786785040982068,101,2666.791015625,-0.7920827269554138,-0.7915040254592896,4964352,0.0,-0.5786784887313843
2048,3.3129847049713135,2447,0.0005961666465736926,102,2691.30615234375,-0.7926955819129944,-0.7920994162559509,5013504,0.0,-0.5961666107177734
2048,3.1381711959838867,2471,0.00061348348390311,103,2714.04638671875,-0.7386987209320068,-0.7380852103233337,5062656,0.0,-0.6134834289550781
2048,3.424001932144165,2495,0.0006306694122031331,104,2737.33740234375,-0.7863820791244507,-0.7857514023780823,5111808,0.0,-0.630669355392456
2048,3.4839606285095215,2519,0.0006480052834376693,105,2759.212890625,-0.8705176115036011,-0.869869589805603,5160960,0.0,-0.6480052471160889
2048,3.4511609077453613,2543,0.000664816761855036,106,2781.548583984375,-0.7590838670730591,-0.7584190368652344,5210112,0.0,-0.6648167371749878
2048,3.649698257446289,2567,0.0006791037740185857,107,2804.670166015625,-0.8335715532302856,-0.8328924775123596,5259264,0.0,-0.6791037321090698
2048,3.6685914993286133,2591,0.000693261157721281,108,2826.22119140625,-0.8520724773406982,-0.8513792157173157,5308416,0.0,-0.6932611465454102
2048,3.7034287452697754,2615,0.0007080031791701913,109,2849.942138671875,-0.9025017619132996,-0.9017937779426575,5357568,0.0,-0.7080031633377075
2048,3.5563812255859375,2639,0.0007225497392937541,110,2870.5380859375,-0.9374075531959534,-0.9366850256919861,5406720,0.0,-0.7225496768951416
2048,3.742513656616211,2663,0.0007356958813033998,111,2891.9443359375,-0.9168643951416016,-0.9161286950111389,5455872,0.0,-0.7356958389282227
2048,3.7230238914489746,2687,0.0007500279461964965,112,2911.231201171875,-0.8780994415283203,-0.8773494362831116,5505024,0.0,-0.7500278949737549
2048,3.881507396697998,2711,0.0007639341638423502,113,2931.1845703125,-0.9266053438186646,-0.9258413910865784,5554176,0.0,-0.7639341354370117
2048,3.9361062049865723,2735,0.0007766956696286798,114,2949.3251953125,-0.8698625564575195,-0.8690858483314514,5603328,0.0,-0.7766956090927124
2048,3.999666690826416,2759,0.0007881936035118997,115,2969.20068359375,-0.9047495126724243,-0.9039613008499146,5652480,0.0,-0.7881935834884644
2048,3.982980966567993,2783,0.0007995947962626815,116,2987.9970703125,-0.7892242670059204,-0.7884246706962585,5701632,0.0,-0.7995947599411011
2048,4.1947526931762695,2807,0.0008111675269901752,117,3006.5166015625,-0.9585217237472534,-0.9577105641365051,5750784,0.0,-0.8111674785614014
2048,4.167868614196777,2831,0.0008229692466557026,118,3023.008056640625,-0.9683552384376526,-0.9675322771072388,5799936,0.0,-0.8229691982269287
2048,4.094902992248535,2855,0.0008332354482263327,119,3041.23291015625,-1.0085251331329346,-1.0076918601989746,5849088,0.0,-0.8332353830337524
2048,4.156604290008545,2879,0.000843141577206552,120,3059.56640625,-0.8497392535209656,-0.8488960862159729,5898240,0.0,-0.8431415557861328
2048,4.122496128082275,2903,0.0008533218060620129,121,3074.180908203125,-0.8871842622756958,-0.8863309621810913,5947392,0.0,-0.8533217906951904
2048,4.270532608032227,2927,0.0008633892866782844,122,3088.870849609375,-1.0012058019638062,-1.0003423690795898,5996544,0.0,-0.863389253616333
2048,4.143322944641113,2951,0.0008730922127142549,123,3104.75341796875,-0.9236239790916443,-0.9227508902549744,6045696,0.0,-0.8730921745300293
2048,4.382045269012451,2975,0.0008805639226920903,124,3120.758056640625,-1.0051472187042236,-1.004266619682312,6094848,0.0,-0.8805638551712036
2048,4.355410099029541,2999,0.0008889026939868927,125,3136.462890625,-1.0036344528198242,-1.002745509147644,6144000,0.0,-0.8889026641845703
2048,4.515957832336426,3023,0.0008986396132968366,126,3151.223388671875,-0.9880739450454712,-0.9871752858161926,6193152,0.0,-0.8986395597457886
2048,4.195265293121338,3047,0.000907492300029844,127,3164.878662109375,-0.8628824949264526,-0.8619750142097473,6242304,0.0,-0.9074922800064087
2048,4.5542755126953125,3071,0.0009144391515292227,128,3179.59130859375,-1.0288090705871582,-1.0278946161270142,6291456,0.0,-0.9144390821456909
2048,4.2393269538879395,3095,0.0009223361266776919,129,3194.24267578125,-0.9891878962516785,-0.9882655739784241,6340608,0.0,-0.9223361015319824
2048,4.607901573181152,3119,0.000929054687730968,130,3209.472412109375,-0.8738598823547363,-0.8729308247566223,6389760,0.0,-0.9290546178817749
2048,4.347026824951172,3143,0.0009350351756438613,131,3224.336669921875,-0.9609823226928711,-0.9600473046302795,6438912,0.0,-0.9350351095199585
2048,4.408119201660156,3167,0.000939405697863549,132,3240.218017578125,-0.9864351153373718,-0.9854956865310669,6488064,0.0,-0.9394056797027588
2048,4.462911605834961,3191,0.0009438401903025806,133,3266.71484375,-0.9908620715141296,-0.9899182319641113,6537216,0.0,-0.9438401460647583
2048,4.778864860534668,3215,0.0009509195806458592,134,3279.29541015625,-1.0565145015716553,-1.0555635690689087,6586368,0.0,-0.950919508934021
2048,4.7481560707092285,3239,0.0009581840713508427,135,3291.532958984375,-1.00868558883667,-1.0077273845672607,6635520,0.0,-0.958184003829956
2048,4.582189559936523,3263,0.0009630480199120939,136,3303.095703125,-0.9859795570373535,-0.9850165247917175,6684672,0.0,-0.963047981262207
2048,4.697487831115723,3287,0.0009681315859779716,137,3316.2451171875,-1.0286484956741333,-1.0276803970336914,6733824,0.0,-0.9681315422058105
2048,4.730806350708008,3311,0.0009732300532050431,138,3328.12060546875,-1.02715003490448,-1.0261768102645874,6782976,0.0,-0.9732300043106079
2048,4.770382404327393,3335,0.00097836263012141,139,3340.819091796875,-1.031991958618164,-1.0310136079788208,6832128,0.0,-0.9783625602722168
2048,4.76528263092041,3359,0.0009832225041463971,140,3352.75341796875,-0.9727300405502319,-0.9717468023300171,6881280,0.0,-0.983222484588623
2048,4.788188934326172,3383,0.0009880332509055734,141,3363.60009765625,-0.981403112411499,-0.9804151058197021,6930432,0.0,-0.9880331754684448
2048,4.803287506103516,3407,0.0009930048836395144,142,3375.9990234375,-0.9952989816665649,-0.9943059682846069,6979584,0.0,-0.9930047988891602
2048,4.8492865562438965,3431,0.0009957298170775175,143,3385.791015625,-1.0833039283752441,-1.0823081731796265,7028736,0.0,-0.9957298040390015
2048,4.846376895904541,3455,0.0009990778053179383,144,3397.812744140625,-0.9519158005714417,-0.9509167075157166,7077888,0.0,-0.9990777969360352
2048,4.813302993774414,3479,0.0010007730452343822,145,3418.140380859375,-0.9293779134750366,-0.9283771514892578,7127040,0.0,-1.0007729530334473
2048,4.875881671905518,3503,0.0010035661980509758,146,3435.393798828125,-0.9904926419258118,-0.9894890785217285,7176192,0.0,-1.0035661458969116
2048,4.794034957885742,3527,0.0010065045207738876,147,3447.1181640625,-0.9728621244430542,-0.971855640411377,7225344,0.0,-1.0065044164657593
2048,4.970364570617676,3551,0.0010114293545484543,148,3457.923583984375,-1.0201724767684937,-1.0191611051559448,7274496,0.0,-1.0114293098449707
2048,4.88426399230957,3575,0.001014511683024466,149,3466.863525390625,-0.971028208732605,-0.9700136780738831,7323648,0.0,-1.0145115852355957
2048,4.900877952575684,3599,0.0010186436120420694,150,3475.903076171875,-1.0440760850906372,-1.0430574417114258,7372800,0.0,-1.0186436176300049
