bc/loss,bc/entropy,bc/l2_norm,bc/neglogp,bc/epoch,batch_size,bc/prob_true_act,bc/ent_loss,bc/batch,bc/samples_so_far,bc/l2_loss
1.0668534868845505,1.9420793056488037,894.7127075195312,1.0687955662824002,41,2048,0.3504854553722171,-0.0019420793978497386,450,923648,0.0
1.041344259045376,1.9203215837478638,913.2058715820312,1.0432645807688223,42,2048,0.35996204931440867,-0.00192032172344625,461,946176,0.0
1.0232697821066739,1.898611307144165,932.4058837890625,1.0251683935367526,43,2048,0.36622885551599127,-0.0018986114300787449,472,968704,0.0
0.9949262492321073,1.876918077468872,952.0447387695312,0.9968031673654555,44,2048,0.3762479589500075,-0.0018769181333482265,483,991232,0.0
0.9738877474224061,1.8552451133728027,971.0730590820312,0.9757429926317052,45,2048,0.3848923597269861,-0.001855245209299028,494,1013760,0.0
0.9625871617742054,1.8335814476013184,989.7977294921875,0.9644207432562657,46,2048,0.3915780571223062,-0.0018335814820602536,505,1036288,0.0
0.9297944376030305,1.8119497299194336,1009.6485595703125,0.9316063873720655,47,2048,0.402986412853076,-0.0018119497690349817,516,1058816,0.0
0.9108795128732314,1.790318250656128,1029.324951171875,0.9126698311620718,48,2048,0.4093327798152861,-0.0017903182888403535,527,1081344,0.0
0.8965803230006697,1.7686861753463745,1049.937255859375,0.8983490092272388,49,2048,0.417328689941929,-0.0017686862265691161,538,1103872,0.0
0.8811910159959713,1.747096061706543,1071.856689453125,0.8829381121862003,50,2048,0.4231506750425486,-0.0017470961902290583,549,1126400,0.0
0.8529413797610657,1.7255403995513916,1094.0501708984375,0.8546669202574746,51,2048,0.43590832942920066,-0.0017255404964089394,560,1148928,0.0
0.8330040094225978,1.7039333581924438,1115.685791015625,0.8347079428860297,52,2048,0.44462302706530044,-0.0017039334634318948,571,1171456,0.0
0.8095769986458753,1.6823880672454834,1137.8983154296875,0.8112593867764507,53,2048,0.45596154621085516,-0.0016823881305754185,582,1193984,0.0
0.7898180405177405,1.6608290672302246,1159.8052978515625,0.7914788696948668,54,2048,0.46473721269327517,-0.0016608291771262884,593,1216512,0.0
0.7631814722941593,1.6392319202423096,1182.4676513671875,0.7648207043336109,55,2048,0.47690228903321114,-0.0016392320394515991,604,1239040,0.0
0.7440053728353133,1.6176562309265137,1204.895751953125,0.7456230291575094,56,2048,0.48450245874847514,-0.001617656322196126,615,1261568,0.0
0.7231025640228411,1.5960955619812012,1228.2147216796875,0.7246986596453583,57,2048,0.4958220025240032,-0.0015960956225171685,626,1284096,0.0
0.7104029205230575,1.5745141506195068,1252.414794921875,0.7119774347239685,58,2048,0.5045752943085676,-0.0015745142009109259,637,1306624,0.0
0.6900731625298548,1.5530164241790771,1277.060546875,0.6916261790117759,59,2048,0.5148444568275581,-0.0015530164819210768,648,1329152,0.0
0.6591167724760618,1.5316295623779297,1301.478515625,0.6606484020663794,60,2048,0.5276820108527139,-0.001531629590317607,659,1351680,0.0
0.6398339061620623,1.5101882219314575,1329.1624755859375,0.6413440944948211,61,2048,0.5394230379654564,-0.001510188332758844,670,1374208,0.0
0.6197643686702203,1.4886581897735596,1354.17626953125,0.6212530269205299,62,2048,0.5503284830815617,-0.001488658250309527,681,1396736,0.0
0.6289067816770728,1.4671530723571777,1377.515625,0.6303739348742272,63,2048,0.5491115680147073,-0.0014671531971544027,692,1419264,0.0
0.5773110841176324,1.445831298828125,1400.34912109375,0.5787569154993483,64,2048,0.5737317016521328,-0.0014458313817158341,703,1441792,0.0
0.5536628090989689,1.424399971961975,1422.4698486328125,0.5550872091184283,65,2048,0.5881111097887032,-0.0014244000194594264,714,1464320,0.0
0.5314683787293679,1.4028551578521729,1444.591064453125,0.5328712339980475,66,2048,0.6028379356273528,-0.0014028552686795592,725,1486848,0.0
0.5243935938146358,1.3812334537506104,1466.483154296875,0.5257748273820078,67,2048,0.6087407961882857,-0.0013812335673719645,736,1509376,0.0
0.488447481347323,1.3596289157867432,1489.2357177734375,0.4898071103264397,68,2048,0.6270348439990899,-0.0013596289791166782,747,1531904,0.0
0.4789860339763784,1.3380080461502075,1511.7757568359375,0.48032404206909474,69,2048,0.6350813073724144,-0.0013380080927163363,758,1554432,0.0
0.45822493321605917,1.3164749145507812,1534.5140380859375,0.4595414081995278,70,2048,0.6499161781639824,-0.0013164749834686518,769,1576960,0.0
0.4378520045252036,1.295055866241455,1556.7891845703125,0.43914706048644,71,2048,0.663269291323732,-0.0012950559612363577,780,1599488,0.0
0.4400362024860685,1.2736444473266602,1580.0673828125,0.4413098469920685,72,2048,0.6628573794302133,-0.0012736445059999824,791,1622016,0.0
0.3852271282774532,1.2522690296173096,1602.79833984375,0.3864793974169666,73,2048,0.6983682562624858,-0.0012522691395133734,802,1644544,0.0
0.37859346761456136,1.2307512760162354,1625.9833984375,0.3798242188952342,74,2048,0.7044805988193603,-0.0012307512806728482,813,1667072,0.0
0.34721385962939166,1.2091922760009766,1648.2320556640625,0.3484230519566154,75,2048,0.72304827502874,-0.0012091923272237182,824,1689600,0.0
0.32017595852182756,1.187640905380249,1670.0965576171875,0.32136359946259807,76,2048,0.744394733069717,-0.0011876409407705069,835,1712128,0.0
0.30053853982977063,1.1660664081573486,1692.89111328125,0.3017046063338542,77,2048,0.7571359138098176,-0.0011660665040835738,846,1734656,0.0
0.2852890998426954,1.1444385051727295,1715.676513671875,0.286433538359044,78,2048,0.7715991369543892,-0.0011444385163486004,857,1757184,0.0
0.2569622422449067,1.1227970123291016,1738.33642578125,0.258085039269343,79,2048,0.7896450220501607,-0.001122797024436295,868,1779712,0.0
0.22634472600281624,1.1011226177215576,1760.809326171875,0.22744584870621948,80,2048,0.8143388243210387,-0.0011011227034032345,879,1802240,0.0
0.23347084030280518,1.07942795753479,1782.9144287109375,0.23455026831249404,81,2048,0.8161903976303182,-0.0010794280096888542,890,1824768,0.0
0.20508302911323775,1.05782151222229,1805.565185546875,0.20614085067202617,82,2048,0.8365520626640459,-0.0010578215587884188,901,1847296,0.0
0.1758028146823164,1.03623366355896,1827.72119140625,0.17683904841665588,83,2048,0.8602765754737354,-0.0010362337343394756,912,1869824,0.0
0.17898869743925533,1.0146327018737793,1851.1588134765625,0.1800033301942145,84,2048,0.8622224385704962,-0.001014632754959166,923,1892352,0.0
0.13592023387464872,0.9932346343994141,1873.6788330078125,0.13691346856213352,85,2048,0.8938087908206187,-0.0009932346874848008,934,1914880,0.0
0.11139349036575592,0.9717540740966797,1895.2548828125,0.11236524450551084,86,2048,0.9140100125353509,-0.0009717541397549212,945,1937408,0.0
0.09619102085716177,0.950360119342804,1917.0814208984375,0.0971413810039786,87,2048,0.9307205026576074,-0.0009503601468168199,956,1959936,0.0
0.07892371912591424,0.9289666414260864,1938.16259765625,0.07985268580366191,88,2048,0.9480704537732272,-0.0009289666777476668,967,1982464,0.0
0.04444546753460508,0.9073876142501831,1958.4124755859375,0.0453528551772606,89,2048,0.9801568671343885,-0.0009073876426555216,978,2004992,0.0
0.010326008730446729,0.8856489658355713,1978.3883056640625,0.01121165773260388,90,2048,1.006940115976853,-0.0008856490021571517,989,2027520,0.0
0.019201725552984782,0.8638463020324707,1997.8568115234375,0.02006557188621656,91,2048,1.001776850547452,-0.000863846333231777,1000,2050048,0.0
-0.000326576408380553,0.8422180414199829,2016.5863037109375,0.000515641646077946,92,2048,1.0235078055878768,-0.000842218054458499,1011,2072576,0.0
-0.014006933417411525,0.8208539485931396,2035.587890625,-0.013186079437153417,93,2048,1.0473463972181325,-0.0008208539802581072,1022,2095104,0.0
-0.06192766828861629,0.7996416091918945,2054.07421875,-0.06112802663518657,94,2048,1.0870660115502764,-0.0007996416534297168,1033,2117632,0.0
-0.08135543864449662,0.7781213521957397,2072.342041015625,-0.08057731723642153,95,2048,1.1115882321745048,-0.0007781214080750942,1044,2140160,0.0
-0.11756881894313584,0.756294846534729,2090.35693359375,-0.1168125240691271,96,2048,1.1471794590886257,-0.000756294874008745,1055,2162688,0.0
-0.14096694140737853,0.7343043088912964,2107.750244140625,-0.14023263703841693,97,2048,1.1764766001700013,-0.0007343043689616024,1066,2185216,0.0
-0.14491444809868276,0.7123194932937622,2124.768310546875,-0.1442021285886252,98,2048,1.181326625526046,-0.0007123195100575686,1077,2207744,0.0
-0.17006147226952306,0.6904882192611694,2142.035888671875,-0.16937098400835238,99,2048,1.2148166720061524,-0.0006904882611706853,1088,2230272,0.0
-0.1764850652864321,0.6687979698181152,2159.98583984375,-0.17581626729519356,100,2048,1.2238860628686195,-0.0006687979912385345,1099,2252800,0.0
-0.20829744102539471,0.6471437215805054,2177.61865234375,-0.20765029727354622,101,2048,1.2613710278639023,-0.000647143751848489,1110,2275328,0.0
-0.23639934862485953,0.6254076957702637,2194.966552734375,-0.23577394089416467,102,2048,1.2961026207420066,-0.0006254077306948602,1121,2297856,0.0
-0.25980771529488633,0.6035711765289307,2211.934814453125,-0.2592041441099755,103,2048,1.3271251181821055,-0.0006035711849108338,1132,2320384,0.0
-0.2643883007357152,0.5818079710006714,2227.981201171875,-0.2638064927549356,104,2048,1.3342856544952952,-0.0005818079807795584,1143,2342912,0.0
-0.30568627493668094,0.5601963996887207,2244.591796875,-0.305126078529076,105,2048,1.3872790826954968,-0.0005601964076049626,1154,2365440,0.0
-0.32670277496846456,0.538406491279602,2260.442138671875,-0.32616436842409957,106,2048,1.4116266513130642,-0.0005384065443649888,1165,2387968,0.0
-0.3545208929133844,0.5165097713470459,2275.9833984375,-0.3540043831015248,107,2048,1.4511099601103932,-0.0005165098118595779,1176,2410496,0.0
-0.3841536607005293,0.49445903301239014,2290.843505859375,-0.3836592016386459,108,2048,1.4984688836422047,-0.00049445906188339,1187,2433024,0.0
-0.36255798658271593,0.47239911556243896,2305.630126953125,-0.3620855874385153,109,2048,1.4751543412617805,-0.00047239914420060813,1198,2455552,0.0
-0.42558238632027656,0.45063281059265137,2321.37744140625,-0.4251317534943171,110,2048,1.5580981151160573,-0.00045063282595947385,1209,2478080,0.0
-0.4497732375595407,0.4286379814147949,2336.189208984375,-0.44934459954599526,111,2048,1.592526009703614,-0.00042863801354542375,1220,2500608,0.0
-0.44578891411991295,0.40647780895233154,2350.332763671875,-0.44538243628674623,112,2048,1.5967382834373143,-0.0004064778331667185,1231,2523136,0.0
-0.470095268672587,0.38453173637390137,2365.04736328125,-0.46971073693202214,113,2048,1.6363382679990992,-0.00038453174056485295,1242,2545664,0.0
-0.47229003194938535,0.3629680871963501,2380.436767578125,-0.47192706384798633,114,2048,1.6553674574278296,-0.00036296810139901936,1253,2568192,0.0
-0.5235471343511149,0.3414626121520996,2395.16064453125,-0.5232056717103246,115,2048,1.7258117796329597,-0.0003414626407902688,1264,2590720,0.0
-0.5326290989658042,0.3196587562561035,2408.605224609375,-0.5323094401871964,116,2048,1.7329130353692286,-0.0003196587786078453,1275,2613248,0.0
-0.5444699438418799,0.29781055450439453,2422.7138671875,-0.544172133279692,117,2048,1.767088092359367,-0.00029781056218780577,1286,2635776,0.0
-0.5945863783414455,0.27617383003234863,2437.455078125,-0.5943102044981418,118,2048,1.848276638663255,-0.0002761738433036953,1297,2658304,0.0
-0.5959098677565391,0.25442588329315186,2451.780029296875,-0.5956554418669595,119,2048,1.8572965952578857,-0.00025442588957957923,1308,2680832,0.0
-0.5989617001260688,0.23253023624420166,2465.04443359375,-0.5987291698776009,120,2048,1.8611975240552998,-0.00023253024846781045,1319,2703360,0.0
-0.6005160052219259,0.21083509922027588,2478.53466796875,-0.6003051701182819,121,2048,1.876889980183069,-0.0002108351036440581,1330,2725888,0.0
-0.6103228580872324,0.18975579738616943,2492.33056640625,-0.6101331022768077,122,2048,1.9009576602995437,-0.00018975581042468548,1341,2748416,0.0
-0.6801102722851755,0.16877520084381104,2506.07177734375,-0.6799414970768811,123,2048,2.017970789362081,-0.00016877520829439163,1352,2770944,0.0
-0.6984809268941677,0.14727580547332764,2519.654052734375,-0.6983336510783335,124,2048,2.0493300595625095,-0.00014727581583429128,1363,2793472,0.0
-0.7525698665766326,0.12541091442108154,2532.6171875,-0.7524444556537132,125,2048,2.157248473295133,-0.00012541092291940004,1374,2816000,0.0
-0.7595320390447053,0.10320353507995605,2544.7451171875,-0.7594288355013017,126,2048,2.1723702829380276,-0.00010320354340365157,1385,2838528,0.0
-0.786016466034833,0.08120155334472656,2556.91259765625,-0.7859352644779376,127,2048,2.233046201328198,-8.120155689539388e-05,1396,2861056,0.0
-0.8252429324541977,0.05915367603302002,2568.747802734375,-0.8251837787769132,128,2048,2.323074385288834,-5.915367728448473e-05,1407,2883584,0.0
-0.823186462948545,0.037029266357421875,2579.78759765625,-0.8231494336793936,129,2048,2.3240016739917477,-3.70292691513896e-05,1418,2906112,0.0
-0.8563958863582317,0.015017867088317871,2591.136962890625,-0.8563808684906777,130,2048,2.393616531727865,-1.5017867553979158e-05,1429,2928640,0.0
-0.8802986776962427,-0.006909847259521484,2602.658447265625,-0.8803055875440406,131,2048,2.4667497142374337,6.909847797942348e-06,1440,2951168,0.0
-0.8556348580525578,-0.02886831760406494,2613.191650390625,-0.8556637263711805,132,2048,2.412564329583887,2.8868318622699007e-05,1451,2973696,0.0
-0.9168745146344657,-0.05053222179412842,2624.986328125,-0.9169250468585881,133,2048,2.5527116956009968,5.0532224122434855e-05,1462,2996224,0.0
-0.9476268350731656,-0.07224524021148682,2637.219970703125,-0.9476990803191396,134,2048,2.626846993639514,7.224524597404525e-05,1473,3018752,0.0
-0.9731729296663449,-0.0941472053527832,2648.132080078125,-0.9732670768762379,135,2048,2.6932710118843968,9.414720989298075e-05,1484,3041280,0.0
-0.871590885294447,-0.11614120006561279,2658.438232421875,-0.8717070265018467,136,2048,2.455120088062783,0.00011614120739977807,1495,3063808,0.0
-0.9699547805592764,-0.13768291473388672,2669.486328125,-0.9700924634761058,137,2048,2.7172958837578083,0.0001376829168293625,1506,3086336,0.0
-0.9296147316514323,-0.1590961217880249,2681.231201171875,-0.9297738277842797,138,2048,2.618027128485892,0.00015909613284748048,1517,3108864,0.0
-1.0304295659856408,-0.18007469177246094,2693.74755859375,-1.0306096406833505,139,2048,2.8608295384829123,0.00018007469770964235,1528,3131392,0.0
-1.0451038145677858,-0.20147216320037842,2704.539794921875,-1.0453052867363413,140,2048,2.9167477996482445,0.00020147216855548322,1539,3153920,0.0
-1.1087098628181633,-0.2232365608215332,2714.437255859375,-1.1089330993841071,141,2048,3.0898270820459555,0.00022323656594380736,1550,3176448,0.0
-1.133261124213817,-0.24544823169708252,2723.226806640625,-1.1335065724448157,142,2048,3.1629894316344567,0.0002454482309985906,1561,3198976,0.0
-1.0878167946767618,-0.2678089141845703,2731.84326171875,-1.088084603613531,143,2048,3.0492810976636986,0.00026780893676914275,1572,3221504,0.0
-1.1758251424337187,-0.28983938694000244,2741.681884765625,-1.1761149818350942,144,2048,3.287719456504388,0.00028983940137550235,1583,3244032,0.0
-1.1457858328384298,-0.3114168643951416,2751.87353515625,-1.1460972497032906,145,2048,3.2206066916366254,0.0003114168648608029,1594,3266560,0.0
-1.1505402760764718,-0.3327956199645996,2762.93896484375,-1.1508730717129674,146,2048,3.2708161327367615,0.0003327956364955753,1605,3289088,0.0
-1.1282091301238175,-0.35373854637145996,2775.662841796875,-1.128562868672983,147,2048,3.1992417543350915,0.0003537385491654277,1616,3311616,0.0
-1.1839845802723286,-0.3743619918823242,2788.354248046875,-1.1843589422905207,148,2048,3.3871466909991548,0.00037436201819218695,1627,3334144,0.0
-1.241863738284191,-0.39537227153778076,2799.116943359375,-1.2422591105613168,149,2048,3.542170805529497,0.0003953722771257162,1638,3356672,0.0
-1.290339248115108,-0.4169197082519531,2807.74951171875,-1.2907561678496697,150,2048,3.693302512653129,0.00041691973456181586,1649,3379200,0.0
-1.2996078171944014,-0.43864715099334717,2816.43310546875,-1.300046464364487,151,2048,3.7533140433151946,0.00043864717008545995,1660,3401728,0.0
-1.2837046122830735,-0.46018028259277344,2825.269287109375,-1.2841647925915105,152,2048,3.708518271105315,0.0004601803084369749,1671,3424256,0.0
-1.3297691438538026,-0.48154520988464355,2833.619384765625,-1.330250689080451,153,2048,3.9019900938567966,0.0004815452266484499,1682,3446784,0.0
-1.350819230221723,-0.5030337572097778,2842.492919921875,-1.3513222640287585,154,2048,3.9407420716087036,0.0005030338070355356,1693,3469312,0.0
-1.3630182815011551,-0.5246082544326782,2851.681640625,-1.3635428898030852,155,2048,4.033993653764286,0.0005246083019301295,1704,3491840,0.0
-1.4071170789045353,-0.5459886789321899,2860.9033203125,-1.4076630676370185,156,2048,4.178718547789414,0.000545988732483238,1715,3514368,0.0
-1.4151958004886613,-0.567488431930542,2869.506591796875,-1.415763288919195,157,2048,4.213548707474673,0.0005674884305335581,1726,3536896,0.0
-1.4245784972343907,-0.5890707969665527,2877.94189453125,-1.4251675680760607,158,2048,4.252527069373077,0.0005890708416700363,1737,3559424,0.0
-1.4536563573886316,-0.6103814840316772,2886.616455078125,-1.454266738928077,159,2048,4.393628993738066,0.0006103815394453704,1748,3581952,0.0
-1.4831652154080708,-0.6320438385009766,2894.6220703125,-1.483797259277771,160,2048,4.5292607711356325,0.0006320438697002828,1759,3604480,0.0
-1.4147362622134623,-0.6531505584716797,2902.4482421875,-1.415389412821294,161,2048,4.243415637116372,0.0006531506078317761,1770,3627008,0.0
-1.4185620786675635,-0.6717894077301025,2912.1083984375,-1.4192338681251193,162,2048,4.3477901791661075,0.0006717894575558603,1781,3649536,0.0
-1.3539332856260489,-0.6884198188781738,2926.71337890625,-1.354621705477989,163,2048,4.137697846820489,0.0006884198519401252,1792,3672064,0.0
-1.3613354633835808,-0.7051287889480591,2942.317626953125,-1.3620405922102474,164,2048,4.246729918632619,0.0007051288266666234,1803,3694592,0.0
-1.5071295439741457,-0.723305344581604,2955.373046875,-1.5078528493652934,165,2048,4.733358624351329,0.0007233053911477327,1814,3717120,0.0
-1.597536582265619,-0.7433487176895142,2964.4775390625,-1.598279930999141,166,2048,5.077275835510484,0.0007433487335219979,1825,3739648,0.0
-1.6172115644535157,-0.7647556066513062,2971.967529296875,-1.6179763201020765,167,2048,5.200435193374949,0.000764755648560822,1836,3762176,0.0
-1.6663285079905923,-0.7868704795837402,2978.5703125,-1.6671153785339716,168,2048,5.420063954324537,0.0007868705433793366,1847,3784704,0.0
-1.6711001927513571,-0.8094156980514526,2984.069091796875,-1.6719096084605845,169,2048,5.459702016201454,0.0008094157092273235,1858,3807232,0.0
-1.6885454647135683,-0.8316251039505005,2990.375732421875,-1.6893770898468554,170,2048,5.571707254532931,0.0008316251332871616,1869,3829760,0.0
-1.687272097886876,-0.8537747859954834,2996.550048828125,-1.688125872723163,171,2048,5.584071595143526,0.0008537748362869024,1880,3852288,0.0
-1.7207006050499116,-0.875983476638794,3002.497314453125,-1.7215765885535588,172,2048,5.74674976986735,0.0008759835036471486,1891,3874816,0.0
-1.7744036994984829,-0.8981955051422119,3008.2421875,-1.7753018950455346,173,2048,5.989044095636817,0.0008981955470517278,1902,3897344,0.0
-1.8059617274336834,-0.9205460548400879,3014.459716796875,-1.8068822735583727,174,2048,6.232711540589077,0.000920546124689281,1913,3919872,0.0
-1.8149241720633724,-0.9431644678115845,3020.055908203125,-1.8158673365791471,175,2048,6.312397323756157,0.0009431645157746971,1924,3942400,0.0
-1.7915754280877765,-0.9654054641723633,3025.977783203125,-1.7925408335761632,176,2048,6.171773867766259,0.0009654054883867502,1935,3964928,0.0
-1.8215217530885148,-0.987403154373169,3032.255615234375,-1.8225091562996987,177,2048,6.370947544148878,0.000987403211183846,1946,3987456,0.0
-1.802488383946343,-1.0085837841033936,3039.6142578125,-1.80349696776118,178,2048,6.331448042627335,0.0010085838148370385,1957,4009984,0.0
-1.79231204767509,-1.0289170742034912,3047.591796875,-1.793340964822868,179,2048,6.190774501746931,0.0010289171477779746,1968,4032512,0.0
-1.8609409123608707,-1.0491070747375488,3055.95263671875,-1.8619900195343284,180,2048,6.688791857298975,0.0010491071734577417,1979,4055040,0.0
-1.814808786204586,-1.0701473951339722,3063.524658203125,-1.8158789337012342,181,2048,6.413696650238903,0.0010701474966481328,1990,4077568,0.0
-1.8841833985444707,-1.0910226106643677,3071.57958984375,-1.8852744211709676,182,2048,6.829972358208776,0.0010910226264968514,2001,4100096,0.0
-1.924834306213627,-1.1118037700653076,3079.3330078125,-1.925946110022808,183,2048,7.051733046215728,0.0011118038091808558,2012,4122624,0.0
-1.9720643993193474,-1.1330302953720093,3086.44482421875,-1.9731974297162336,184,2048,7.3696283502042546,0.00113303039688617,2023,4145152,0.0
-1.8583374581358534,-1.1546103954315186,3092.22998046875,-1.859492068557362,185,2048,6.691064608898175,0.0011546104215085506,2034,4167680,0.0
-1.9653358389424773,-1.1752811670303345,3099.04833984375,-1.9665111201849448,186,2048,7.5090142787105085,0.001175281242467463,2045,4190208,0.0
-1.9785814450801673,-1.1954445838928223,3107.68701171875,-1.9797768896892058,187,2048,7.599256437093011,0.0011954446090385318,2056,4212736,0.0
-1.8496609412720435,-1.2153327465057373,3116.48681640625,-1.8508762740418323,188,2048,6.718575487225666,0.0012153327697888017,2067,4235264,0.0
-1.9987490388737479,-1.233771562576294,3125.427734375,-1.9999828105499455,189,2048,7.698581669072389,0.001233771676197648,2078,4257792,0.0
-2.0286260723853036,-1.2525140047073364,3133.867431640625,-2.029878586462654,190,2048,7.986559353553912,0.0012525140773504972,2089,4280320,0.0
-2.105525389944055,-1.2726078033447266,3140.995849609375,-2.106797997771614,191,2048,8.433465882696833,0.0012726078275591135,2100,4302848,0.0
-2.1421527831070546,-1.2933940887451172,3147.35400390625,-2.143446177239572,192,2048,8.778605592673905,0.0012933941325172782,2111,4325376,0.0
-2.089926372246133,-1.3146777153015137,3153.34033203125,-2.0912410500098635,193,2048,8.350223465085307,0.0013146777637302876,2122,4347904,0.0
-2.16426966889378,-1.3359794616699219,3159.17041015625,-2.1656056484495134,194,2048,9.126374778764799,0.001335979555733502,2133,4370432,0.0
-2.2267083892037727,-1.3573718070983887,3165.189453125,-2.2280657611226298,195,2048,9.484912576251848,0.0013573719188570976,2144,4392960,0.0
-2.233254263776379,-1.3796329498291016,3170.001220703125,-2.234633896749491,196,2048,9.702926073677993,0.001379632973112166,2155,4415488,0.0
