batch_size,bc/loss,bc/samples_so_far,bc/epoch,bc/ent_loss,bc/l2_norm,bc/entropy,bc/batch,bc/prob_true_act,bc/neglogp,bc/l2_loss
2048,0.3792831003665924,1966080,40,-0.00104311213362962,841.7094116210938,1.04311203956604,959,0.7593327164649963,0.38032621145248413,0.0
2048,0.3394003212451935,2015232,41,-0.0010053787846118212,862.9366455078125,1.0053787231445312,983,0.7951149940490723,0.3404057025909424,0.0
2048,0.3228911757469177,2064384,42,-0.0009680195362307131,888.7123413085938,0.9680194854736328,1007,0.8183744549751282,0.32385918498039246,0.0
2048,0.3087715804576874,2113536,43,-0.0009311680332757533,918.10009765625,0.9311679601669312,1031,0.831710934638977,0.3097027540206909,0.0
2048,0.26884737610816956,2162688,44,-0.0008948858012445271,949.48876953125,0.894885778427124,1055,0.8613566160202026,0.2697422504425049,0.0
2048,0.2475789487361908,2211840,45,-0.0008588506607338786,985.5789794921875,0.8588505983352661,1079,0.8899760246276855,0.2484377920627594,0.0
2048,0.20791921019554138,2260992,46,-0.0008234523702412844,1021.5654907226562,0.823452353477478,1103,0.9159235954284668,0.2087426632642746,0.0
2048,0.22344930469989777,2310144,47,-0.0007887037354521453,1057.766357421875,0.7887036800384521,1127,0.9489583373069763,0.22423800826072693,0.0
2048,0.1470814198255539,2359296,48,-0.0007543591782450676,1095.6900634765625,0.7543591260910034,1151,0.9897604584693909,0.14783577620983124,0.0
2048,0.13981539011001587,2408448,49,-0.0007203835411928594,1134.589111328125,0.7203835248947144,1175,1.0011885166168213,0.14053577184677124,0.0
2048,0.1283540427684784,2457600,50,-0.000686910527292639,1177.7916259765625,0.6869105100631714,1199,1.0227000713348389,0.12904095649719238,0.0
2048,0.10095725208520889,2506752,51,-0.0006548258243128657,1217.6905517578125,0.6548258066177368,1223,1.0553648471832275,0.10161207616329193,0.0
2048,0.07896904647350311,2555904,52,-0.0006223662639968097,1256.4395751953125,0.6223662495613098,1247,1.075521469116211,0.07959141582250595,0.0
2048,0.07026336342096329,2605056,53,-0.0005902962875552475,1296.5906982421875,0.5902962684631348,1271,1.1497583389282227,0.07085365802049637,0.0
2048,0.011242741718888283,2654208,54,-0.0005587083287537098,1341.4263916015625,0.5587083101272583,1295,1.1688532829284668,0.01180145051330328,0.0
2048,0.010313956066966057,2703360,55,-0.0005276200827211142,1387.44091796875,0.5276200771331787,1319,1.1850006580352783,0.010841576382517815,0.0
2048,-0.003708302043378353,2752512,56,-0.0004965406842529774,1437.8382568359375,0.4965406656265259,1343,1.2107346057891846,-0.0032117613591253757,0.0
2048,-0.06340600550174713,2801664,57,-0.0004660624545067549,1485.48486328125,0.46606242656707764,1367,1.2815132141113281,-0.06293994188308716,0.0
2048,-0.08088333904743195,2850816,58,-0.0004358610021881759,1533.7691650390625,0.4358609914779663,1391,1.3084664344787598,-0.0804474800825119,0.0
2048,-0.10470791906118393,2899968,59,-0.0004057673504576087,1585.800048828125,0.4057673215866089,1415,1.3494668006896973,-0.10430215299129486,0.0
2048,-0.11265311390161514,2949120,60,-0.0003759315295610577,1637.712646484375,0.3759315013885498,1439,1.3864402770996094,-0.11227717995643616,0.0
2048,-0.126510888338089,2998272,61,-0.0003466639609541744,1689.6134033203125,0.3466639518737793,1463,1.3670413494110107,-0.12616422772407532,0.0
2048,-0.12239021807909012,3047424,62,-0.0003178530023433268,1746.472900390625,0.3178529739379883,1487,1.3849197626113892,-0.12207236140966415,0.0
2048,-0.1618882119655609,3096576,63,-0.00028965630917809904,1800.6361083984375,0.28965628147125244,1511,1.455011248588562,-0.1615985482931137,0.0
2048,-0.23880967497825623,3145728,64,-0.0002612153475638479,1849.5660400390625,0.26121532917022705,1535,1.5545909404754639,-0.23854845762252808,0.0
2048,-0.26828572154045105,3194880,65,-0.00023253382823895663,1900.4805908203125,0.23253381252288818,1559,1.5866177082061768,-0.26805317401885986,0.0
2048,-0.2658638060092926,3244032,66,-0.00020453739853110164,1955.1243896484375,0.20453739166259766,1583,1.597366213798523,-0.26565927267074585,0.0
2048,-0.2991425395011902,3293184,67,-0.00017634201503824443,2009.9869384765625,0.17634201049804688,1607,1.6323390007019043,-0.2989661991596222,0.0
2048,-0.2690744698047638,3342336,68,-0.00014813817688263953,2061.687744140625,0.148138165473938,1631,1.651495337486267,-0.26892632246017456,0.0
2048,-0.32707029581069946,3391488,69,-0.00012039233115501702,2114.9765625,0.1203923225402832,1655,1.7173596620559692,-0.3269498944282532,0.0
2048,-0.3357338607311249,3440640,70,-9.275579941459e-05,2168.275146484375,0.09275579452514648,1679,1.8142297267913818,-0.33564111590385437,0.0
2048,-0.328511118888855,3489792,71,-6.561100599355996e-05,2219.707763671875,0.06561100482940674,1703,1.7969428300857544,-0.3284454941749573,0.0
2048,-0.26834261417388916,3538944,72,-3.932655090466142e-05,2273.905517578125,0.03932654857635498,1727,1.7601572275161743,-0.2683032751083374,0.0
2048,-0.38223859667778015,3588096,73,-1.4277458831202239e-05,2329.429443359375,0.014277458190917969,1751,1.860975980758667,-0.38222432136535645,0.0
2048,-0.4217148423194885,3637248,74,1.1506438568176236e-05,2376.35107421875,-0.011506438255310059,1775,1.9553571939468384,-0.4217263460159302,0.0
2048,-0.5152302384376526,3686400,75,3.787720561376773e-05,2422.0400390625,-0.03787720203399658,1799,2.0626895427703857,-0.515268087387085,0.0
2048,-0.4664424657821655,3735552,76,6.395280797732994e-05,2465.97705078125,-0.06395280361175537,1823,2.039844512939453,-0.4665064215660095,0.0
2048,-0.4320237636566162,3784704,77,8.977318066172302e-05,2512.4140625,-0.08977317810058594,1847,2.143714427947998,-0.43211352825164795,0.0
2048,-0.4996606409549713,3833856,78,0.00011520326370373368,2559.08349609375,-0.11520326137542725,1871,2.1541662216186523,-0.49977585673332214,0.0
2048,-0.484955370426178,3883008,79,0.00014081741392146796,2610.829345703125,-0.14081740379333496,1895,2.2552404403686523,-0.48509618639945984,0.0
2048,-0.496810644865036,3932160,80,0.00016521966608706862,2654.93359375,-0.16521966457366943,1919,2.299006938934326,-0.4969758689403534,0.0
2048,-0.570197582244873,3981312,81,0.00019012976554222405,2703.79833984375,-0.19012975692749023,1943,2.324373245239258,-0.5703877210617065,0.0
2048,-0.5773026943206787,4030464,82,0.0002142874145647511,2752.02392578125,-0.2142874002456665,1967,2.3558802604675293,-0.5775169730186462,0.0
2048,-0.5708441138267517,4079616,83,0.000239052897086367,2795.207275390625,-0.2390528917312622,1991,2.4180684089660645,-0.5710831880569458,0.0
2048,-0.6136341691017151,4128768,84,0.00026258351863361895,2838.99755859375,-0.26258349418640137,2015,2.5434978008270264,-0.6138967275619507,0.0
2048,-0.6360631585121155,4177920,85,0.00028663326520472765,2882.43798828125,-0.2866332530975342,2039,2.5406105518341064,-0.6363497972488403,0.0
2048,-0.5871270298957825,4227072,86,0.00030960931326262653,2924.576416015625,-0.3096092939376831,2063,2.52689528465271,-0.5874366164207458,0.0
2048,-0.6731171011924744,4276224,87,0.0003304410201963037,2967.758544921875,-0.3304409980773926,2087,2.633622884750366,-0.6734475493431091,0.0
2048,-0.7038030028343201,4325376,88,0.0003525649372022599,3007.22998046875,-0.3525649309158325,2111,2.680844306945801,-0.7041555643081665,0.0
2048,-0.6922995448112488,4374528,89,0.0003745179274119437,3045.789306640625,-0.37451791763305664,2135,2.793128728866577,-0.6926740407943726,0.0
2048,-0.6648745536804199,4423680,90,0.00039679816109128296,3082.96630859375,-0.39679813385009766,2159,2.703904867172241,-0.6652713418006897,0.0
2048,-0.7146449685096741,4472832,91,0.0004167980223428458,3121.65478515625,-0.4167979955673218,2183,2.8126087188720703,-0.7150617837905884,0.0
2048,-0.7559900283813477,4521984,92,0.00043771101627498865,3161.750732421875,-0.4377110004425049,2207,2.8989334106445312,-0.7564277648925781,0.0
2048,-0.7904615998268127,4571136,93,0.00045871129259467125,3202.1513671875,-0.45871126651763916,2231,2.9159321784973145,-0.7909203171730042,0.0
2048,-0.7097724080085754,4620288,94,0.00047867014654912055,3242.95068359375,-0.4786701202392578,2255,2.926135778427124,-0.7102510929107666,0.0
2048,-0.8294658064842224,4669440,95,0.0004971487796865404,3286.010009765625,-0.4971487522125244,2279,3.0904898643493652,-0.829962968826294,0.0
2048,-0.7634105682373047,4718592,96,0.0005173498648218811,3317.884765625,-0.5173498392105103,2303,3.1131556034088135,-0.7639279365539551,0.0
2048,-0.7719144225120544,4767744,97,0.0005376994959078729,3350.74951171875,-0.5376994609832764,2327,3.2154645919799805,-0.7724521160125732,0.0
2048,-0.8474547863006592,4816896,98,0.000556853658054024,3381.62353515625,-0.5568536520004272,2351,3.2694549560546875,-0.8480116128921509,0.0
2048,-0.8175929188728333,4866048,99,0.0005741450004279613,3417.560791015625,-0.5741449594497681,2375,3.29726243019104,-0.8181670904159546,0.0
2048,-0.7960831522941589,4915200,100,0.000592168013099581,3450.639892578125,-0.5921679735183716,2399,3.3189053535461426,-0.7966753244400024,0.0
2048,-0.720364511013031,4964352,101,0.0006105400389060378,3481.006591796875,-0.6105400323867798,2423,3.332374095916748,-0.7209750413894653,0.0
2048,-0.8575555086135864,5013504,102,0.0006278672371990979,3511.756103515625,-0.6278672218322754,2447,3.435962677001953,-0.8581833839416504,0.0
2048,-0.9309743642807007,5062656,103,0.000645025516860187,3545.189453125,-0.6450254917144775,2471,3.536050796508789,-0.93161940574646,0.0
2048,-0.8540945053100586,5111808,104,0.0006621858337894082,3575.3193359375,-0.662185788154602,2495,3.3550586700439453,-0.8547567129135132,0.0
2048,-0.9287144541740417,5160960,105,0.0006763443234376609,3611.917724609375,-0.6763442754745483,2519,3.6515345573425293,-0.9293907880783081,0.0
2048,-0.837223470211029,5210112,106,0.0006924556801095605,3641.0078125,-0.6924556493759155,2543,3.636962413787842,-0.8379158973693848,0.0
2048,-0.8797829151153564,5259264,107,0.0007072612643241882,3671.57666015625,-0.7072612047195435,2567,3.6527552604675293,-0.8804901838302612,0.0
2048,-0.902411937713623,5308416,108,0.0007226727320812643,3697.952392578125,-0.722672700881958,2591,3.7890350818634033,-0.9031345844268799,0.0
2048,-0.8831667900085449,5357568,109,0.0007371119572781026,3725.00048828125,-0.7371119260787964,2615,3.6814193725585938,-0.8839039206504822,0.0
2048,-0.8535282015800476,5406720,110,0.0007513208547607064,3750.617431640625,-0.7513208389282227,2639,3.8439087867736816,-0.8542795181274414,0.0
2048,-0.8314713835716248,5455872,111,0.0007634780486114323,3779.66943359375,-0.7634780406951904,2663,3.531799793243408,-0.8322348594665527,0.0
2048,-0.951017439365387,5505024,112,0.0007751309312880039,3816.71044921875,-0.7751308679580688,2687,4.029115676879883,-0.9517925977706909,0.0
2048,-0.8453547954559326,5554176,113,0.0007878862088546157,3838.989990234375,-0.7878861427307129,2711,4.037891387939453,-0.8461427092552185,0.0
2048,-1.0025912523269653,5603328,114,0.0008012764737941325,3860.751953125,-0.801276445388794,2735,4.055418968200684,-1.0033925771713257,0.0
2048,-0.9869775176048279,5652480,115,0.0008127604960463941,3883.27783203125,-0.8127604722976685,2759,4.170370578765869,-0.9877902865409851,0.0
2048,-0.8909223675727844,5701632,116,0.0008247238583862782,3903.136962890625,-0.8247238397598267,2783,4.147782325744629,-0.8917471170425415,0.0
2048,-1.001090168952942,5750784,117,0.0008355720201507211,3924.858642578125,-0.8355720043182373,2807,4.263245582580566,-1.0019257068634033,0.0
2048,-1.0808303356170654,5799936,118,0.000845621048938483,3946.53271484375,-0.8456209897994995,2831,4.2587738037109375,-1.0816760063171387,0.0
2048,-0.9741352796554565,5849088,119,0.0008574533858336508,3967.889892578125,-0.8574533462524414,2855,4.236661434173584,-0.9749927520751953,0.0
2048,-0.985275387763977,5898240,120,0.0008676208672113717,3989.533203125,-0.8676208257675171,2879,4.353294372558594,-0.9861429929733276,0.0
2048,-1.072724461555481,5947392,121,0.0008760616183280945,4010.871337890625,-0.8760615587234497,2903,4.393056869506836,-1.0736005306243896,0.0
2048,-0.8745205998420715,5996544,122,0.0008861849782988429,4032.9189453125,-0.8861849308013916,2927,4.11960506439209,-0.875406801700592,0.0
2048,-1.005541205406189,6045696,123,0.0008943970897234976,4052.756103515625,-0.8943970203399658,2951,4.468745231628418,-1.0064356327056885,0.0
2048,-1.0087097883224487,6094848,124,0.0009037628769874573,4071.4619140625,-0.9037628173828125,2975,4.511440277099609,-1.0096135139465332,0.0
2048,-0.9512225389480591,6144000,125,0.0009121704497374594,4089.163818359375,-0.91217041015625,2999,4.448296546936035,-0.9521347284317017,0.0
2048,-1.0741212368011475,6193152,126,0.0009209134732373059,4106.1396484375,-0.9209134578704834,3023,4.571063041687012,-1.0750421285629272,0.0
2048,-1.0252560377120972,6242304,127,0.0009286632994189858,4122.998046875,-0.9286632537841797,3047,4.687093734741211,-1.0261846780776978,0.0
2048,-0.860607385635376,6291456,128,0.0009352866909466684,4140.25634765625,-0.9352866411209106,3071,4.0117998123168945,-0.8615427017211914,0.0
2048,-0.9336774945259094,6340608,129,0.0009420595597475767,4158.74072265625,-0.9420595169067383,3095,4.575350761413574,-0.9346195459365845,0.0
2048,-0.9935725927352905,6389760,130,0.0009480368462391198,4176.28076171875,-0.948036789894104,3119,4.524121284484863,-0.9945206046104431,0.0
2048,-1.0140482187271118,6438912,131,0.0009540416649542749,4194.10009765625,-0.954041600227356,3143,4.659543037414551,-1.0150022506713867,0.0
2048,-1.0487645864486694,6488064,132,0.0009600361809134483,4210.1787109375,-0.9600361585617065,3167,4.698607444763184,-1.0497245788574219,0.0
2048,-0.9884302616119385,6537216,133,0.0009670321014709771,4225.00830078125,-0.9670320749282837,3191,4.672244071960449,-0.9893972873687744,0.0
2048,-0.8879178166389465,6586368,134,0.0009743290138430893,4240.5439453125,-0.9743289947509766,3215,4.877593040466309,-0.8888921737670898,0.0
2048,-0.9342594742774963,6635520,135,0.0009790527401492,4257.7041015625,-0.9790526628494263,3239,4.52821159362793,-0.9352385401725769,0.0
2048,-0.927154541015625,6684672,136,0.0009816690580919385,4275.06591796875,-0.9816690683364868,3263,4.714244365692139,-0.9281362295150757,0.0
2048,-0.9827728867530823,6733824,137,0.0009854716481640935,4292.36376953125,-0.9854716062545776,3287,4.889875411987305,-0.9837583303451538,0.0
2048,-1.0071091651916504,6782976,138,0.0009886672487482429,4311.0439453125,-0.9886672496795654,3311,4.871301651000977,-1.0080978870391846,0.0
2048,-1.0344526767730713,6832128,139,0.0009926616912707686,4330.146484375,-0.9926615953445435,3335,4.873966217041016,-1.0354453325271606,0.0
2048,-0.9772188663482666,6881280,140,0.0009975663851946592,4345.7431640625,-0.9975663423538208,3359,4.996546745300293,-0.9782164096832275,0.0
2048,-1.0015332698822021,6930432,141,0.001001491560600698,4358.72216796875,-1.0014915466308594,3383,4.817665100097656,-1.0025347471237183,0.0
2048,-1.0534626245498657,6979584,142,0.0010050806449726224,4373.03515625,-1.0050805807113647,3407,5.009263038635254,-1.0544676780700684,0.0
2048,-0.9894072413444519,7028736,143,0.0010107312118634582,4387.54443359375,-1.0107312202453613,3431,5.011190414428711,-0.9904179573059082,0.0
2048,-0.9807035326957703,7077888,144,0.0010160531383007765,4400.98095703125,-1.0160530805587769,3455,4.889927387237549,-0.9817196130752563,0.0
2048,-1.0164389610290527,7127040,145,0.0010182962287217379,4413.79248046875,-1.0182961225509644,3479,5.018310546875,-1.0174572467803955,0.0
2048,-0.9127408266067505,7176192,146,0.001020532683469355,4429.6484375,-1.0205326080322266,3503,4.982936859130859,-0.9137613773345947,0.0
2048,-1.01116943359375,7225344,147,0.001022640150040388,4446.5673828125,-1.0226401090621948,3527,5.102701187133789,-1.0121921300888062,0.0
2048,-1.0652893781661987,7274496,148,0.0010267650941386819,4458.98974609375,-1.026764988899231,3551,4.8579301834106445,-1.0663161277770996,0.0
2048,-0.9290837049484253,7323648,149,0.0010262884898111224,4474.5615234375,-1.026288390159607,3575,4.802824974060059,-0.930109977722168,0.0
2048,-0.8742232918739319,7372800,150,0.00102692109066993,4489.3818359375,-1.026921033859253,3599,5.036299705505371,-0.8752502202987671,0.0
