bc/neglogp,batch_size,bc/prob_true_act,bc/epoch,bc/l2_norm,bc/entropy,bc/batch,bc/ent_loss,bc/samples_so_far,bc/loss,bc/l2_loss
1.338541865348816,4096,0.3218690752983093,78,216.51968383789062,1.4865052700042725,936,-0.0014865053817629814,3837952,1.3370553255081177,0.0
1.3334131240844727,4096,0.32394224405288696,80,216.51649475097656,1.4726859331130981,960,-0.0014726859517395496,3936256,1.3319404125213623,0.0
1.3451404571533203,4096,0.32843905687332153,82,216.5566864013672,1.460050344467163,984,-0.0014600504655390978,4034560,1.3436803817749023,0.0
1.3087158203125,4096,0.3335893750190735,84,216.55914306640625,1.448279857635498,1008,-0.00144827994517982,4132864,1.3072675466537476,0.0
1.3256514072418213,4096,0.3293265104293823,86,216.5601806640625,1.4371700286865234,1032,-0.0014371700817719102,4231168,1.324214220046997,0.0
1.3266150951385498,4096,0.33150574564933777,88,216.56031799316406,1.426959753036499,1056,-0.0014269598759710789,4329472,1.325188159942627,0.0
1.3402059078216553,4096,0.33289000391960144,90,216.58441162109375,1.4176971912384033,1080,-0.0014176972908899188,4427776,1.3387881517410278,0.0
1.3302154541015625,4096,0.3328123986721039,92,216.5914306640625,1.4091527462005615,1104,-0.0014091527555137873,4526080,1.3288062810897827,0.0
1.337734580039978,4096,0.33070993423461914,94,216.56764221191406,1.4011492729187012,1128,-0.0014011493185535073,4624384,1.3363333940505981,0.0
1.3236823081970215,4096,0.3340216279029846,96,216.5730438232422,1.3937838077545166,1152,-0.001393783837556839,4722688,1.3222885131835938,0.0
1.3276493549346924,4096,0.33681774139404297,98,216.60826110839844,1.3870177268981934,1176,-0.0013870177790522575,4820992,1.326262354850769,0.0
1.3305940628051758,4096,0.3410738408565521,100,216.6358642578125,1.3810490369796753,1200,-0.0013810490490868688,4919296,1.32921302318573,0.0
1.3378053903579712,4096,0.33881157636642456,102,216.6405029296875,1.3755016326904297,1224,-0.0013755017425864935,5017600,1.3364298343658447,0.0
1.334264874458313,4096,0.34089207649230957,104,216.64552307128906,1.3705459833145142,1248,-0.0013705460587516427,5115904,1.3328943252563477,0.0
1.3070597648620605,4096,0.3385750949382782,106,216.62530517578125,1.3657327890396118,1272,-0.001365732867270708,5214208,1.3056939840316772,0.0
1.3456164598464966,4096,0.3368121087551117,108,216.635498046875,1.361764907836914,1296,-0.0013617649674415588,5312512,1.344254732131958,0.0
1.3297913074493408,4096,0.3422830104827881,110,216.6503143310547,1.3580729961395264,1320,-0.0013580730883404613,5410816,1.3284332752227783,0.0
1.3384814262390137,4096,0.3383776545524597,112,216.64100646972656,1.3545434474945068,1344,-0.0013545434921979904,5509120,1.3371268510818481,0.0
1.3463857173919678,4096,0.3325214982032776,114,216.61830139160156,1.3514169454574585,1368,-0.0013514170423150063,5607424,1.3450342416763306,0.0
1.3316057920455933,4096,0.3419680595397949,116,216.65597534179688,1.348972201347351,1392,-0.0013489723205566406,5705728,1.3302568197250366,0.0
1.3069281578063965,4096,0.3429069519042969,118,216.66128540039062,1.346433162689209,1416,-0.0013464331859722733,5804032,1.3055816888809204,0.0
1.3322577476501465,4096,0.3423134982585907,120,216.67127990722656,1.3443052768707275,1440,-0.0013443053467199206,5902336,1.3309134244918823,0.0
1.3356066942214966,4096,0.3379439115524292,122,216.66123962402344,1.3422352075576782,1464,-0.001342235249467194,6000640,1.3342645168304443,0.0
1.3186440467834473,4096,0.34101924300193787,124,216.6616973876953,1.3404169082641602,1488,-0.0013404169585555792,6098944,1.3173036575317383,0.0
1.3205878734588623,4096,0.3420337438583374,126,216.66549682617188,1.338736891746521,1512,-0.0013387369690462947,6197248,1.319249153137207,0.0
1.3122246265411377,4096,0.3445989787578583,128,216.6801300048828,1.337376594543457,1536,-0.001337376656010747,6295552,1.3108872175216675,0.0
1.308640956878662,4096,0.3456931710243225,130,216.68789672851562,1.336020588874817,1560,-0.0013360206503421068,6393856,1.3073049783706665,0.0
1.3321325778961182,4096,0.33965736627578735,132,216.6827392578125,1.3349723815917969,1584,-0.001334972446784377,6492160,1.330797553062439,0.0
1.3422613143920898,4096,0.3351641297340393,134,216.6509246826172,1.3342649936676025,1608,-0.0013342651072889566,6590464,1.340927004814148,0.0
1.3299098014831543,4096,0.3373342752456665,136,216.6396484375,1.3333756923675537,1632,-0.0013333758106455207,6688768,1.3285764455795288,0.0
1.330430507659912,4096,0.33959269523620605,138,216.6654052734375,1.3326904773712158,1656,-0.0013326905900612473,6787072,1.329097867012024,0.0
1.3441202640533447,4096,0.3360385298728943,140,216.66766357421875,1.3322417736053467,1680,-0.0013322418089956045,6885376,1.3427879810333252,0.0
1.3180259466171265,4096,0.3441240191459656,142,216.67567443847656,1.3318002223968506,1704,-0.001331800245679915,6983680,1.3166941404342651,0.0
1.330765962600708,4096,0.33918699622154236,144,216.66754150390625,1.331279993057251,1728,-0.0013312801020219922,7081984,1.3294346332550049,0.0
1.3236669301986694,4096,0.34121960401535034,146,216.67327880859375,1.330901861190796,1752,-0.0013309018686413765,7180288,1.3223360776901245,0.0
1.3374407291412354,4096,0.3407546877861023,148,216.6808319091797,1.3305810689926147,1776,-0.0013305811444297433,7278592,1.3361101150512695,0.0
1.3446929454803467,4096,0.3364042043685913,150,216.6602783203125,1.3302679061889648,1800,-0.0013302679872140288,7376896,1.3433626890182495,0.0
1.3166906833648682,4096,0.341459184885025,152,216.671630859375,1.330013632774353,1824,-0.0013300137361511588,7475200,1.31536066532135,0.0
1.336134672164917,4096,0.3440563380718231,154,216.6973419189453,1.3298325538635254,1848,-0.001329832593910396,7573504,1.334804892539978,0.0
1.3181805610656738,4096,0.34348905086517334,156,216.6826934814453,1.3299334049224854,1872,-0.00132993352599442,7671808,1.3168506622314453,0.0
1.3389217853546143,4096,0.33810222148895264,158,216.66552734375,1.3298436403274536,1896,-0.0013298436533659697,7770112,1.3375918865203857,0.0
1.3405358791351318,4096,0.3435847759246826,160,216.68495178222656,1.3294475078582764,1920,-0.0013294476084411144,7868416,1.3392064571380615,0.0
1.3288475275039673,4096,0.34373217821121216,162,216.68972778320312,1.329174518585205,1944,-0.0013291746145114303,7966720,1.327518343925476,0.0
1.3453435897827148,4096,0.3371856212615967,164,216.66957092285156,1.328494906425476,1968,-0.0013284949818626046,8065024,1.344015121459961,0.0
1.3214001655578613,4096,0.3458280563354492,166,216.70535278320312,1.3289299011230469,1992,-0.00132892990950495,8163328,1.3200712203979492,0.0
1.3193873167037964,4096,0.3443564772605896,168,216.68743896484375,1.328561544418335,2016,-0.0013285615714266896,8261632,1.318058729171753,0.0
1.2987061738967896,4096,0.34526586532592773,170,216.68345642089844,1.3283158540725708,2040,-0.0013283159350976348,8359936,1.2973778247833252,0.0
1.3127923011779785,4096,0.34220975637435913,172,216.6788330078125,1.328498363494873,2064,-0.0013284984743222594,8458240,1.3114638328552246,0.0
1.3641294240951538,4096,0.3355236053466797,174,216.67222595214844,1.3285881280899048,2088,-0.001328588230535388,8556544,1.3628008365631104,0.0
1.3611884117126465,4096,0.33085036277770996,176,216.66786193847656,1.3286118507385254,2112,-0.0013286118628457189,8654848,1.359859824180603,0.0
1.3547916412353516,4096,0.34077519178390503,178,216.7078399658203,1.328754186630249,2136,-0.0013287542387843132,8753152,1.3534629344940186,0.0
1.3235327005386353,4096,0.3402198255062103,180,216.67784118652344,1.3284766674041748,2160,-0.0013284767046570778,8851456,1.3222042322158813,0.0
1.3400473594665527,4096,0.33535653352737427,182,216.68153381347656,1.328463077545166,2184,-0.001328463084064424,8949760,1.3387188911437988,0.0
1.3192505836486816,4096,0.3424331545829773,184,216.68972778320312,1.328458547592163,2208,-0.0013284586602821946,9048064,1.3179221153259277,0.0
1.3409030437469482,4096,0.34088507294654846,186,216.6883544921875,1.3285548686981201,2232,-0.0013285549357533455,9146368,1.3395744562149048,0.0
1.3237168788909912,4096,0.3423195481300354,188,216.67208862304688,1.3284242153167725,2256,-0.0013284243177622557,9244672,1.3223884105682373,0.0
1.3253638744354248,4096,0.3430199921131134,190,216.68028259277344,1.3287906646728516,2280,-0.001328790676780045,9342976,1.3240350484848022,0.0
1.3383046388626099,4096,0.342465341091156,192,216.67173767089844,1.3288847208023071,2304,-0.0013288847403600812,9441280,1.3369758129119873,0.0
1.3469432592391968,4096,0.3367345333099365,194,216.65176391601562,1.32857084274292,2328,-0.0013285708846524358,9539584,1.3456146717071533,0.0
1.339699149131775,4096,0.34012651443481445,196,216.67274475097656,1.3284885883331299,2352,-0.001328488695435226,9637888,1.338370680809021,0.0
1.31926691532135,4096,0.343904048204422,198,216.67591857910156,1.3285540342330933,2376,-0.0013285541208460927,9736192,1.3179383277893066,0.0
1.3194570541381836,4096,0.34414225816726685,200,216.7097930908203,1.329016923904419,2400,-0.0013290169881656766,9834496,1.318127989768982,0.0
1.357067584991455,4096,0.33902573585510254,202,216.6917266845703,1.3286073207855225,2424,-0.0013286074390634894,9932800,1.3557389974594116,0.0
1.3378446102142334,4096,0.338261216878891,204,216.68077087402344,1.3286046981811523,2448,-0.0013286047615110874,10031104,1.33651602268219,0.0
1.3186485767364502,4096,0.3421069383621216,206,216.6905975341797,1.3284261226654053,2472,-0.001328426180407405,10129408,1.3173201084136963,0.0
1.351346492767334,4096,0.33425772190093994,208,216.6881103515625,1.3284385204315186,2496,-0.0013284386368468404,10227712,1.35001802444458,0.0
1.3271664381027222,4096,0.34409546852111816,210,216.72071838378906,1.3283746242523193,2520,-0.0013283747248351574,10326016,1.3258380889892578,0.0
1.324792504310608,4096,0.3440859019756317,212,216.72189331054688,1.3283953666687012,2544,-0.0013283954467624426,10424320,1.3234641551971436,0.0
1.2998772859573364,4096,0.3489786386489868,214,216.73240661621094,1.328774094581604,2568,-0.0013287741458043456,10522624,1.2985484600067139,0.0
1.3324790000915527,4096,0.33816152811050415,216,216.69139099121094,1.3284324407577515,2592,-0.0013284324668347836,10620928,1.3311505317687988,0.0
1.3132984638214111,4096,0.3423900008201599,218,216.72386169433594,1.3286311626434326,2616,-0.0013286311877891421,10719232,1.3119698762893677,0.0
1.3272110223770142,4096,0.3380465507507324,220,216.72607421875,1.3284075260162354,2640,-0.0013284075539559126,10817536,1.3258826732635498,0.0
1.3309812545776367,4096,0.34779036045074463,222,216.7510528564453,1.3292567729949951,2664,-0.00132925680372864,10915840,1.329651951789856,0.0
1.36487877368927,4096,0.3365046977996826,224,216.7363739013672,1.3288657665252686,2688,-0.0013288658810779452,11014144,1.3635499477386475,0.0
1.3160400390625,4096,0.3467003107070923,226,216.7622833251953,1.3286783695220947,2712,-0.0013286784524098039,11112448,1.314711332321167,0.0
1.3132067918777466,4096,0.34267809987068176,228,216.74505615234375,1.3284492492675781,2736,-0.0013284493470564485,11210752,1.3118783235549927,0.0
1.3160574436187744,4096,0.3425334692001343,230,216.74960327148438,1.3285771608352661,2760,-0.0013285771710798144,11309056,1.314728856086731,0.0
1.3066234588623047,4096,0.3457980751991272,232,216.75450134277344,1.3291831016540527,2784,-0.0013291831128299236,11407360,1.3052942752838135,0.0
1.3530842065811157,4096,0.3370607793331146,234,216.7401885986328,1.3289976119995117,2808,-0.0013289976632222533,11505664,1.3517552614212036,0.0
1.3176312446594238,4096,0.3433802127838135,236,216.73812866210938,1.3289985656738281,2832,-0.001328998594544828,11603968,1.3163022994995117,0.0
1.321439266204834,4096,0.3444136381149292,238,216.771240234375,1.3286170959472656,2856,-0.001328617101535201,11702272,1.3201106786727905,0.0
1.328007698059082,4096,0.33774685859680176,240,216.7497100830078,1.3284311294555664,2880,-0.0013284311862662435,11800576,1.3266792297363281,0.0
1.3499014377593994,4096,0.33755260705947876,242,216.78277587890625,1.32883882522583,2904,-0.0013288388727232814,11898880,1.3485726118087769,0.0
1.3217816352844238,4096,0.3447745442390442,244,216.78578186035156,1.329442024230957,2928,-0.0013294421369209886,11997184,1.3204522132873535,0.0
1.3261661529541016,4096,0.34147554636001587,246,216.7713623046875,1.3284454345703125,2952,-0.0013284455053508282,12095488,1.3248376846313477,0.0
1.3257195949554443,4096,0.3417487144470215,248,216.7811279296875,1.3284852504730225,2976,-0.001328485319390893,12193792,1.3243911266326904,0.0
1.319697380065918,4096,0.3449052572250366,250,216.79298400878906,1.3284657001495361,3000,-0.001328465761616826,12292096,1.318368911743164,0.0
1.3273165225982666,4096,0.341386079788208,252,216.77622985839844,1.3279809951782227,3024,-0.0013279810082167387,12390400,1.325988531112671,0.0
1.3481428623199463,4096,0.3414227366447449,254,216.78370666503906,1.3281257152557373,3048,-0.0013281258288770914,12488704,1.346814751625061,0.0
1.3215018510818481,4096,0.341409295797348,256,216.77853393554688,1.3281011581420898,3072,-0.001328101265244186,12587008,1.320173740386963,0.0
1.3465983867645264,4096,0.3371157646179199,258,216.7739715576172,1.3276782035827637,3096,-0.0013276782119646668,12685312,1.3452707529067993,0.0
1.315132737159729,4096,0.34200960397720337,260,216.7818603515625,1.3277742862701416,3120,-0.0013277743710204959,12783616,1.3138049840927124,0.0
1.3323488235473633,4096,0.3397388160228729,262,216.80621337890625,1.3281606435775757,3144,-0.0013281607534736395,12881920,1.331020712852478,0.0
1.3132075071334839,4096,0.34341201186180115,264,216.81326293945312,1.3283143043518066,3168,-0.001328314421698451,12980224,1.3118791580200195,0.0
1.3343474864959717,4096,0.3417201638221741,266,216.80880737304688,1.328257441520691,3192,-0.0013282574946060777,13078528,1.3330192565917969,0.0
1.3151899576187134,4096,0.34461525082588196,268,216.78659057617188,1.328688621520996,3216,-0.0013286886969581246,13176832,1.3138612508773804,0.0
1.3365901708602905,4096,0.3395465612411499,270,216.77940368652344,1.328737497329712,3240,-0.001328737591393292,13275136,1.3352614641189575,0.0
1.309190273284912,4096,0.3392450511455536,272,216.75376892089844,1.3278722763061523,3264,-0.0013278723927214742,13373440,1.307862401008606,0.0
1.3381351232528687,4096,0.3379949629306793,274,216.78956604003906,1.3283333778381348,3288,-0.0013283333973959088,13471744,1.3368067741394043,0.0
1.296607494354248,4096,0.35133594274520874,276,216.82666015625,1.3289482593536377,3312,-0.0013289483031257987,13570048,1.295278549194336,0.0
1.3527717590332031,4096,0.3402865529060364,278,216.819580078125,1.329380989074707,3336,-0.0013293810188770294,13668352,1.3514423370361328,0.0
1.3323781490325928,4096,0.3396601974964142,280,216.776611328125,1.3289005756378174,3360,-0.0013289006892591715,13766656,1.3310492038726807,0.0
1.3228156566619873,4096,0.3395201563835144,282,216.78623962402344,1.3283638954162598,3384,-0.0013283640146255493,13864960,1.321487307548523,0.0
1.3196889162063599,4096,0.3441143035888672,284,216.8080291748047,1.3289589881896973,3408,-0.0013289590133354068,13963264,1.3183599710464478,0.0
1.3146101236343384,4096,0.3433626890182495,286,216.80384826660156,1.328413963317871,3432,-0.001328414073213935,14061568,1.3132816553115845,0.0
1.320411205291748,4096,0.33969810605049133,288,216.79090881347656,1.3282082080841064,3456,-0.0013282082509249449,14159872,1.3190829753875732,0.0
1.3320865631103516,4096,0.33593952655792236,290,216.8031005859375,1.3284945487976074,3480,-0.0013284946326166391,14258176,1.3307580947875977,0.0
1.315011978149414,4096,0.3365129232406616,292,216.80465698242188,1.3284327983856201,3504,-0.001328432816080749,14356480,1.3136835098266602,0.0
1.3267699480056763,4096,0.33818453550338745,294,216.8279571533203,1.3284540176391602,3528,-0.0013284541200846434,14454784,1.3254414796829224,0.0
1.3197414875030518,4096,0.34177666902542114,296,216.84080505371094,1.3283405303955078,3552,-0.001328340615145862,14553088,1.3184131383895874,0.0
1.3134945631027222,4096,0.34522169828414917,298,216.84890747070312,1.3283209800720215,3576,-0.0013283210573717952,14651392,1.3121662139892578,0.0
1.3314712047576904,4096,0.33765798807144165,300,216.83351135253906,1.3279473781585693,3600,-0.0013279474806040525,14749696,1.3301432132720947,0.0
1.3182289600372314,4096,0.3399966359138489,302,216.84341430664062,1.3281505107879639,3624,-0.0013281506253406405,14848000,1.3169008493423462,0.0
1.33754301071167,4096,0.337982714176178,304,216.8351287841797,1.3281526565551758,3648,-0.0013281527208164334,14946304,1.3362149000167847,0.0
1.3395130634307861,4096,0.34148871898651123,306,216.8591766357422,1.3281828165054321,3672,-0.0013281828723847866,15044608,1.3381848335266113,0.0
1.3146898746490479,4096,0.3458353281021118,308,216.85885620117188,1.3285659551620483,3696,-0.001328565995208919,15142912,1.3133612871170044,0.0
1.318227767944336,4096,0.34771010279655457,310,216.8784942626953,1.3286216259002686,3720,-0.0013286216417327523,15241216,1.3168991804122925,0.0
1.3740354776382446,4096,0.332797110080719,312,216.84408569335938,1.3288137912750244,3744,-0.0013288138434290886,15339520,1.372706651687622,0.0
1.3184325695037842,4096,0.3477579653263092,314,216.86878967285156,1.3294012546539307,3768,-0.0013294012751430273,15437824,1.3171031475067139,0.0
1.2848166227340698,4096,0.35059696435928345,316,216.86862182617188,1.3292149305343628,3792,-0.0013292150106281042,15536128,1.2834874391555786,0.0
1.308480978012085,4096,0.34268879890441895,318,216.8423614501953,1.3287804126739502,3816,-0.0013287804322317243,15634432,1.3071521520614624,0.0
1.321061611175537,4096,0.341935396194458,320,216.8477783203125,1.329271912574768,3840,-0.0013292719377204776,15732736,1.3197323083877563,0.0
1.3455417156219482,4096,0.33737117052078247,322,216.8490753173828,1.3291583061218262,3864,-0.0013291583163663745,15831040,1.344212532043457,0.0
1.3030474185943604,4096,0.3472049832344055,324,216.86911010742188,1.3295789957046509,3888,-0.001329579041339457,15929344,1.3017178773880005,0.0
1.3433647155761719,4096,0.33714228868484497,326,216.8590087890625,1.3286796808242798,3912,-0.001328679732978344,16027648,1.3420360088348389,0.0
1.3215664625167847,4096,0.3411259651184082,328,216.85462951660156,1.3287835121154785,3936,-0.0013287835754454136,16125952,1.320237636566162,0.0
1.3399913311004639,4096,0.3427742123603821,330,216.87448120117188,1.3292057514190674,3960,-0.0013292058138176799,16224256,1.3386621475219727,0.0
1.33036470413208,4096,0.34110724925994873,332,216.85887145996094,1.3283212184906006,3984,-0.0013283212902024388,16322560,1.3290363550186157,0.0
1.3302266597747803,4096,0.3387798070907593,334,216.85232543945312,1.3281805515289307,4008,-0.001328180660493672,16420864,1.3288984298706055,0.0
1.362540602684021,4096,0.3371630907058716,336,216.86190795898438,1.3284616470336914,4032,-0.0013284616870805621,16519168,1.361212134361267,0.0
1.3136628866195679,4096,0.3402506709098816,338,216.8458709716797,1.3285727500915527,4056,-0.0013285728637129068,16617472,1.3123342990875244,0.0
1.33097243309021,4096,0.34019315242767334,340,216.8556671142578,1.3283987045288086,4080,-0.0013283988228067756,16715776,1.3296440839767456,0.0
1.329322099685669,4096,0.33806589245796204,342,216.8604278564453,1.3284854888916016,4104,-0.0013284855522215366,16814080,1.327993631362915,0.0
1.3370907306671143,4096,0.3409843444824219,344,216.8844451904297,1.3283544778823853,4128,-0.0013283545849844813,16912384,1.33576238155365,0.0
1.3118493556976318,4096,0.3458419442176819,346,216.90061950683594,1.328656792640686,4152,-0.001328656799159944,17010688,1.3105206489562988,0.0
1.3180994987487793,4096,0.3460470139980316,348,216.90794372558594,1.328885555267334,4176,-0.0013288856716826558,17108992,1.3167705535888672,0.0
1.3413352966308594,4096,0.33871203660964966,350,216.8818817138672,1.3287372589111328,4200,-0.0013287373585626483,17207296,1.3400065898895264,0.0
1.3351786136627197,4096,0.33988428115844727,352,216.90469360351562,1.3294241428375244,4224,-0.0013294242089614272,17305600,1.3338491916656494,0.0
1.341435432434082,4096,0.33677157759666443,354,216.87937927246094,1.3289847373962402,4248,-0.0013289848575368524,17403904,1.34010648727417,0.0
1.3266234397888184,4096,0.3350745439529419,356,216.87896728515625,1.3287670612335205,4272,-0.001328767160885036,17502208,1.3252946138381958,0.0
1.3233782052993774,4096,0.343112587928772,358,216.94293212890625,1.3298578262329102,4296,-0.0013298578560352325,17600512,1.322048306465149,0.0
1.3053488731384277,4096,0.34859776496887207,360,216.9719696044922,1.3290164470672607,4320,-0.0013290165225043893,17698816,1.304019808769226,0.0
1.3456056118011475,4096,0.33805614709854126,362,216.96022033691406,1.3289072513580322,4344,-0.0013289073249325156,17797120,1.3442766666412354,0.0
1.301186442375183,4096,0.3458922505378723,364,216.9335479736328,1.3285037279129028,4368,-0.0013285038294270635,17895424,1.2998579740524292,0.0
1.338460922241211,4096,0.34530651569366455,366,216.9735565185547,1.3281818628311157,4392,-0.001328181941062212,17993728,1.3371326923370361,0.0
1.3314917087554932,4096,0.3374941349029541,368,216.92269897460938,1.3277729749679565,4416,-0.0013277730904519558,18092032,1.3301639556884766,0.0
1.3140013217926025,4096,0.3414633274078369,370,216.92691040039062,1.328074336051941,4440,-0.001328074373304844,18190336,1.3126732110977173,0.0
1.3377583026885986,4096,0.34129607677459717,372,216.9694366455078,1.328399658203125,4464,-0.0013283997541293502,18288640,1.3364299535751343,0.0
1.304621934890747,4096,0.34768450260162354,374,216.96534729003906,1.3285056352615356,4488,-0.0013285056920722127,18386944,1.3032934665679932,0.0
1.3241688013076782,4096,0.3416098356246948,376,216.9563446044922,1.3282372951507568,4512,-0.0013282373547554016,18485248,1.3228405714035034,0.0
1.296623945236206,4096,0.3436862826347351,378,216.95257568359375,1.3290151357650757,4536,-0.0013290152419358492,18583552,1.2952948808670044,0.0
1.3308565616607666,4096,0.34091025590896606,380,216.96072387695312,1.3294835090637207,4560,-0.001329483580775559,18681856,1.3295270204544067,0.0
1.3276455402374268,4096,0.34429556131362915,382,216.96034240722656,1.32997465133667,4584,-0.0013299747370183468,18780160,1.3263155221939087,0.0
1.3423521518707275,4096,0.3393436670303345,384,216.94541931152344,1.3292251825332642,4608,-0.001329225255176425,18878464,1.3410229682922363,0.0
1.3371639251708984,4096,0.3450179100036621,386,216.96759033203125,1.3285304307937622,4632,-0.0013285304885357618,18976768,1.335835337638855,0.0
1.3186123371124268,4096,0.3444719612598419,388,216.96133422851562,1.3287440538406372,4656,-0.0013287441106513143,19075072,1.3172836303710938,0.0
1.3530727624893188,4096,0.3389134407043457,390,216.94827270507812,1.3281373977661133,4680,-0.001328137470409274,19173376,1.3517446517944336,0.0
1.3180770874023438,4096,0.34182822704315186,392,216.923583984375,1.3284306526184082,4704,-0.0013284307206049562,19271680,1.3167486190795898,0.0
1.3279399871826172,4096,0.33963894844055176,394,216.93174743652344,1.3280081748962402,4728,-0.0013280082494020462,19369984,1.3266119956970215,0.0
