batch_size,bc/samples_so_far,bc/loss,bc/batch,bc/prob_true_act,bc/l2_norm,bc/entropy,bc/ent_loss,bc/epoch,bc/neglogp,bc/l2_loss
2048,57344,2.0051345825195312,27,0.13827362656593323,475.1510314941406,2.7822906970977783,-0.0027822908014059067,1,2.0079169273376465,0.0
2048,114688,1.8846135139465332,55,0.1553143411874771,497.28179931640625,2.719848155975342,-0.002719848183915019,2,1.8873333930969238,0.0
2048,172032,1.8293405771255493,83,0.16445526480674744,518.5392456054688,2.658468246459961,-0.0026584684383124113,3,1.8319990634918213,0.0
2048,229376,1.7663377523422241,111,0.1748678982257843,544.8871459960938,2.598930597305298,-0.0025989306159317493,4,1.7689366340637207,0.0
2048,286720,1.7180218696594238,139,0.18425391614437103,565.9407348632812,2.540627956390381,-0.002540628192946315,5,1.72056245803833,0.0
2048,344064,1.6671711206436157,167,0.19437813758850098,584.5272216796875,2.483280897140503,-0.002483281074091792,6,1.669654369354248,0.0
2048,401408,1.6073943376541138,195,0.20672808587551117,601.4803466796875,2.426706075668335,-0.0024267062544822693,7,1.609821081161499,0.0
2048,458752,1.568276047706604,223,0.2146911770105362,619.5985717773438,2.3709259033203125,-0.002370926085859537,8,1.5706470012664795,0.0
2048,516096,1.5343424081802368,251,0.2249339520931244,638.3187866210938,2.3156189918518066,-0.0023156190291047096,9,1.5366580486297607,0.0
2048,573440,1.4798837900161743,279,0.2375737428665161,659.1486206054688,2.2609076499938965,-0.0022609077859669924,10,1.4821447134017944,0.0
2048,630784,1.4397610425949097,307,0.24880841374397278,680.1442260742188,2.206803560256958,-0.0022068037651479244,11,1.4419678449630737,0.0
2048,688128,1.4181278944015503,335,0.25472205877304077,705.0578002929688,2.1534512042999268,-0.002153451321646571,12,1.4202812910079956,0.0
2048,745472,1.3650286197662354,363,0.2700037956237793,730.4208984375,2.100973129272461,-0.002100973157212138,13,1.3671295642852783,0.0
2048,802816,1.3194103240966797,391,0.2822704613208771,757.26220703125,2.04884672164917,-0.002048846799880266,14,1.321459174156189,0.0
2048,860160,1.2833988666534424,419,0.29212528467178345,784.4041748046875,1.9974595308303833,-0.0019974596798419952,15,1.2853963375091553,0.0
2048,917504,1.2526837587356567,447,0.30453798174858093,816.3737182617188,1.9468436241149902,-0.001946843694895506,16,1.2546305656433105,0.0
2048,974848,1.2107235193252563,475,0.323893666267395,847.7105712890625,1.8969440460205078,-0.0018969441298395395,17,1.212620496749878,0.0
2048,1032192,1.1744612455368042,503,0.3348296582698822,877.5123291015625,1.847678303718567,-0.0018476784462109208,18,1.1763088703155518,0.0
2048,1089536,1.138859748840332,531,0.35187625885009766,913.1529541015625,1.7991513013839722,-0.001799151417799294,19,1.1406588554382324,0.0
2048,1146880,1.0989866256713867,559,0.3679281771183014,946.2947387695312,1.751492977142334,-0.0017514930805191398,20,1.1007381677627563,0.0
2048,1204224,1.0882432460784912,587,0.37887537479400635,982.3016357421875,1.7046784162521362,-0.0017046785214915872,21,1.0899479389190674,0.0
2048,1261568,1.037074327468872,615,0.39586928486824036,1014.5872192382812,1.6588389873504639,-0.001658839057199657,22,1.0387331247329712,0.0
2048,1318912,1.0083736181259155,643,0.4083024859428406,1046.8099365234375,1.6132450103759766,-0.0016132451128214598,23,1.0099868774414062,0.0
2048,1376256,0.9478346109390259,671,0.4340408146381378,1081.837646484375,1.5688750743865967,-0.001568875159136951,24,0.9494034647941589,0.0
2048,1433600,0.9691319465637207,699,0.44028472900390625,1116.433837890625,1.5252152681350708,-0.0015252153389155865,25,0.9706571698188782,0.0
2048,1490944,0.9313082695007324,727,0.4610541760921478,1153.0897216796875,1.482949137687683,-0.001482949242927134,26,0.9327912330627441,0.0
2048,1548288,0.8622892498970032,755,0.4862378239631653,1189.4832763671875,1.4417479038238525,-0.0014417479978874326,27,0.8637310266494751,0.0
2048,1605632,0.8621461987495422,783,0.496053010225296,1224.7081298828125,1.401075839996338,-0.0014010758604854345,28,0.8635472655296326,0.0
2048,1662976,0.8628067374229431,811,0.4934096932411194,1259.7132568359375,1.3617186546325684,-0.0013617187505587935,29,0.8641684651374817,0.0
2048,1720320,0.8082032799720764,839,0.5297498106956482,1292.1976318359375,1.3232362270355225,-0.0013232362689450383,30,0.8095265030860901,0.0
2048,1777664,0.7969869375228882,867,0.5345749855041504,1325.302734375,1.2855050563812256,-0.0012855051318183541,31,0.798272430896759,0.0
2048,1835008,0.7799912095069885,895,0.5494146347045898,1356.4344482421875,1.2491536140441895,-0.001249153632670641,32,0.7812403440475464,0.0
2048,1892352,0.7514181733131409,923,0.5751042366027832,1386.5716552734375,1.2136057615280151,-0.001213605864904821,33,0.7526317834854126,0.0
2048,1949696,0.7841846942901611,951,0.5868332386016846,1412.779052734375,1.1795544624328613,-0.0011795544996857643,34,0.7853642702102661,0.0
2048,2007040,0.764682412147522,979,0.6039282083511353,1443.416748046875,1.1468068361282349,-0.0011468068696558475,35,0.7658292055130005,0.0
2048,2064384,0.6822100281715393,1007,0.6132791638374329,1472.5980224609375,1.1151429414749146,-0.0011151429498568177,36,0.6833251714706421,0.0
2048,2121728,0.694625973701477,1035,0.6414793729782104,1501.0084228515625,1.083709478378296,-0.0010837095323950052,37,0.6957097053527832,0.0
2048,2179072,0.6401299834251404,1063,0.6580877304077148,1529.9686279296875,1.053554654121399,-0.001053554704412818,38,0.6411835551261902,0.0
2048,2236416,0.6588484644889832,1091,0.6602374315261841,1558.32177734375,1.0238404273986816,-0.0010238405084237456,39,0.65987229347229,0.0
