bc/l2_norm,bc/batch,bc/l2_loss,bc/entropy,bc/neglogp,bc/epoch,bc/prob_true_act,bc/ent_loss,bc/loss,batch_size,bc/samples_so_far
958.768798828125,1079,0.0,0.6972196102142334,-0.2174951136112213,40,1.297445297241211,-0.0006972196279093623,-0.21819233894348145,2048,2211840
976.4205932617188,1106,0.0,0.646737813949585,-0.22942256927490234,41,1.3313446044921875,-0.0006467378698289394,-0.23006930947303772,2048,2267136
990.8745727539062,1133,0.0,0.5956286191940308,-0.31030386686325073,42,1.4316214323043823,-0.0005956286331638694,-0.3108994960784912,2048,2322432
1006.2164306640625,1160,0.0,0.5448025465011597,-0.3326919674873352,43,1.4937649965286255,-0.0005448025767691433,-0.33323678374290466,2048,2377728
1018.4310302734375,1187,0.0,0.4940546751022339,-0.39432230591773987,44,1.5775450468063354,-0.0004940546932630241,-0.3948163688182831,2048,2433024
1029.5977783203125,1214,0.0,0.44351935386657715,-0.44862234592437744,45,1.6644457578659058,-0.0004435193841345608,-0.4490658640861511,2048,2488320
1042.625,1241,0.0,0.3931722640991211,-0.4911789298057556,46,1.7696632146835327,-0.00039317228947766125,-0.4915721118450165,2048,2543616
1058.2398681640625,1268,0.0,0.34324395656585693,-0.5284876227378845,47,1.8434088230133057,-0.0003432439698372036,-0.528830885887146,2048,2598912
1073.77587890625,1295,0.0,0.2933812141418457,-0.5715290307998657,48,1.9289367198944092,-0.000293381221126765,-0.5718224048614502,2048,2654208
1092.7080078125,1322,0.0,0.24396467208862305,-0.5543164610862732,49,2.0114853382110596,-0.00024396467779297382,-0.5545604228973389,2048,2709504
1105.210205078125,1349,0.0,0.19471311569213867,-0.6607588529586792,50,2.125732898712158,-0.00019471312407404184,-0.6609535813331604,2048,2764800
1118.3861083984375,1376,0.0,0.14614319801330566,-0.5562639236450195,51,2.0793986320495605,-0.00014614321116823703,-0.5564100742340088,2048,2820096
1143.4737548828125,1403,0.0,0.10215616226196289,-0.7231416702270508,52,2.2810659408569336,-0.00010215616930508986,-0.7232438325881958,2048,2875392
1164.835693359375,1430,0.0,0.054775118827819824,-0.7782305479049683,53,2.436807155609131,-5.477512240759097e-05,-0.7782853245735168,2048,2930688
1182.1727294921875,1457,0.0,0.0065375566482543945,-0.8049868941307068,54,2.536489486694336,-6.537557055708021e-06,-0.8049934506416321,2048,2985984
1200.3935546875,1484,0.0,-0.04148983955383301,-0.7813248634338379,55,2.6536054611206055,4.148984226048924e-05,-0.7812833786010742,2048,3041280
1217.3505859375,1511,0.0,-0.08897900581359863,-0.8737479448318481,56,2.812252998352051,8.89790098881349e-05,-0.8736589550971985,2048,3096576
1231.73876953125,1538,0.0,-0.1363750696182251,-0.9061191082000732,57,2.9190871715545654,0.00013637507800012827,-0.9059827327728271,2048,3151872
1250.1524658203125,1565,0.0,-0.18313360214233398,-0.9575449228286743,58,3.0774052143096924,0.00018313361215405166,-0.9573618173599243,2048,3207168
1267.66015625,1592,0.0,-0.22974169254302979,-0.998656153678894,59,3.1983675956726074,0.0002297417086083442,-0.9984264373779297,2048,3262464
1283.01513671875,1619,0.0,-0.275448203086853,-1.0375667810440063,60,3.3811721801757812,0.00027544822660274804,-1.0372912883758545,2048,3317760
1298.048583984375,1646,0.0,-0.3210400342941284,-1.0340605974197388,61,3.523707151412964,0.0003210400464013219,-1.0337395668029785,2048,3373056
1317.4393310546875,1673,0.0,-0.36594438552856445,-1.067033052444458,62,3.6922285556793213,0.00036594440462067723,-1.066667079925537,2048,3428352
1335.667724609375,1700,0.0,-0.4103872776031494,-1.169627070426941,63,3.8550686836242676,0.0004103872925043106,-1.1692166328430176,2048,3483648
1354.330810546875,1727,0.0,-0.4545058012008667,-1.1894104480743408,64,4.044652462005615,0.0004545058181975037,-1.1889559030532837,2048,3538944
1373.619384765625,1754,0.0,-0.4976036548614502,-1.1805518865585327,65,4.165145397186279,0.0004976036725565791,-1.1800543069839478,2048,3594240
1394.4368896484375,1781,0.0,-0.5402182340621948,-1.2533965110778809,66,4.204592704772949,0.0005402182578109205,-1.2528562545776367,2048,3649536
1413.476318359375,1808,0.0,-0.582038402557373,-1.2509372234344482,67,4.526073932647705,0.0005820384249091148,-1.2503552436828613,2048,3704832
1432.766845703125,1835,0.0,-0.6237213611602783,-1.2462375164031982,68,4.751558303833008,0.0006237213965505362,-1.2456138134002686,2048,3760128
1453.700439453125,1862,0.0,-0.6646406650543213,-1.296464204788208,69,4.939716339111328,0.0006646406836807728,-1.2957996129989624,2048,3815424
1476.7816162109375,1889,0.0,-0.7044049501419067,-1.3317725658416748,70,5.111784934997559,0.0007044049561955035,-1.3310681581497192,2048,3870720
1496.01123046875,1916,0.0,-0.7439858913421631,-1.2741150856018066,71,5.274205207824707,0.0007439859327860177,-1.2733711004257202,2048,3926016
1517.57275390625,1943,0.0,-0.7823702096939087,-1.3497774600982666,72,5.473690986633301,0.0007823702180758119,-1.3489950895309448,2048,3981312
1538.7645263671875,1970,0.0,-0.8201313018798828,-1.4014604091644287,73,5.697294235229492,0.0008201313321478665,-1.4006402492523193,2048,4036608
1558.861328125,1997,0.0,-0.8570073843002319,-1.475761890411377,74,5.926012992858887,0.0008570073987357318,-1.4749048948287964,2048,4091904
1578.2115478515625,2024,0.0,-0.8937767744064331,-1.3340846300125122,75,6.0597944259643555,0.0008937768288888037,-1.3331907987594604,2048,4147200
1599.072265625,2051,0.0,-0.9286552667617798,-1.5236985683441162,76,6.4519805908203125,0.0009286553249694407,-1.5227699279785156,2048,4202496
1617.4969482421875,2078,0.0,-0.9636821746826172,-1.5060415267944336,77,6.606069564819336,0.0009636821923777461,-1.505077838897705,2048,4257792
1635.734619140625,2105,0.0,-0.9985110759735107,-1.4236462116241455,78,6.777703285217285,0.0009985110955312848,-1.4226477146148682,2048,4313088
1657.7864990234375,2132,0.0,-1.0310842990875244,-1.4861440658569336,79,6.988471984863281,0.0010310843354091048,-1.4851130247116089,2048,4368384
1678.2564697265625,2159,0.0,-1.062501072883606,-1.5527911186218262,80,7.358798027038574,0.001062501105479896,-1.55172860622406,2048,4423680
1700.2742919921875,2186,0.0,-1.0941466093063354,-1.423581838607788,81,7.376664161682129,0.0010941466316580772,-1.422487735748291,2048,4478976
1722.562255859375,2213,0.0,-1.1243488788604736,-1.574958324432373,82,7.72383975982666,0.00112434895709157,-1.57383394241333,2048,4534272
1740.1334228515625,2240,0.0,-1.1545370817184448,-1.4699360132217407,83,7.8735151290893555,0.0011545370798557997,-1.4687814712524414,2048,4589568
1759.3160400390625,2267,0.0,-1.1829560995101929,-1.5012322664260864,84,8.196069717407227,0.0011829561553895473,-1.500049352645874,2048,4644864
1778.02587890625,2294,0.0,-1.2108014822006226,-1.6088244915008545,85,8.361213684082031,0.0012108015362173319,-1.6076136827468872,2048,4700160
1797.3094482421875,2321,0.0,-1.2380684614181519,-1.6080493927001953,86,8.485511779785156,0.0012380685657262802,-1.606811285018921,2048,4755456
1817.2044677734375,2348,0.0,-1.262437105178833,-1.7737300395965576,87,8.791126251220703,0.0012624372029677033,-1.7724676132202148,2048,4810752
1837.587158203125,2375,0.0,-1.2865355014801025,-1.5544285774230957,88,8.792917251586914,0.0012865355238318443,-1.5531420707702637,2048,4866048
1860.6878662109375,2402,0.0,-1.309603214263916,-1.6079652309417725,89,9.175358772277832,0.0013096032198518515,-1.6066555976867676,2048,4921344
1883.1112060546875,2429,0.0,-1.331923484802246,-1.487999677658081,90,9.418497085571289,0.0013319235295057297,-1.4866677522659302,2048,4976640
1899.3447265625,2456,0.0,-1.353856086730957,-1.7616240978240967,91,9.7056303024292,0.0013538561761379242,-1.7602702379226685,2048,5031936
1913.439208984375,2483,0.0,-1.3750882148742676,-1.7151834964752197,92,9.925708770751953,0.0013750882353633642,-1.7138084173202515,2048,5087232
1929.6278076171875,2510,0.0,-1.395301103591919,-1.5251322984695435,93,9.644453048706055,0.0013953011948615313,-1.5237369537353516,2048,5142528
1948.1519775390625,2537,0.0,-1.4110627174377441,-1.7386407852172852,94,9.771614074707031,0.0014110627816990018,-1.7372297048568726,2048,5197824
1965.23193359375,2564,0.0,-1.4279124736785889,-1.8144807815551758,95,10.55306339263916,0.0014279125025495887,-1.8130528926849365,2048,5253120
1981.3297119140625,2591,0.0,-1.4465341567993164,-1.5037314891815186,96,10.425104141235352,0.0014465341810137033,-1.5022850036621094,2048,5308416
1998.338623046875,2618,0.0,-1.46260666847229,-1.8111082315444946,97,10.722017288208008,0.0014626067131757736,-1.809645652770996,2048,5363712
2014.2427978515625,2645,0.0,-1.4793932437896729,-1.7927018404006958,98,10.693441390991211,0.0014793933369219303,-1.7912224531173706,2048,5419008
2032.301025390625,2672,0.0,-1.493957281112671,-1.6454285383224487,99,11.127889633178711,0.0014939573593437672,-1.6439346075057983,2048,5474304
2052.592529296875,2699,0.0,-1.507814884185791,-1.8763941526412964,100,11.3772554397583,0.0015078149735927582,-1.874886393547058,2048,5529600
