batch_size,bc/loss,bc/samples_so_far,bc/epoch,bc/ent_loss,bc/l2_norm,bc/entropy,bc/batch,bc/prob_true_act,bc/neglogp,bc/l2_loss
2048,1.9536645010099671,40960,1,-0.002800258342176676,471.3940124511719,2.800258159637451,19,0.14191152732368917,1.9564647593521438,0.0
2048,1.870006631061747,81920,2,-0.002757836366072297,496.3463439941406,2.75783634185791,39,0.15390545467956337,1.8727644674278192,0.0
2048,1.7779555715942346,122880,3,-0.0027149810921400785,511.0492858886719,2.7149810791015625,59,0.1692449834313581,1.7806705526863746,0.0
2048,1.7347589156953118,163840,4,-0.0026717998553067446,520.0439453125,2.671799659729004,79,0.17674559537341314,1.7374307155506186,0.0
2048,1.6912861528984728,204800,5,-0.0026291662361472845,527.7471313476562,2.6291661262512207,99,0.18490923011378413,1.6939153191346201,0.0
2048,1.6463152285373757,245760,6,-0.0025870385579764843,537.3504028320312,2.587038516998291,119,0.193329735443308,1.6489022670953521,0.0
2048,1.607371885965972,286720,7,-0.0025453083217144012,548.5938110351562,2.5453081130981445,139,0.20133073278271427,1.6099171942876864,0.0
2048,1.5671011215689865,327680,8,-0.002503863535821438,562.6304321289062,2.5038633346557617,159,0.20951755729666816,1.569604985104808,0.0
2048,1.5283672189101556,368640,9,-0.0024627053644508123,580.0867309570312,2.462705135345459,179,0.2178200702099361,1.5308299242746064,0.0
2048,1.4904186785613325,409600,10,-0.0024217793252319098,597.7881469726562,2.421779155731201,199,0.2265875193696898,1.4928404578865644,0.0
2048,1.4548861694901216,450560,11,-0.0023810137063264847,617.354736328125,2.3810136318206787,219,0.23515127456062979,1.457267183196448,0.0
2048,1.4132750927321418,491520,12,-0.0023403731174767017,638.5692138671875,2.3403730392456055,239,0.24500041314825105,1.4156154658496185,0.0
2048,1.3687752694549657,532480,13,-0.0022999620996415615,660.8932495117188,2.299962043762207,259,0.2562315095332055,1.3710752315546073,0.0
2048,1.3328116486069845,573440,14,-0.0022596039343625307,682.7699584960938,2.25960373878479,279,0.2658282774977434,1.335071252541347,0.0
2048,1.3075144976597688,614400,15,-0.002219351939857006,704.4136352539062,2.2193517684936523,299,0.27316175974377593,1.3097338495996258,0.0
2048,1.2678962913648424,655360,16,-0.0021792424377053976,727.4778442382812,2.1792423725128174,319,0.28410736898782696,1.2700755338025478,0.0
2048,1.2217243891265304,696320,17,-0.0021392435301095247,750.7200927734375,2.1392433643341064,339,0.29794605609136815,1.2238636326566399,0.0
2048,1.17918791677528,737280,18,-0.002099288161844015,774.9361572265625,2.099287986755371,359,0.3106727903262124,1.181287204937124,0.0
2048,1.1563375517545522,778240,19,-0.0020598536357283592,800.3815307617188,2.0598535537719727,379,0.3183963384971418,1.1583974053902806,0.0
2048,1.1106516845345853,819200,20,-0.0020206687040627003,818.743896484375,2.0206685066223145,399,0.33350119189595206,1.112672353238648,0.0
2048,1.074866828411815,860160,21,-0.0019812604878097773,838.4782104492188,1.9812602996826172,419,0.3464320153268188,1.0768480888996248,0.0
2048,1.0450864335100927,901120,22,-0.0019418090814724565,858.5435180664062,1.9418089389801025,439,0.357538097194917,1.0470282425915651,0.0
2048,1.0099947378367005,942080,23,-0.0019024390494450927,882.1928100585938,1.902438998222351,459,0.3706157919306384,1.0118971768861456,0.0
2048,0.9808152150145656,983040,24,-0.0018630675040185452,908.633544921875,1.863067388534546,479,0.38173792202617973,0.9826782825185841,0.0
2048,0.9402718656667814,1024000,25,-0.0018238261109218001,938.7005004882812,1.8238260746002197,499,0.39723475578169853,0.9420956917777032,0.0
2048,0.8979222713653368,1064960,26,-0.0017847089329734445,973.7697143554688,1.784708857536316,519,0.416300220500717,0.8997069802983102,0.0
2048,0.8457241031688809,1105920,27,-0.0017455847701057792,1010.5071411132812,1.7455847263336182,539,0.4367418401590326,0.8474696879389867,0.0
2048,0.8234738011208296,1146880,28,-0.0017065880820155144,1050.6605224609375,1.7065880298614502,559,0.44785967226115386,0.8251803892028451,0.0
2048,0.7775393648066888,1187840,29,-0.0016676653176546097,1093.2979736328125,1.6676652431488037,579,0.4685254281275072,0.7792070301243434,0.0
2048,0.7522008714250141,1228800,30,-0.001628643600270152,1135.6700439453125,1.62864351272583,599,0.48341691723217706,0.7538295150252843,0.0
2048,0.7206192264665854,1269760,31,-0.001589768915437162,1182.3336181640625,1.589768886566162,619,0.49944975780800904,0.7222089953820225,0.0
2048,0.6916605674491265,1310720,32,-0.0015513120451942086,1233.901611328125,1.55131196975708,639,0.5125775330257771,0.6932118794943207,0.0
2048,0.6414868589886521,1351680,33,-0.0015131077961996198,1281.8095703125,1.5131077766418457,659,0.5417152291418259,0.6429999667848517,0.0
2048,0.5960548942130817,1392640,34,-0.0014745553489774466,1329.9312744140625,1.474555253982544,679,0.5653253328111604,0.5975294495620591,0.0
2048,0.5953244407486535,1433600,35,-0.0014358062762767076,1379.6202392578125,1.435806155204773,699,0.5719768680046992,0.5967602470249302,0.0
2048,0.5263166195721397,1474560,36,-0.0013974898029118776,1432.4039306640625,1.3974897861480713,719,0.6077427416201497,0.5277141093750516,0.0
2048,0.4907945371991308,1515520,37,-0.0013588598230853677,1486.00732421875,1.3588597774505615,739,0.631239853994283,0.49215339702221617,0.0
2048,0.46546052695271156,1556480,38,-0.0013201714027673006,1539.0213623046875,1.3201713562011719,759,0.6508927524027726,0.46678069835547886,0.0
2048,0.44113619744183286,1597440,39,-0.0012816463131457567,1591.0966796875,1.2816462516784668,779,0.6680756083675303,0.4424178437549786,0.0
