bc/prob_true_act,bc/neglogp,bc/l2_norm,bc/l2_loss,bc/ent_loss,bc/batch,bc/samples_so_far,bc/entropy,bc/epoch,bc/loss,batch_size
1.0856772661209106,0.05176268145442009,1066.7216796875,0.0,-0.0007172506302595139,1119,2293760,0.7172505855560303,40,0.051045432686805725,2048
1.1184613704681396,0.006762636359781027,1124.79345703125,0.0,-0.0006724424893036485,1147,2351104,0.6724424362182617,41,0.0060901939868927,2048
1.1506296396255493,-0.014864455908536911,1178.428466796875,0.0,-0.0006284654373303056,1175,2408448,0.6284654140472412,42,-0.015492921695113182,2048
1.2168303728103638,-0.019558025524020195,1230.116943359375,0.0,-0.00058476667618379,1203,2465792,0.5847666263580322,43,-0.02014279179275036,2048
1.2114617824554443,-0.062006473541259766,1286.2738037109375,0.0,-0.000541703135240823,1231,2523136,0.5417031049728394,44,-0.06254817545413971,2048
1.2651218175888062,-0.07446847856044769,1339.601806640625,0.0,-0.0004994982737116516,1259,2580480,0.49949824810028076,45,-0.07496798038482666,2048
1.3234682083129883,-0.13043531775474548,1386.906982421875,0.0,-0.00045786620466969907,1287,2637824,0.45786619186401367,46,-0.13089318573474884,2048
1.2392758131027222,-0.0697966068983078,1436.7080078125,0.0,-0.00041719843284226954,1315,2695168,0.41719841957092285,47,-0.07021380215883255,2048
1.473884105682373,-0.20036473870277405,1477.3487548828125,0.0,-0.0003781644336413592,1343,2752512,0.3781644105911255,48,-0.2007429003715515,2048
1.5117062330245972,-0.22210200130939484,1517.57421875,0.0,-0.0003385008603800088,1371,2809856,0.33850085735321045,49,-0.22244049608707428,2048
1.5775864124298096,-0.2451193779706955,1555.2177734375,0.0,-0.0002992984082084149,1399,2867200,0.29929840564727783,50,-0.24541868269443512,2048
1.5952332019805908,-0.2817207872867584,1591.83544921875,0.0,-0.00026118161622434855,1427,2924544,0.2611815929412842,51,-0.2819819748401642,2048
1.3626785278320312,0.004865939728915691,1666.2750244140625,0.0,-0.00026631332002580166,1455,2981888,0.2663133144378662,52,0.004599626176059246,2048
1.5888288021087646,-0.2212233543395996,1709.3624267578125,0.0,-0.0002585302572697401,1483,3039232,0.25853025913238525,53,-0.22148188948631287,2048
1.64056396484375,-0.2058243304491043,1712.5548095703125,0.0,-0.0002277618768857792,1511,3096576,0.2277618646621704,54,-0.20605209469795227,2048
1.6625628471374512,-0.1308673769235611,1713.4134521484375,0.0,-0.00019592035096138716,1539,3153920,0.19592034816741943,55,-0.1310632973909378,2048
1.7028905153274536,-0.21965882182121277,1714.689453125,0.0,-0.00016509521810803562,1567,3211264,0.16509521007537842,56,-0.2198239117860794,2048
1.7923378944396973,-0.22919762134552002,1716.8685302734375,0.0,-0.0001351083628833294,1595,3268608,0.1351083517074585,57,-0.22933273017406464,2048
1.8434605598449707,-0.23985140025615692,1720.47314453125,0.0,-0.00010616672807373106,1623,3325952,0.10616672039031982,58,-0.23995757102966309,2048
1.90031898021698,-0.3768764138221741,1724.5672607421875,0.0,-7.809627277310938e-05,1651,3383296,0.07809627056121826,59,-0.37695449590682983,2048
1.8877105712890625,-0.22753286361694336,1729.310302734375,0.0,-5.0350667152088135e-05,1679,3440640,0.05035066604614258,60,-0.22758321464061737,2048
1.9727727174758911,-0.2801031172275543,1734.869140625,0.0,-2.412557660136372e-05,1707,3497984,0.02412557601928711,61,-0.28012725710868835,2048
1.9719414710998535,-0.2666405439376831,1740.9945068359375,0.0,1.4946461988074589e-06,1735,3555328,-0.0014946460723876953,62,-0.2666390538215637,2048
2.054482936859131,-0.3330017626285553,1747.779296875,0.0,2.618205689941533e-05,1763,3612672,-0.026182055473327637,63,-0.3329755663871765,2048
2.0677599906921387,-0.3409864604473114,1755.0050048828125,0.0,4.997623182134703e-05,1791,3670016,-0.049976229667663574,64,-0.34093648195266724,2048
2.070382595062256,-0.3296811878681183,1763.339599609375,0.0,7.280850695678964e-05,1819,3727360,-0.07280850410461426,65,-0.32960838079452515,2048
2.1956534385681152,-0.30851826071739197,1772.239990234375,0.0,9.46310829021968e-05,1847,3784704,-0.09463107585906982,66,-0.30842363834381104,2048
2.162729501724243,-0.3843976557254791,1780.8419189453125,0.0,0.0001154035417130217,1875,3842048,-0.11540353298187256,67,-0.38428226113319397,2048
2.252683639526367,-0.4023039937019348,1790.6639404296875,0.0,0.00013555074110627174,1903,3899392,-0.13555073738098145,68,-0.4021684527397156,2048
2.1738429069519043,-0.3841381072998047,1802.5777587890625,0.0,0.00015574682038277388,1931,3956736,-0.15574681758880615,69,-0.3839823603630066,2048
2.333487033843994,-0.46346578001976013,1816.0855712890625,0.0,0.00017362416838295758,1959,4014080,-0.1736241579055786,70,-0.4632921516895294,2048
2.408050537109375,-0.4856918752193451,1833.35205078125,0.0,0.0001917443296406418,1987,4071424,-0.19174432754516602,71,-0.48550012707710266,2048
2.3922996520996094,-0.38098686933517456,1849.1572265625,0.0,0.0002090101334033534,2015,4128768,-0.20901012420654297,72,-0.38077786564826965,2048
2.451688766479492,-0.33846065402030945,1865.6055908203125,0.0,0.00022606422135140747,2043,4186112,-0.22606420516967773,73,-0.3382346034049988,2048
2.4316000938415527,-0.40902891755104065,1884.209228515625,0.0,0.0002424320118734613,2071,4243456,-0.24243199825286865,74,-0.40878647565841675,2048
2.4603514671325684,-0.4966006278991699,1904.9366455078125,0.0,0.0002575420367065817,2099,4300800,-0.2575420141220093,75,-0.49634307622909546,2048
2.5637142658233643,-0.3774365484714508,1923.239990234375,0.0,0.0002731821732595563,2127,4358144,-0.2731821537017822,76,-0.3771633803844452,2048
2.551793098449707,-0.4666177034378052,1943.015625,0.0,0.0002869784948416054,2155,4415488,-0.28697848320007324,77,-0.46633073687553406,2048
2.5374221801757812,-0.45553573966026306,1963.0025634765625,0.0,0.0003015435941051692,2183,4472832,-0.30154359340667725,78,-0.45523419976234436,2048
2.471179723739624,-0.42485475540161133,1982.9075927734375,0.0,0.0003152267017867416,2211,4530176,-0.315226674079895,79,-0.4245395362377167,2048
2.669553279876709,-0.515163779258728,2005.316650390625,0.0,0.0003277443756815046,2239,4587520,-0.32774436473846436,80,-0.5148360133171082,2048
2.488645553588867,-0.5338175296783447,2029.64404296875,0.0,0.0003410615026950836,2267,4644864,-0.34106147289276123,81,-0.5334764719009399,2048
2.6366076469421387,-0.5119419097900391,2055.73583984375,0.0,0.000353450421243906,2295,4702208,-0.3534504175186157,82,-0.511588454246521,2048
2.6215577125549316,-0.42813608050346375,2081.15771484375,0.0,0.00036661996273323894,2323,4759552,-0.36661994457244873,83,-0.4277694523334503,2048
2.5158562660217285,-0.4134331941604614,2109.731201171875,0.0,0.00037897564470767975,2351,4816896,-0.37897562980651855,84,-0.4130542278289795,2048
2.677733898162842,-0.5008376240730286,2133.828369140625,0.0,0.000389060762245208,2379,4874240,-0.38906073570251465,85,-0.5004485845565796,2048
2.6892268657684326,-0.5031188726425171,2158.83935546875,0.0,0.0003998167812824249,2407,4931584,-0.39981675148010254,86,-0.5027190446853638,2048
2.697927474975586,-0.5291520953178406,2184.315185546875,0.0,0.00041067946585826576,2435,4988928,-0.4106794595718384,87,-0.5287414193153381,2048
2.8470230102539062,-0.4919845461845398,2208.41943359375,0.0,0.0004212945932522416,2463,5046272,-0.42129456996917725,88,-0.49156326055526733,2048
2.802675724029541,-0.5435113310813904,2230.877685546875,0.0,0.00043158771586604416,2491,5103616,-0.43158769607543945,89,-0.5430797338485718,2048
2.9284777641296387,-0.5095096826553345,2253.380126953125,0.0,0.00044160475954413414,2519,5160960,-0.44160473346710205,90,-0.5090680718421936,2048
2.6268362998962402,-0.47539395093917847,2276.01513671875,0.0,0.00045128812780603766,2547,5218304,-0.451288104057312,91,-0.4749426543712616,2048
2.9180054664611816,-0.4580439329147339,2297.638427734375,0.0,0.00045972492080181837,2575,5275648,-0.45972490310668945,92,-0.4575842022895813,2048
2.9846057891845703,-0.4728260040283203,2318.64453125,0.0,0.00046866454067640007,2603,5332992,-0.4686645269393921,93,-0.4723573327064514,2048
2.9226317405700684,-0.6129012107849121,2337.537109375,0.0,0.00047602583072148263,2631,5390336,-0.4760258197784424,94,-0.6124252080917358,2048
2.8347387313842773,-0.4833292067050934,2355.377197265625,0.0,0.0004856336454395205,2659,5447680,-0.48563361167907715,95,-0.4828435778617859,2048
2.884510040283203,-0.4947960078716278,2374.029052734375,0.0,0.0004934622556902468,2687,5505024,-0.4934622049331665,96,-0.49430254101753235,2048
2.902947425842285,-0.5954274535179138,2391.5810546875,0.0,0.0005017889779992402,2715,5562368,-0.5017889738082886,97,-0.5949256420135498,2048
3.0098624229431152,-0.478981614112854,2408.305419921875,0.0,0.00050963438116014,2743,5619712,-0.5096343755722046,98,-0.4784719944000244,2048
2.8692476749420166,-0.5081174373626709,2425.9521484375,0.0,0.000515527615789324,2771,5677056,-0.515527606010437,99,-0.5076019167900085,2048
2.9836509227752686,-0.6050505638122559,2442.795166015625,0.0,0.0005222806939855218,2799,5734400,-0.5222806930541992,100,-0.6045283079147339,2048
3.076885223388672,-0.5450654029846191,2458.556396484375,0.0,0.0005292033310979605,2827,5791744,-0.5292032957077026,101,-0.5445361733436584,2048
2.97248911857605,-0.5570316910743713,2473.15576171875,0.0,0.0005358219495974481,2855,5849088,-0.5358219146728516,102,-0.5564958453178406,2048
3.0890607833862305,-0.5645683407783508,2488.16015625,0.0,0.0005435619386844337,2883,5906432,-0.5435619354248047,103,-0.564024806022644,2048
2.91210675239563,-0.596286952495575,2501.5625,0.0,0.0005492776981554925,2911,5963776,-0.549277663230896,104,-0.5957376956939697,2048
3.067725658416748,-0.5404670238494873,2516.562744140625,0.0,0.0005550871137529612,2939,6021120,-0.5550870895385742,105,-0.5399119257926941,2048
3.124228000640869,-0.5520783066749573,2530.55517578125,0.0,0.0005605751648545265,2967,6078464,-0.5605751276016235,106,-0.5515177249908447,2048
3.1313669681549072,-0.6470910906791687,2544.4267578125,0.0,0.0005649995873682201,2995,6135808,-0.5649995803833008,107,-0.6465260982513428,2048
3.078342914581299,-0.5523335337638855,2557.563720703125,0.0,0.0005699343746528029,3023,6193152,-0.5699343681335449,108,-0.5517635941505432,2048
3.243269920349121,-0.6415120363235474,2573.30126953125,0.0,0.0005745512316934764,3051,6250496,-0.5745512247085571,109,-0.6409375071525574,2048
3.2663612365722656,-0.5865329504013062,2586.312255859375,0.0,0.000578948063775897,3079,6307840,-0.5789480209350586,110,-0.5859540104866028,2048
3.0974555015563965,-0.6519184112548828,2599.602783203125,0.0,0.0005830394220538437,3107,6365184,-0.583039402961731,111,-0.6513353586196899,2048
3.2380919456481934,-0.6220113039016724,2613.61083984375,0.0,0.0005869488813914359,3135,6422528,-0.5869488716125488,112,-0.6214243769645691,2048
3.231022357940674,-0.5979707837104797,2629.9287109375,0.0,0.0005920000257901847,3163,6479872,-0.5920000076293945,113,-0.5973787903785706,2048
3.2712903022766113,-0.6848312616348267,2641.792724609375,0.0,0.0005961717688478529,3191,6537216,-0.5961717367172241,114,-0.6842350959777832,2048
3.1673829555511475,-0.6153778433799744,2654.62744140625,0.0,0.0006006534094922245,3219,6594560,-0.6006534099578857,115,-0.6147772073745728,2048
3.172158718109131,-0.5966687202453613,2667.2314453125,0.0,0.0006045082118362188,3247,6651904,-0.6045081615447998,116,-0.5960642099380493,2048
3.096529483795166,-0.635574460029602,2679.965576171875,0.0,0.0006079298327676952,3275,6709248,-0.6079298257827759,117,-0.6349665522575378,2048
3.3130455017089844,-0.7213197946548462,2691.224609375,0.0,0.0006094767013564706,3303,6766592,-0.6094766855239868,118,-0.7207103371620178,2048
3.2278993129730225,-0.6085968017578125,2702.751220703125,0.0,0.0006117949960753322,3331,6823936,-0.6117949485778809,119,-0.6079850196838379,2048
3.1818504333496094,-0.5949814319610596,2716.645751953125,0.0,0.0006161794881336391,3359,6881280,-0.6161794662475586,120,-0.5943652391433716,2048
3.2524666786193848,-0.6539538502693176,2731.41650390625,0.0,0.0006197337061166763,3387,6938624,-0.6197336912155151,121,-0.6533341407775879,2048
3.2745277881622314,-0.6018661260604858,2745.463134765625,0.0,0.0006226825062185526,3415,6995968,-0.6226824522018433,122,-0.6012434363365173,2048
3.3222174644470215,-0.5947310924530029,2756.72607421875,0.0,0.0006270625744946301,3443,7053312,-0.6270625591278076,123,-0.5941040515899658,2048
3.3421897888183594,-0.6988507509231567,2774.250732421875,0.0,0.0006292809266597033,3471,7110656,-0.6292809247970581,124,-0.6982214450836182,2048
3.258028984069824,-0.6013350486755371,2787.092529296875,0.0,0.0006329228053800762,3499,7168000,-0.6329227685928345,125,-0.6007021069526672,2048
3.3503754138946533,-0.6336275935173035,2797.978759765625,0.0,0.0006345725269056857,3527,7225344,-0.6345725059509277,126,-0.6329930424690247,2048
3.3082759380340576,-0.6138982176780701,2809.986572265625,0.0,0.0006383206928148866,3555,7282688,-0.6383206844329834,127,-0.6132599115371704,2048
3.309046745300293,-0.5785866379737854,2826.1416015625,0.0,0.0006413750816136599,3583,7340032,-0.6413750648498535,128,-0.5779452919960022,2048
3.2927515506744385,-0.7163094878196716,2840.92919921875,0.0,0.0006441259756684303,3611,7397376,-0.6441259384155273,129,-0.715665340423584,2048
3.335799217224121,-0.785925030708313,2857.91259765625,0.0,0.0006471042870543897,3639,7454720,-0.6471042633056641,130,-0.7852779030799866,2048
3.195613384246826,-0.6646851301193237,2872.376708984375,0.0,0.0006483449251390994,3667,7512064,-0.648344874382019,131,-0.6640368103981018,2048
3.3337550163269043,-0.7118673324584961,2888.359619140625,0.0,0.0006487523787654936,3695,7569408,-0.6487523317337036,132,-0.7112185955047607,2048
3.3532214164733887,-0.544406533241272,2903.282958984375,0.0,0.0006513339467346668,3723,7626752,-0.6513339281082153,133,-0.5437551736831665,2048
3.2905521392822266,-0.6312333345413208,2918.573974609375,0.0,0.0006538211600854993,3751,7684096,-0.6538211107254028,134,-0.6305795311927795,2048
3.3789844512939453,-0.7071788907051086,2932.052001953125,0.0,0.0006563509814441204,3779,7741440,-0.6563509702682495,135,-0.706522524356842,2048
3.371058464050293,-0.5567845702171326,2946.72705078125,0.0,0.0006584147340618074,3807,7798784,-0.6584147214889526,136,-0.5561261773109436,2048
3.4285078048706055,-0.716888427734375,2960.150634765625,0.0,0.0006600514752790332,3835,7856128,-0.6600514650344849,137,-0.7162283658981323,2048
3.429896354675293,-0.6802033185958862,2973.47998046875,0.0,0.0006609217380173504,3863,7913472,-0.6609216928482056,138,-0.6795424222946167,2048
3.4110524654388428,-0.6479998826980591,2986.6767578125,0.0,0.0006629585404880345,3891,7970816,-0.6629585027694702,139,-0.6473369002342224,2048
3.327899694442749,-0.6605079770088196,3014.322998046875,0.0,0.0006631665746681392,3919,8028160,-0.6631665229797363,140,-0.6598448157310486,2048
3.315924644470215,-0.6315793991088867,3032.539794921875,0.0,0.0006645096582360566,3947,8085504,-0.664509654045105,141,-0.6309148669242859,2048
3.268878936767578,-0.5947211384773254,3043.831298828125,0.0,0.0006672821473330259,3975,8142848,-0.6672821044921875,142,-0.5940538644790649,2048
3.55228328704834,-0.7461298704147339,3055.66455078125,0.0,0.0006678412319160998,4003,8200192,-0.6678411960601807,143,-0.7454620003700256,2048
3.438117265701294,-0.6387258768081665,3066.916259765625,0.0,0.0006701283855363727,4031,8257536,-0.670128345489502,144,-0.6380557417869568,2048
3.4327845573425293,-0.6422547101974487,3078.985595703125,0.0,0.0006720525561831892,4059,8314880,-0.6720525026321411,145,-0.6415826678276062,2048
3.365452289581299,-0.715289831161499,3091.010986328125,0.0,0.0006732817273586988,4087,8372224,-0.6732816696166992,146,-0.7146165370941162,2048
3.4587173461914062,-0.687511682510376,3102.719482421875,0.0,0.0006766627193428576,4115,8429568,-0.6766626834869385,147,-0.686834990978241,2048
3.3889546394348145,-0.5904037952423096,3114.553955078125,0.0,0.000678002368658781,4143,8486912,-0.6780023574829102,148,-0.5897257924079895,2048
3.4300789833068848,-0.5939292311668396,3125.83544921875,0.0,0.000681762583553791,4171,8544256,-0.6817625761032104,149,-0.5932474732398987,2048
3.4320764541625977,-0.7118926644325256,3137.43017578125,0.0,0.0006824962329119444,4199,8601600,-0.682496190071106,150,-0.7112101912498474,2048
