bc/ent_loss,bc/l2_loss,bc/samples_so_far,bc/batch,bc/l2_norm,bc/loss,bc/neglogp,bc/prob_true_act,batch_size,bc/entropy,bc/epoch
-0.0020779622718691826,0.0,1601536,390,216.4875030517578,1.5265167951583862,1.528594732284546,0.2462455928325653,4096,2.0779621601104736,20
-0.002061333740130067,0.0,1642496,400,216.4781494140625,1.513169765472412,1.5152311325073242,0.2487335354089737,4096,2.061333656311035,21
-0.002044880064204335,0.0,1683456,410,216.49827575683594,1.498059868812561,1.5001047849655151,0.25335216522216797,4096,2.044879913330078,21
-0.0020284780766814947,0.0,1724416,420,216.5014190673828,1.48945152759552,1.4914799928665161,0.2557709813117981,4096,2.028477907180786,22
-0.0020122628193348646,0.0,1765376,430,216.50106811523438,1.4766156673431396,1.4786279201507568,0.25885263085365295,4096,2.0122628211975098,22
-0.0019961579237133265,0.0,1806336,440,216.52297973632812,1.4833072423934937,1.4853034019470215,0.26165419816970825,4096,1.9961578845977783,23
-0.0019801973830908537,0.0,1847296,450,216.5125732421875,1.4742735624313354,1.4762537479400635,0.26372480392456055,4096,1.9801971912384033,23
-0.001964486436918378,0.0,1888256,460,216.52777099609375,1.4466376304626465,1.4486020803451538,0.2692708969116211,4096,1.9644863605499268,24
-0.0019489118130877614,0.0,1929216,470,216.53512573242188,1.456450343132019,1.4583992958068848,0.27108705043792725,4096,1.9489116668701172,24
-0.0019334600074216723,0.0,1970176,480,216.54055786132812,1.4533272981643677,1.4552607536315918,0.2725635766983032,4096,1.9334598779678345,25
-0.0019182096002623439,0.0,2011136,490,216.55068969726562,1.4389841556549072,1.4409023523330688,0.2772250473499298,4096,1.9182095527648926,25
-0.0019031499978154898,0.0,2052096,500,216.55076599121094,1.437200903892517,1.4391040802001953,0.2784687578678131,4096,1.903149962425232,26
-0.0018882410367950797,0.0,2093056,510,216.56585693359375,1.4160561561584473,1.4179444313049316,0.283751904964447,4096,1.888240933418274,26
-0.0018734501209110022,0.0,2134016,520,216.57186889648438,1.4148157835006714,1.4166892766952515,0.28573259711265564,4096,1.8734500408172607,27
-0.0018587852828204632,0.0,2174976,530,216.5668487548828,1.4186006784439087,1.420459508895874,0.28690218925476074,4096,1.8587851524353027,27
-0.0018444412853568792,0.0,2215936,540,216.58494567871094,1.3976974487304688,1.3995418548583984,0.29247981309890747,4096,1.8444411754608154,28
-0.0018303132383152843,0.0,2256896,550,216.591796875,1.3829472064971924,1.384777545928955,0.2966660261154175,4096,1.8303132057189941,28
-0.0018162201158702374,0.0,2297856,560,216.5925750732422,1.3901991844177246,1.3920154571533203,0.2958255112171173,4096,1.8162200450897217,29
-0.0018023670418187976,0.0,2338816,570,216.61245727539062,1.3815447092056274,1.3833470344543457,0.3017301559448242,4096,1.8023669719696045,30
-0.0017886062851175666,0.0,2379776,580,216.60389709472656,1.3682687282562256,1.3700573444366455,0.3027043342590332,4096,1.7886061668395996,30
-0.0017751000123098493,0.0,2420736,590,216.6182403564453,1.3551393747329712,1.3569145202636719,0.30752086639404297,4096,1.7750998735427856,31
-0.0017617061967030168,0.0,2461696,600,216.6192626953125,1.3952147960662842,1.3969764709472656,0.30306708812713623,4096,1.7617061138153076,31
-0.0017486398573964834,0.0,2502656,610,216.63710021972656,1.3476189374923706,1.349367618560791,0.3124106824398041,4096,1.7486398220062256,32
-0.0017356871394440532,0.0,2543616,620,216.6435089111328,1.3433787822723389,1.3451144695281982,0.31542646884918213,4096,1.735687017440796,32
-0.0017229969380423427,0.0,2584576,630,216.6387481689453,1.3624335527420044,1.3641566038131714,0.3135254979133606,4096,1.7229968309402466,33
-0.0017105520237237215,0.0,2625536,640,216.65756225585938,1.3207181692123413,1.3224287033081055,0.3218373656272888,4096,1.7105519771575928,33
-0.0016981096705421805,0.0,2666496,650,216.66481018066406,1.325009822845459,1.3267079591751099,0.32477259635925293,4096,1.6981096267700195,34
-0.0016858848975971341,0.0,2707456,660,216.65261840820312,1.3285902738571167,1.3302761316299438,0.3230415880680084,4096,1.6858848333358765,34
-0.0016738930717110634,0.0,2748416,670,216.67825317382812,1.2954471111297607,1.2971210479736328,0.3324759006500244,4096,1.6738929748535156,35
-0.001662093447521329,0.0,2789376,680,216.6856231689453,1.3281551599502563,1.329817295074463,0.3299974203109741,4096,1.6620934009552002,35
-0.0016504994127899408,0.0,2830336,690,216.68722534179688,1.3231871128082275,1.324837565422058,0.3316138982772827,4096,1.6504993438720703,36
-0.0016391187673434615,0.0,2871296,700,216.705322265625,1.333488941192627,1.3351280689239502,0.33636268973350525,4096,1.6391186714172363,36
-0.0016279597766697407,0.0,2912256,710,216.6924285888672,1.307957410812378,1.3095853328704834,0.3339585065841675,4096,1.6279597282409668,37
-0.00161692313849926,0.0,2953216,720,216.70745849609375,1.3074125051498413,1.309029459953308,0.33852553367614746,4096,1.6169230937957764,37
-0.0016061014030128717,0.0,2994176,730,216.7282257080078,1.2866297960281372,1.2882359027862549,0.34750956296920776,4096,1.6061012744903564,38
-0.0015953641850501299,0.0,3035136,740,216.7113800048828,1.3174573183059692,1.3190526962280273,0.34031569957733154,4096,1.5953640937805176,38
-0.0015849522314965725,0.0,3076096,750,216.74156188964844,1.2900632619857788,1.291648268699646,0.34867578744888306,4096,1.5849521160125732,39
-0.0015746515709906816,0.0,3117056,760,216.72744750976562,1.314245581626892,1.3158202171325684,0.34376630187034607,4096,1.5746514797210693,40
-0.0015646513784304261,0.0,3158016,770,216.75892639160156,1.2943778038024902,1.2959424257278442,0.35158321261405945,4096,1.5646512508392334,40
-0.001554827089421451,0.0,3198976,780,216.7459716796875,1.275596261024475,1.277151107788086,0.35317909717559814,4096,1.5548269748687744,41
-0.0015452137449756265,0.0,3239936,790,216.74485778808594,1.2925474643707275,1.2940926551818848,0.3504577577114105,4096,1.5452136993408203,41
-0.0015357881784439087,0.0,3280896,800,216.76171875,1.2554982900619507,1.2570340633392334,0.36138486862182617,4096,1.5357880592346191,42
-0.0015265963738784194,0.0,3321856,810,216.75991821289062,1.2511420249938965,1.2526686191558838,0.3577662706375122,4096,1.5265963077545166,42
-0.0015176254091784358,0.0,3362816,820,216.77586364746094,1.260266900062561,1.261784553527832,0.3627822697162628,4096,1.517625331878662,43
-0.0015088262734934688,0.0,3403776,830,216.78167724609375,1.2801085710525513,1.2816174030303955,0.36269646883010864,4096,1.5088262557983398,43
-0.001500265789218247,0.0,3444736,840,216.76052856445312,1.2527276277542114,1.254227876663208,0.36306366324424744,4096,1.5002657175064087,44
-0.001491887611337006,0.0,3485696,850,216.79736328125,1.2500795125961304,1.2515714168548584,0.36931878328323364,4096,1.4918875694274902,44
-0.001483527710661292,0.0,3526656,860,216.79180908203125,1.2673900127410889,1.2688735723495483,0.36858195066452026,4096,1.483527660369873,45
-0.001475360943004489,0.0,3567616,870,216.80531311035156,1.2676279544830322,1.2691032886505127,0.37017470598220825,4096,1.4753608703613281,45
-0.0014675293350592256,0.0,3608576,880,216.80880737304688,1.2469950914382935,1.2484626770019531,0.37404072284698486,4096,1.467529296875,46
-0.0014598298585042357,0.0,3649536,890,216.79476928710938,1.253626823425293,1.2550866603851318,0.37093815207481384,4096,1.4598298072814941,46
-0.0014523633290082216,0.0,3690496,900,216.80892944335938,1.2558211088180542,1.2572734355926514,0.3714058995246887,4096,1.4523632526397705,47
-0.0014449537266045809,0.0,3731456,910,216.8194122314453,1.2549281120300293,1.2563730478286743,0.3772214353084564,4096,1.4449536800384521,47
-0.0014377079205587506,0.0,3772416,920,216.83482360839844,1.284477949142456,1.2859156131744385,0.37583959102630615,4096,1.4377079010009766,48
-0.0014306713128462434,0.0,3813376,930,216.84408569335938,1.2975109815597534,1.2989416122436523,0.3769252300262451,4096,1.430671215057373,48
-0.00142399943433702,0.0,3854336,940,216.84280395507812,1.2676784992218018,1.2691024541854858,0.3812881112098694,4096,1.423999309539795,49
-0.0014173398958519101,0.0,3895296,950,216.84632873535156,1.2580809593200684,1.2594983577728271,0.38242340087890625,4096,1.41733980178833,50
-0.0014106458984315395,0.0,3936256,960,216.83798217773438,1.254001259803772,1.2554118633270264,0.3806963562965393,4096,1.410645842552185,50
-0.0014042649418115616,0.0,3977216,970,216.84951782226562,1.238893747329712,1.2402980327606201,0.387542188167572,4096,1.4042649269104004,51
-0.0013982291566208005,0.0,4018176,980,216.84742736816406,1.2431392669677734,1.2445374727249146,0.38559308648109436,4096,1.3982291221618652,51
-0.0013920908095315099,0.0,4059136,990,216.8583526611328,1.2806369066238403,1.2820290327072144,0.3830229938030243,4096,1.3920907974243164,52
-0.001386139658279717,0.0,4100096,1000,216.847900390625,1.2631568908691406,1.264543056488037,0.38142386078834534,4096,1.3861396312713623,52
-0.0013803470646962523,0.0,4141056,1010,216.88046264648438,1.2594178915023804,1.2607982158660889,0.3891034722328186,4096,1.3803470134735107,53
-0.0013748445780947804,0.0,4182016,1020,216.87733459472656,1.216525673866272,1.2179005146026611,0.3923696279525757,4096,1.3748445510864258,53
-0.001369395526126027,0.0,4222976,1030,216.86447143554688,1.2276233434677124,1.2289927005767822,0.3909001350402832,4096,1.3693954944610596,54
-0.001364127267152071,0.0,4263936,1040,216.8765411376953,1.2499274015426636,1.2512915134429932,0.38948971033096313,4096,1.3641271591186523,54
-0.0013590683229267597,0.0,4304896,1050,216.90602111816406,1.1909786462783813,1.1923377513885498,0.40558573603630066,4096,1.3590682744979858,55
-0.0013540111249312758,0.0,4345856,1060,216.89620971679688,1.2465102672576904,1.2478642463684082,0.3929169178009033,4096,1.354011058807373,55
-0.001349486643448472,0.0,4386816,1070,216.8971710205078,1.2213740348815918,1.2227234840393066,0.3972460627555847,4096,1.3494865894317627,56
-0.0013450164115056396,0.0,4427776,1080,216.9062042236328,1.243404507637024,1.2447495460510254,0.3989373445510864,4096,1.345016360282898,56
-0.0013405903009697795,0.0,4468736,1090,216.88632202148438,1.236175537109375,1.237516164779663,0.3923998475074768,4096,1.340590238571167,57
-0.0013364326441660523,0.0,4509696,1100,216.92137145996094,1.2261804342269897,1.2275168895721436,0.40034371614456177,4096,1.3364325761795044,57
-0.0013322504237294197,0.0,4550656,1110,216.9073028564453,1.2082027196884155,1.209535002708435,0.39917781949043274,4096,1.3322503566741943,58
-0.0013281113933771849,0.0,4591616,1120,216.92205810546875,1.2240171432495117,1.225345253944397,0.40241920948028564,4096,1.3281112909317017,58
-0.0013239615364000201,0.0,4632576,1130,216.91104125976562,1.2283058166503906,1.2296297550201416,0.39836955070495605,4096,1.3239614963531494,59
-0.0013201225083321333,0.0,4673536,1140,216.9052276611328,1.2416980266571045,1.2430181503295898,0.3949211835861206,4096,1.320122480392456,60
-0.0013165693962946534,0.0,4714496,1150,216.9453887939453,1.2119128704071045,1.2132294178009033,0.41162508726119995,4096,1.3165693283081055,60
-0.0013129409635439515,0.0,4755456,1160,216.92433166503906,1.2139291763305664,1.2152421474456787,0.4055653214454651,4096,1.3129409551620483,61
-0.001309691579081118,0.0,4796416,1170,216.9165802001953,1.2110302448272705,1.2123398780822754,0.40104538202285767,4096,1.3096915483474731,61
-0.0013063205406069756,0.0,4837376,1180,216.92608642578125,1.199501872062683,1.2008081674575806,0.407905638217926,4096,1.3063204288482666,62
-0.0013030878035351634,0.0,4878336,1190,216.9494171142578,1.2045305967330933,1.2058336734771729,0.41026273369789124,4096,1.3030877113342285,62
-0.0012999186292290688,0.0,4919296,1200,216.9449462890625,1.1992219686508179,1.2005219459533691,0.41147705912590027,4096,1.299918532371521,63
-0.0012966310605406761,0.0,4960256,1210,216.9231719970703,1.2357622385025024,1.2370588779449463,0.3992127478122711,4096,1.2966309785842896,63
-0.0012938282452523708,0.0,5001216,1220,216.92137145996094,1.202743649482727,1.2040374279022217,0.40595799684524536,4096,1.2938281297683716,64
-0.0012911394005641341,0.0,5042176,1230,216.93844604492188,1.2376221418380737,1.2389132976531982,0.4058513641357422,4096,1.2911393642425537,64
-0.0012884452007710934,0.0,5083136,1240,216.93373107910156,1.1993908882141113,1.2006793022155762,0.4076804220676422,4096,1.2884451150894165,65
-0.0012859096750617027,0.0,5124096,1250,216.9276123046875,1.2415635585784912,1.2428494691848755,0.39840906858444214,4096,1.285909652709961,65
-0.001283436780795455,0.0,5165056,1260,216.94593811035156,1.2025861740112305,1.2038695812225342,0.4104767441749573,4096,1.2834367752075195,66
-0.0012809580657631159,0.0,5206016,1270,216.95587158203125,1.2132498025894165,1.2145307064056396,0.4135957956314087,4096,1.2809580564498901,66
-0.0012785537401214242,0.0,5246976,1280,216.96038818359375,1.2218141555786133,1.2230926752090454,0.409706711769104,4096,1.2785537242889404,67
-0.0012764197308570147,0.0,5287936,1290,216.9616241455078,1.219463586807251,1.2207399606704712,0.4117361605167389,4096,1.2764196395874023,67
-0.001274184905923903,0.0,5328896,1300,216.95399475097656,1.2492085695266724,1.2504827976226807,0.4066355526447296,4096,1.2741848230361938,68
-0.0012721398379653692,0.0,5369856,1310,216.9624786376953,1.233628273010254,1.2349003553390503,0.41506227850914,4096,1.2721397876739502,68
-0.0012699640356004238,0.0,5410816,1320,216.93614196777344,1.216774582862854,1.2180445194244385,0.4066779613494873,4096,1.2699639797210693,69
-0.0012680854415521026,0.0,5451776,1330,216.9573516845703,1.2032901048660278,1.2045581340789795,0.4136711359024048,4096,1.2680853605270386,70
-0.0012661905493587255,0.0,5492736,1340,216.9482879638672,1.2108843326568604,1.2121505737304688,0.41250932216644287,4096,1.266190528869629,70
-0.001264318241737783,0.0,5533696,1350,216.9340057373047,1.223637580871582,1.2249019145965576,0.40842050313949585,4096,1.2643182277679443,71
-0.0012627487303689122,0.0,5574656,1360,216.9547882080078,1.2090580463409424,1.2103208303451538,0.41499271988868713,4096,1.2627487182617188,71
-0.0012611207785084844,0.0,5615616,1370,216.93710327148438,1.2029385566711426,1.2041996717453003,0.4115961790084839,4096,1.2611206769943237,72
-0.0012596601154655218,0.0,5656576,1380,216.9441680908203,1.2063158750534058,1.2075755596160889,0.4114595949649811,4096,1.259660005569458,72
-0.0012580401962623,0.0,5697536,1390,216.94503784179688,1.2246220111846924,1.2258800268173218,0.4086109697818756,4096,1.258040189743042,73
-0.0012566319201141596,0.0,5738496,1400,216.95530700683594,1.2310420274734497,1.2322986125946045,0.41048139333724976,4096,1.256631851196289,73
-0.0012552893022075295,0.0,5779456,1410,216.96624755859375,1.2474162578582764,1.248671531677246,0.41203567385673523,4096,1.2552891969680786,74
-0.0012541224714368582,0.0,5820416,1420,216.98220825195312,1.2157878875732422,1.2170419692993164,0.42175039649009705,4096,1.2541223764419556,74
-0.0012528017396107316,0.0,5861376,1430,216.9635467529297,1.2406949996948242,1.2419477701187134,0.4118524193763733,4096,1.2528016567230225,75
-0.001251581939868629,0.0,5902336,1440,216.9763946533203,1.220862865447998,1.2221144437789917,0.4166194796562195,4096,1.2515819072723389,75
-0.0012504573678597808,0.0,5943296,1450,216.9730987548828,1.2624567747116089,1.2637072801589966,0.4086509346961975,4096,1.2504572868347168,76
-0.0012494807597249746,0.0,5984256,1460,216.9766387939453,1.2024270296096802,1.203676462173462,0.4179340600967407,4096,1.2494807243347168,76
-0.0012483836617320776,0.0,6025216,1470,216.9764404296875,1.2646411657333374,1.2658895254135132,0.41272446513175964,4096,1.248383641242981,77
-0.0012472799280658364,0.0,6066176,1480,216.9730224609375,1.2330302000045776,1.2342774868011475,0.4156607389450073,4096,1.2472798824310303,77
-0.0012460113503038883,0.0,6107136,1490,216.9921112060547,1.206517219543457,1.2077631950378418,0.425232857465744,4096,1.2460112571716309,78
-0.0012449953937903047,0.0,6148096,1500,216.96478271484375,1.2423200607299805,1.2435650825500488,0.4132453501224518,4096,1.244995355606079,78
-0.0012443759478628635,0.0,6189056,1510,216.97544860839844,1.2209744453430176,1.2222188711166382,0.4151374101638794,4096,1.2443759441375732,79
-0.001243552309460938,0.0,6230016,1520,216.99240112304688,1.2199761867523193,1.221219778060913,0.41627851128578186,4096,1.2435522079467773,80
-0.001242615282535553,0.0,6270976,1530,216.97129821777344,1.2268049716949463,1.2280476093292236,0.4160773456096649,4096,1.2426152229309082,80
-0.0012415701057761908,0.0,6311936,1540,216.95408630371094,1.231590986251831,1.2328325510025024,0.40604841709136963,4096,1.241569995880127,81
-0.0012404583394527435,0.0,6352896,1550,216.96258544921875,1.1948292255401611,1.1960697174072266,0.42086464166641235,4096,1.2404582500457764,81
-0.0012397640384733677,0.0,6393856,1560,216.9803466796875,1.223670482635498,1.2249102592468262,0.4171685576438904,4096,1.2397639751434326,82
-0.0012393863871693611,0.0,6434816,1570,216.99131774902344,1.2564908266067505,1.25773024559021,0.4114111065864563,4096,1.2393863201141357,82
-0.00123858661390841,0.0,6475776,1580,217.00732421875,1.210539698600769,1.2117782831192017,0.42453843355178833,4096,1.2385865449905396,83
-0.0012378650717437267,0.0,6516736,1590,216.98605346679688,1.254835844039917,1.2560737133026123,0.4116365909576416,4096,1.2378649711608887,83
-0.0012374974321573973,0.0,6557696,1600,216.98092651367188,1.2318705320358276,1.2331080436706543,0.4159071445465088,4096,1.237497329711914,84
-0.0012370211770758033,0.0,6598656,1610,216.9821014404297,1.2426015138626099,1.2438385486602783,0.4158020615577698,4096,1.2370210886001587,84
-0.0012365956790745258,0.0,6639616,1620,216.97152709960938,1.2401065826416016,1.2413431406021118,0.4098359942436218,4096,1.236595630645752,85
-0.0012363275745883584,0.0,6680576,1630,216.99192810058594,1.227021336555481,1.228257656097412,0.4190658926963806,4096,1.2363275289535522,85
-0.0012355876388028264,0.0,6721536,1640,216.9578857421875,1.181714415550232,1.1829500198364258,0.41622889041900635,4096,1.2355875968933105,86
-0.0012349694734439254,0.0,6762496,1650,216.98402404785156,1.252891182899475,1.2541261911392212,0.41508960723876953,4096,1.2349693775177002,86
-0.0012345407158136368,0.0,6803456,1660,216.97276306152344,1.2526183128356934,1.2538528442382812,0.41165047883987427,4096,1.2345407009124756,87
-0.0012342537520453334,0.0,6844416,1670,216.98150634765625,1.2209498882293701,1.222184181213379,0.4167311191558838,4096,1.2342536449432373,87
-0.0012337143998593092,0.0,6885376,1680,217.009765625,1.248637080192566,1.249870777130127,0.41976499557495117,4096,1.2337143421173096,88
-0.0012334806378930807,0.0,6926336,1690,217.00462341308594,1.2325239181518555,1.2337573766708374,0.42055827379226685,4096,1.2334805727005005,88
-0.0012335794745013118,0.0,6967296,1700,216.9922637939453,1.2259312868118286,1.2271648645401,0.4186556935310364,4096,1.233579397201538,89
-0.0012333088088780642,0.0,7008256,1710,216.99717712402344,1.237510323524475,1.2387436628341675,0.417275071144104,4096,1.2333087921142578,90
-0.001232888549566269,0.0,7049216,1720,216.9779510498047,1.2067766189575195,1.2080094814300537,0.4177848696708679,4096,1.2328884601593018,90
-0.0012325862189754844,0.0,7090176,1730,216.9810028076172,1.218702793121338,1.219935417175293,0.41781288385391235,4096,1.232586145401001,91
-0.0012321381364017725,0.0,7131136,1740,216.96775817871094,1.2353525161743164,1.2365846633911133,0.4139539301395416,4096,1.2321380376815796,91
-0.0012319362722337246,0.0,7172096,1750,216.99417114257812,1.2015860080718994,1.2028179168701172,0.4253609776496887,4096,1.2319362163543701,92
-0.0012314125197008252,0.0,7213056,1760,216.98529052734375,1.2371238470077515,1.238355278968811,0.41424545645713806,4096,1.231412410736084,92
-0.001231568050570786,0.0,7254016,1770,216.9857940673828,1.2227681875228882,1.2239997386932373,0.41783201694488525,4096,1.2315679788589478,93
-0.0012316210195422173,0.0,7294976,1780,216.9986572265625,1.2178537845611572,1.219085454940796,0.42362943291664124,4096,1.2316209077835083,93
-0.001231489353813231,0.0,7335936,1790,217.00311279296875,1.2020819187164307,1.2033133506774902,0.42180299758911133,4096,1.2314893007278442,94
-0.0012314694467931986,0.0,7376896,1800,216.98643493652344,1.2275733947753906,1.2288048267364502,0.4139787256717682,4096,1.2314693927764893,94
-0.0012311739847064018,0.0,7417856,1810,216.96661376953125,1.2269501686096191,1.2281813621520996,0.40909045934677124,4096,1.2311738729476929,95
-0.0012312692124396563,0.0,7458816,1820,217.0,1.2192707061767578,1.2205020189285278,0.4191460907459259,4096,1.231269121170044,95
-0.0012307027354836464,0.0,7499776,1830,217.00257873535156,1.2022943496704102,1.2035250663757324,0.42129063606262207,4096,1.2307026386260986,96
-0.0012302096001803875,0.0,7540736,1840,216.98802185058594,1.2625683546066284,1.2637985944747925,0.4070877134799957,4096,1.2302095890045166,96
-0.0012302912073209882,0.0,7581696,1850,217.00637817382812,1.2316157817840576,1.2328460216522217,0.41482803225517273,4096,1.2302911281585693,97
-0.001230255700647831,0.0,7622656,1860,216.9914093017578,1.2191575765609741,1.2203878164291382,0.415966272354126,4096,1.2302556037902832,97
-0.0012303100666031241,0.0,7663616,1870,216.9863739013672,1.2048474550247192,1.2060778141021729,0.4194745719432831,4096,1.2303099632263184,98
-0.0012302412651479244,0.0,7704576,1880,217.0072479248047,1.234346866607666,1.23557710647583,0.41707643866539,4096,1.2302411794662476,98
-0.0012300437083467841,0.0,7745536,1890,217.02554321289062,1.275871753692627,1.277101755142212,0.4162108302116394,4096,1.230043649673462,99
-0.0012302935356274247,0.0,7786496,1900,217.0232391357422,1.2020230293273926,1.2032532691955566,0.42660507559776306,4096,1.2302935123443604,100
-0.0012300951639190316,0.0,7827456,1910,217.012939453125,1.2391277551651,1.2403578758239746,0.41941285133361816,4096,1.2300951480865479,100
-0.0012298434739932418,0.0,7868416,1920,217.00022888183594,1.2230408191680908,1.2242707014083862,0.4135742485523224,4096,1.2298433780670166,101
-0.0012297325301915407,0.0,7909376,1930,217.007080078125,1.2115095853805542,1.21273934841156,0.4183295965194702,4096,1.2297325134277344,101
-0.0012295946944504976,0.0,7950336,1940,217.0053253173828,1.2317456007003784,1.2329752445220947,0.4154568314552307,4096,1.2295945882797241,102
-0.001229191548191011,0.0,7991296,1950,217.00076293945312,1.2349501848220825,1.2361793518066406,0.4134093225002289,4096,1.229191541671753,102
-0.001229194225743413,0.0,8032256,1960,217.01129150390625,1.2054508924484253,1.2066800594329834,0.41971826553344727,4096,1.229194164276123,103
-0.0012289289152249694,0.0,8073216,1970,217.00909423828125,1.2403405904769897,1.2415695190429688,0.41785335540771484,4096,1.228928804397583,103
-0.0012289126170799136,0.0,8114176,1980,217.01478576660156,1.1970776319503784,1.1983065605163574,0.4224521219730377,4096,1.228912591934204,104
