bc/ent_loss,bc/neglogp,bc/epoch,bc/loss,bc/samples_so_far,bc/entropy,bc/prob_true_act,bc/l2_loss,batch_size,bc/l2_norm,bc/batch
-0.0019925078377127647,1.1221189015068815,41,1.1201263936691688,839680,1.9925076961517334,0.3311889132364685,0.0,2048,1024.341064453125,409
-0.001972774975001812,1.088472465646071,42,1.086499690671069,860160,1.972774863243103,0.34208441645576954,0.0,2048,1042.21044921875,419
-0.0019530209247022867,1.0794289435496274,43,1.077475922624925,880640,1.9530208110809326,0.345445351697189,0.0,2048,1060.2401123046875,429
-0.0019332667579874396,1.0543015842717725,44,1.052368317513785,901120,1.9332666397094727,0.3542534749441422,0.0,2048,1080.172607421875,439
-0.0019135662587359548,1.0380149426914107,45,1.0361013764326747,921600,1.9135661125183105,0.3595696378754672,0.0,2048,1102.0667724609375,449
-0.0018938998691737652,1.0191943108798507,46,1.017300411010677,942080,1.8938997983932495,0.36820860905008634,0.0,2048,1121.1334228515625,459
-0.0018742195097729564,1.0019432535755046,47,1.0000690340657317,962560,1.8742194175720215,0.37405398520451716,0.0,2048,1139.5030517578125,469
-0.0018545559141784906,0.9736592986138051,48,0.9718047426996266,983040,1.8545558452606201,0.3834928926649248,0.0,2048,1157.594482421875,479
-0.001835001283325255,0.9617665612164906,49,0.9599315599331654,1003520,1.8350012302398682,0.3902358081311559,0.0,2048,1176.2786865234375,489
-0.0018154626013711095,0.943999327848354,50,0.9421838652469829,1024000,1.8154624700546265,0.3975468864633023,0.0,2048,1194.181640625,499
-0.0017958703683689237,0.930914152989841,51,0.9291182826214721,1044480,1.795870304107666,0.4028065983510806,0.0,2048,1213.3857421875,509
-0.0017763026989996433,0.9210645076764478,52,0.9192882049774481,1064960,1.7763025760650635,0.4078605056956649,0.0,2048,1233.2979736328125,519
-0.0017568104667589068,0.892132782138839,53,0.89037597167208,1085440,1.7568104267120361,0.4180037754577708,0.0,2048,1252.538330078125,529
-0.0017372529255226254,0.8765269400494275,54,0.8747896871239049,1105920,1.7372528314590454,0.42590379395825295,0.0,2048,1273.238525390625,539
-0.0017176872352138162,0.859345501491783,55,0.8576278142565692,1126400,1.7176871299743652,0.43241412358695036,0.0,2048,1294.2149658203125,549
-0.0016981810331344604,0.8794529966389899,56,0.8777548156058554,1146880,1.698180913925171,0.43041330440206627,0.0,2048,1316.977294921875,559
-0.001678904634900391,0.8603522415843178,57,0.8586733369494174,1167360,1.6789045333862305,0.4322991007078065,0.0,2048,1340.685302734375,569
-0.001659972476772964,0.8260815160106914,58,0.8244215435339184,1187840,1.6599724292755127,0.4473985162876633,0.0,2048,1363.7275390625,579
-0.0016411786200478673,0.7993659879357129,59,0.797724809315665,1208320,1.6411784887313843,0.46285013629054134,0.0,2048,1385.9464111328125,589
-0.0016221563564613461,0.7768593622233829,60,0.7752372058669216,1228800,1.6221562623977661,0.47289256559999304,0.0,2048,1407.3819580078125,599
-0.001602991484105587,0.7481499804822511,61,0.7465469889981455,1249280,1.6029914617538452,0.485266981430413,0.0,2048,1428.5460205078125,609
-0.001583684585057199,0.7333696567883727,62,0.7317859722033155,1269760,1.5836845636367798,0.4936130328514421,0.0,2048,1448.76806640625,619
-0.0015642967773601413,0.7103931672512089,63,0.7088288704738488,1290240,1.5642967224121094,0.5043394310752938,0.0,2048,1470.9710693359375,629
-0.0015448718331754208,0.6901063601967652,64,0.6885614883635898,1310720,1.5448718070983887,0.5141845413672423,0.0,2048,1493.6815185546875,639
-0.0015254743630066514,0.6746110994854878,65,0.6730856251224812,1331200,1.5254743099212646,0.524111431007098,0.0,2048,1519.4376220703125,649
-0.0015060517471283674,0.6632639224973343,66,0.661757870750206,1351680,1.5060516595840454,0.5311144637459573,0.0,2048,1546.984130859375,659
-0.001486650900915265,0.6420917746954781,67,0.6406051237945628,1372160,1.486650824546814,0.5422152937319669,0.0,2048,1575.8427734375,669
-0.0014672587858512998,0.6118673506432785,68,0.6104000918574272,1392640,1.4672586917877197,0.5554447336917445,0.0,2048,1604.921875,679
-0.001447919406928122,0.6139264048994373,69,0.6124784854925092,1413120,1.4479193687438965,0.5539176750479905,0.0,2048,1634.30322265625,689
-0.0014286465011537075,0.5825390273846134,70,0.5811103808834597,1433600,1.428646445274353,0.5727696191753243,0.0,2048,1662.7313232421875,699
-0.0014092527562752366,0.5719125843348685,71,0.5705033315785932,1454080,1.409252643585205,0.5836885996624381,0.0,2048,1690.5499267578125,709
-0.001389819080941379,0.5428509377924666,72,0.5414611187115252,1474560,1.3898190259933472,0.5962000675009216,0.0,2048,1719.0091552734375,719
-0.0013703013537451625,0.528587536466484,73,0.5272172351127389,1495040,1.3703012466430664,0.608119976508373,0.0,2048,1751.2197265625,729
-0.0013508654665201902,0.5081263953373628,74,0.5067755298708426,1515520,1.350865364074707,0.6209235201442154,0.0,2048,1784.326416015625,739
-0.0013314209645614028,0.4798002158919126,75,0.47846879492735117,1536000,1.3314208984375,0.6358163506180252,0.0,2048,1815.60791015625,749
-0.0013120542280375957,0.4531360599368114,76,0.4518240057087738,1556480,1.31205415725708,0.6486698454187174,0.0,2048,1846.27197265625,759
-0.001292626722715795,0.47625539783234166,77,0.47496277110962587,1576960,1.2926266193389893,0.6463035080296416,0.0,2048,1880.743408203125,769
-0.0012732760515064,0.4105598256229983,78,0.4092865495714919,1597440,1.2732759714126587,0.6781523927182865,0.0,2048,1911.5208740234375,779
-0.001253780210390687,0.42056156038351844,79,0.41930778017312775,1617920,1.2537801265716553,0.678648071352306,0.0,2048,1940.4461669921875,789
-0.0012345243012532592,0.3810906512437464,80,0.37985612694249316,1638400,1.2345242500305176,0.700541915691625,0.0,2048,1969.9857177734375,799
-0.001215241733007133,0.3788019435940248,81,0.37758670186101767,1658880,1.2152416706085205,0.7074336207120246,0.0,2048,1998.1962890625,809
-0.0011957724345847964,0.33502954777859484,82,0.33383377534401004,1679360,1.195772409439087,0.7349534311282504,0.0,2048,2024.0003662109375,819
-0.001176193356513977,0.3422583788456893,83,0.34108218548917535,1699840,1.176193356513977,0.7342195515270913,0.0,2048,2049.296875,829
-0.0011566942557692528,0.2897640990263207,84,0.28860740477055147,1720320,1.1566941738128662,0.7649069973155154,0.0,2048,2074.94873046875,839
-0.0011370471911504865,0.2858952255071977,85,0.2847581783160472,1740800,1.1370471715927124,0.7740723906508418,0.0,2048,2099.49462890625,849
-0.001117355190217495,0.25059057240712873,86,0.24947321721691124,1761280,1.1173551082611084,0.7984347120719684,0.0,2048,2124.573974609375,859
-0.0010975571349263191,0.23508273451137307,87,0.23398517737644675,1781760,1.0975570678710938,0.8095386119845349,0.0,2048,2147.783203125,869
-0.001077822525985539,0.21134183179126836,88,0.21026400926528283,1802240,1.0778224468231201,0.8263624624180901,0.0,2048,2172.16162109375,879
-0.001058327266946435,0.20804383652717018,89,0.20698550926022374,1822720,1.0583271980285645,0.835323107214651,0.0,2048,2198.196533203125,889
-0.0010386849753558636,0.20370489352039442,90,0.20266620854503856,1843200,1.0386849641799927,0.8385892544052592,0.0,2048,2222.2763671875,899
-0.0010190143948420882,0.16045654243364693,91,0.15943752803880484,1863680,1.0190143585205078,0.8750210257455762,0.0,2048,2246.65185546875,909
-0.0009992409031838179,0.1313700193192827,92,0.13037077841609887,1884160,0.9992408752441406,0.8953277837708559,0.0,2048,2270.877685546875,919
-0.0009793986100703478,0.13122040514497058,93,0.13024100653490023,1904640,0.9793985486030579,0.9002952616267687,0.0,2048,2295.291015625,929
-0.0009595784940756857,0.09048368172129773,94,0.08952410322722204,1925120,0.9595784544944763,0.937160170342727,0.0,2048,2319.10693359375,939
-0.0009395088418386877,0.07160515310978655,95,0.07066564426794786,1945600,0.9395087957382202,0.9557394429143127,0.0,2048,2341.972412109375,949
-0.0009192913421429694,0.03571727172881044,96,0.03479798038666747,1966080,0.9192913174629211,0.9844473725854992,0.0,2048,2364.9150390625,959
-0.0008989995112642646,0.038788761491744414,97,0.03788976198048015,1986560,0.8989994525909424,0.9856648401440156,0.0,2048,2387.79638671875,969
-0.0008789379498921335,0.049902606604181325,98,0.04902366865428919,2007040,0.8789379000663757,0.9810226340877245,0.0,2048,2412.261962890625,979
-0.0008592895464971662,-0.001284189277421164,99,-0.00214347882391833,2027520,0.8592895269393921,1.0225981204560293,0.0,2048,2437.862548828125,989
-0.0008396326447837055,-0.02737097473987698,100,-0.028210607384660684,2048000,0.8396326303482056,1.0538758288694297,0.0,2048,2464.7685546875,999
-0.0008196161361411214,-0.052562189271277315,101,-0.05338180540741844,2068480,0.8196160793304443,1.0763777092629818,0.0,2048,2489.9208984375,1009
-0.000799338158685714,-0.0787841688778258,102,-0.07958350703651151,2088960,0.7993381023406982,1.106771889751859,0.0,2048,2512.966552734375,1019
-0.0007789299706928432,-0.11839612543940836,103,-0.1191750554101012,2109440,0.7789299488067627,1.1420220450926033,0.0,2048,2534.219482421875,1029
-0.0007583601982332766,-0.1156078819732263,104,-0.11636624217145958,2129920,0.7583601474761963,1.1452878540186084,0.0,2048,2556.201904296875,1039
-0.0007380202296189964,-0.14330911652071798,105,-0.14404713675033698,2150400,0.7380201816558838,1.1759270657170053,0.0,2048,2580.302490234375,1049
-0.0007176949293352664,-0.16109289801295373,106,-0.161810592942289,2170880,0.717694878578186,1.195658534685698,0.0,2048,2604.218505859375,1059
-0.000697552808560431,-0.16970242990236437,107,-0.1703999827109248,2191360,0.6975528001785278,1.216052268835385,0.0,2048,2629.515869140625,1069
-0.0006774187204428017,-0.20332547372049742,108,-0.20400289244094022,2211840,0.6774187088012695,1.2510008743482461,0.0,2048,2659.5107421875,1079
-0.0006569933029823005,-0.24079233288875904,109,-0.24144932619174134,2232320,0.6569932699203491,1.2910361634162424,0.0,2048,2684.463134765625,1089
-0.0006363583961501718,-0.25277856116080705,110,-0.2534149195569572,2252800,0.636358380317688,1.310961323429248,0.0,2048,2706.675537109375,1099
-0.0006156768067739904,-0.2907479572847511,111,-0.2913636340915251,2273280,0.615676760673523,1.3568567195749666,0.0,2048,2728.0029296875,1109
-0.0005950546474196017,-0.305392537261711,112,-0.3059875919091306,2293760,0.5950546264648438,1.3803107580434981,0.0,2048,2749.78466796875,1119
-0.0005747140967287123,-0.2843390648384362,113,-0.2849137789351649,2314240,0.5747140645980835,1.3533889125258978,0.0,2048,2771.698974609375,1129
-0.0005545119056478143,-0.3142686865954799,114,-0.3148231985011277,2334720,0.5545119047164917,1.3977220705630777,0.0,2048,2794.792724609375,1139
-0.0005342895165085793,-0.37406714384609385,115,-0.37460143336260243,2355200,0.5342894792556763,1.470411119570045,0.0,2048,2817.179931640625,1149
-0.0005137086263857782,-0.383936829333275,116,-0.3844505379596608,2375680,0.5137085914611816,1.488408173833501,0.0,2048,2837.989013671875,1159
-0.000493041065055877,-0.41863019915538013,117,-0.419123240220436,2396160,0.4930410385131836,1.5368280564613768,0.0,2048,2856.765625,1169
-0.0004721807490568608,-0.44303673581499714,118,-0.443508916564054,2416640,0.47218072414398193,1.5790347301091916,0.0,2048,2874.87158203125,1179
-0.0004513478488661349,-0.45853795031570777,119,-0.4589892981645739,2437120,0.45134782791137695,1.6029375475613856,0.0,2048,2894.231689453125,1189
-0.0004306416667532176,-0.42452936554675996,120,-0.4249600072135132,2457600,0.43064165115356445,1.557173264573674,0.0,2048,2914.79833984375,1199
-0.00041009619599208236,-0.49554234896885463,121,-0.4959524451648467,2478080,0.4100961685180664,1.6619568964437788,0.0,2048,2936.216796875,1209
-0.000389283784897998,-0.511117126995338,122,-0.511506410780236,2498560,0.38928377628326416,1.69035641467587,0.0,2048,2955.424560546875,1219
-0.0003683862742036581,-0.5332858914679988,123,-0.5336542777422024,2519040,0.36838626861572266,1.7255228780559828,0.0,2048,2974.25634765625,1229
-0.0003475385019555688,-0.5667639580993478,124,-0.5671114966013033,2539520,0.34753847122192383,1.7797038023959404,0.0,2048,2993.03125,1239
-0.0003267565043643117,-0.5320552812141195,125,-0.5323820377184838,2560000,0.32675647735595703,1.7286963566205757,0.0,2048,3012.490966796875,1249
-0.0003061627212446183,-0.5903503766683463,126,-0.590656539389591,2580480,0.3061627149581909,1.8288734707978405,0.0,2048,3034.366455078125,1259
-0.00028540613129734993,-0.6254134518953441,127,-0.6256988580266415,2600960,0.28540611267089844,1.8911077641612801,0.0,2048,3054.955810546875,1269
-0.0002648305962793529,-0.598235780433616,128,-0.5985006110298954,2621440,0.2648305892944336,1.8458912955583744,0.0,2048,3075.057373046875,1279
-0.00024433256476186216,-0.6517003426834607,129,-0.6519446752482225,2641920,0.24433255195617676,1.9424778956404793,0.0,2048,3096.398681640625,1289
-0.00022361375158652663,-0.6821452216782848,130,-0.6823688354298714,2662400,0.22361373901367188,1.995531112417762,0.0,2048,3115.439453125,1299
-0.0002027182636084035,-0.7264530216302756,131,-0.726655739893884,2682880,0.20271825790405273,2.085619043266097,0.0,2048,3133.15087890625,1309
-0.0001815728028304875,-0.7498229803677161,132,-0.7500045531705466,2703360,0.1815727949142456,2.1300684837368835,0.0,2048,3150.22412109375,1319
-0.00016071464051492512,-0.7033295853092965,133,-0.7034902999498114,2723840,0.16071462631225586,2.0590359638374167,0.0,2048,3168.768310546875,1329
-0.00013997865607962012,-0.7871181619255281,134,-0.7872581405816077,2744320,0.13997864723205566,2.218237186762153,0.0,2048,3187.60888671875,1339
-0.00011895562056452036,-0.7894767470749264,135,-0.789595702695491,2764800,0.11895561218261719,2.2214314336756407,0.0,2048,3204.725830078125,1349
-9.803915600059554e-05,-0.8263006313339121,136,-0.8263986704899127,2785280,0.09803915023803711,2.3092799439643716,0.0,2048,3222.787353515625,1359
-7.700514834141359e-05,-0.8393244401716544,137,-0.8394014453199958,2805760,0.07700514793395996,2.3431298517526287,0.0,2048,3239.913330078125,1369
-5.610835796687752e-05,-0.84943755174571,138,-0.8494936601036769,2826240,0.05610835552215576,2.359459100349744,0.0,2048,3256.663330078125,1379
-3.542089689290151e-05,-0.8694388290019741,139,-0.869474249898867,2846720,0.035420894622802734,2.4147535766139234,0.0,2048,3274.964111328125,1389
-1.4819264833931811e-05,-0.9069892396567344,140,-0.9070040589215683,2867200,0.01481926441192627,2.5006076304393248,0.0,2048,3293.609375,1399
5.926728590566199e-06,-0.9307790036752607,141,-0.9307730769466701,2887680,-0.005926728248596191,2.557540726355862,0.0,2048,3310.251953125,1409
2.6874900868278928e-05,-0.9439149799322814,142,-0.9438881050314131,2908160,-0.026874899864196777,2.5888206968595036,0.0,2048,3325.35595703125,1419
4.78637230116874e-05,-0.9794492458660391,143,-0.9794013821430274,2928640,-0.04786372184753418,2.6925599771383073,0.0,2048,3340.23876953125,1429
6.8946486862842e-05,-0.9151549047542737,144,-0.9150859582674109,2949120,-0.0689464807510376,2.526834300590404,0.0,2048,3354.352294921875,1439
8.947945025283843e-05,-1.0145704598895087,145,-1.0144809804392558,2969600,-0.08947944641113281,2.7838458056618904,0.0,2048,3371.44970703125,1449
0.00011022842227248475,-1.0364832338966128,146,-1.0363730054743403,2990080,-0.11022841930389404,2.8417739521970007,0.0,2048,3387.240478515625,1459
0.00013106573896948248,-0.9874645604170749,147,-0.9873334946781054,3010560,-0.1310657262802124,2.712834211867197,0.0,2048,3402.394775390625,1469
0.0001515113253844902,-1.0629939696112696,148,-1.062842458285885,3031040,-0.1515113115310669,2.9134256079319596,0.0,2048,3418.59765625,1479
0.00017217244021594524,-1.111278584476711,149,-1.111106412036495,3051520,-0.1721724271774292,3.0661612557181708,0.0,2048,3434.3271484375,1489
0.00019322909065522254,-1.0926565259716996,150,-1.0924632968810444,3072000,-0.193229079246521,3.0258421108428157,0.0,2048,3447.37939453125,1499
0.00021403671416919678,-1.1242176216278177,151,-1.1240035849136485,3092480,-0.2140367031097412,3.1035657349106582,0.0,2048,3461.81640625,1509
0.00023473883629776537,-1.0115150436113065,152,-1.0112803047750087,3112960,-0.23473882675170898,2.7966237224321606,0.0,2048,3476.318603515625,1519
0.00025459183962084353,-1.1594817817214453,153,-1.1592271898818245,3133440,-0.25459182262420654,3.232316829579812,0.0,2048,3500.301513671875,1529
0.0002743255172390491,-1.1385957543903964,154,-1.1383214288731573,3153920,-0.27432548999786377,3.1825428492676298,0.0,2048,3532.181396484375,1539
0.0002924508007708937,-1.153924355834448,155,-1.1536319050336772,3174400,-0.29245078563690186,3.2223678859122526,0.0,2048,3561.66796875,1549
0.000311268464429304,-1.1613362464371852,156,-1.161024977972756,3194880,-0.3112684488296509,3.2469705858095033,0.0,2048,3590.143798828125,1559
0.00033081366564147174,-1.2533216555080222,157,-1.2529908418423807,3215360,-0.3308136463165283,3.535464283870463,0.0,2048,3613.645263671875,1569
0.0003509328525979072,-1.2710861146785204,158,-1.2707351818259225,3235840,-0.3509328365325928,3.593582850323536,0.0,2048,3631.600830078125,1579
0.0003714892955031246,-1.3029440031709723,159,-1.3025725138754691,3256320,-0.3714892864227295,3.7019449706058216,0.0,2048,3645.82373046875,1589
0.0003923744079656899,-1.3330461494255756,160,-1.33265377501761,3276800,-0.3923743963241577,3.8104322436824836,0.0,2048,3658.029296875,1599
0.000413487694459036,-1.3518695478074831,161,-1.351456060113024,3297280,-0.41348767280578613,3.9013233613153497,0.0,2048,3668.64404296875,1609
0.0004347480717115104,-1.3712183100629676,162,-1.370783561991256,3317760,-0.4347480535507202,3.9784785182518307,0.0,2048,3678.43994140625,1619
0.0004559799563139677,-1.4102030573541953,163,-1.4097470773978813,3338240,-0.45597994327545166,4.116319653749899,0.0,2048,3687.60302734375,1629
0.0004772699030581862,-1.3696665116635016,164,-1.3691892417604434,3358720,-0.47726988792419434,3.9945146338777757,0.0,2048,3696.29833984375,1639
0.0004982338286936283,-1.431998630145537,165,-1.4315003963168433,3379200,-0.4982337951660156,4.227492584901107,0.0,2048,3706.0048828125,1649
0.0005191810196265578,-1.4668457216825208,166,-1.4663265406628943,3399680,-0.5191810131072998,4.364458344158799,0.0,2048,3716.333984375,1659
0.0005402039387263358,-1.479148099746376,167,-1.4786078958076496,3420160,-0.5402039289474487,4.414036112269699,0.0,2048,3726.564697265625,1669
0.0005605567712336779,-1.4128959698231331,168,-1.4123354130518995,3440640,-0.5605567693710327,4.180176899235528,0.0,2048,3739.4814453125,1679
0.0005802053492516279,-1.4726334636024825,169,-1.4720532582532309,3461120,-0.5802053213119507,4.401963025371584,0.0,2048,3755.984619140625,1689
0.0006001811125315726,-1.5348268903310278,170,-1.5342267092184962,3481600,-0.6001811027526855,4.677357119242333,0.0,2048,3771.566162109375,1699
0.0006206086254678667,-1.5646371292467423,171,-1.5640165206212744,3502080,-0.6206085681915283,4.811075665772075,0.0,2048,3783.907958984375,1709
0.0006415200768969953,-1.5920879328999287,172,-1.5914464128230317,3522560,-0.6415200233459473,4.953512236564256,0.0,2048,3793.78662109375,1719
0.0006624450907111168,-1.619763417341404,173,-1.6191009722506928,3543040,-0.662445068359375,5.074410333404172,0.0,2048,3802.542236328125,1729
0.0006833493825979531,-1.632642660571066,174,-1.631959311188468,3563520,-0.6833493709564209,5.148713047251723,0.0,2048,3811.189208984375,1739
0.000703961995895952,-1.581225587103083,175,-1.580521625107187,3584000,-0.703961968421936,4.914547953659054,0.0,2048,3821.49853515625,1749
0.00072430947329849,-1.6445214304982727,176,-1.6437971210249742,3604480,-0.7243094444274902,5.237894766298682,0.0,2048,3833.5908203125,1759
0.000744965800549835,-1.683110802341826,177,-1.6823658365412761,3624960,-0.7449657917022705,5.426223353214378,0.0,2048,3844.09033203125,1769
0.0007658212562091649,-1.6971377940475563,178,-1.696371972791347,3645440,-0.7658212184906006,5.483475335193697,0.0,2048,3853.45703125,1779
0.0007866347441449761,-1.6570690739282037,179,-1.6562824391840587,3665920,-0.7866346836090088,5.3154417131707845,0.0,2048,3862.07177734375,1789
0.0008071694755926728,-1.7590831019832462,180,-1.7582759325076536,3686400,-0.8071694374084473,5.83298582221432,0.0,2048,3871.955078125,1799
0.000827956129796803,-1.672672956208963,181,-1.6718450000791663,3706880,-0.8279560804367065,5.37613272684721,0.0,2048,3880.997802734375,1809
0.0008481134427711368,-1.7758660602623566,182,-1.7750179468195855,3727360,-0.8481134176254272,5.939823366860531,0.0,2048,3892.02294921875,1819
0.0008686810033395886,-1.7839998130207158,183,-1.7831311320173762,3747840,-0.8686809539794922,6.009693126668905,0.0,2048,3901.735595703125,1829
0.0008889996097423136,-1.8257699191984798,184,-1.8248809195887374,3768320,-0.8889995813369751,6.260278324044141,0.0,2048,3913.546630859375,1839
0.000909552734810859,-1.8105352068957683,185,-1.8096256541609574,3788800,-0.9095526933670044,6.159600460214145,0.0,2048,3924.3779296875,1849
0.0009297106880694628,-1.8307757845847827,186,-1.8298460738967133,3809280,-0.9297106266021729,6.28674731315027,0.0,2048,3935.38134765625,1859
0.0009498941362835467,-1.842897997832352,187,-1.8419481036960685,3829760,-0.9498940706253052,6.391006414560546,0.0,2048,3946.09716796875,1869
0.0009702301467768848,-1.9192644171472746,188,-1.9182941870004977,3850240,-0.9702301025390625,6.841092358354141,0.0,2048,3955.922119140625,1879
0.0009908068459481,-1.8074064138120671,189,-1.806415606966119,3870720,-0.9908068180084229,6.162980331926233,0.0,2048,3965.244873046875,1889
0.0010055714519694448,0.7756872396069446,190,0.7766928110589141,3891200,-1.0055713653564453,2.4480239961621826,0.0,2048,3986.98583984375,1899
0.0009459418361075222,10.851659627942034,191,10.852605569778142,3911680,-0.9459418058395386,0.21592610552379604,0.0,2048,4165.38330078125,1909
0.0008863485418260098,23.721748315733112,192,23.72263466427494,3932160,-0.8863484859466553,0.02576043386315475,0.0,2048,4498.4736328125,1919
0.0008523968863300979,22.733552546435778,193,22.734404943322108,3952640,-0.8523968458175659,0.02626590771217684,0.0,2048,4712.28076171875,1929
0.0008276617736555636,20.223717421465626,194,20.22454508323928,3973120,-0.8276617527008057,0.03256435348348738,0.0,2048,4806.796875,1939
0.0008086976013146341,17.15954908562075,195,17.160357783222064,3993600,-0.8086975812911987,0.033960957004829484,0.0,2048,4846.65869140625,1949
0.0007939861388877034,13.490365924720836,196,13.491159910859723,4014080,-0.7939860820770264,0.024735540593307945,0.0,2048,4861.84228515625,1959
0.0007822071784175932,10.290061053543246,197,10.290843260721664,4034560,-0.7822071313858032,0.011971365131761558,0.0,2048,4867.46484375,1969
