batch_size,bc/samples_so_far,bc/loss,bc/batch,bc/prob_true_act,bc/l2_norm,bc/entropy,bc/ent_loss,bc/epoch,bc/neglogp,bc/l2_loss
2048,2293760,1.541943073272705,1119,0.25319796800613403,1011.478759765625,1.6144033670425415,-0.0016144034452736378,40,1.5435575246810913,0.0
2048,2351104,1.552028775215149,1147,0.24810054898262024,1043.50341796875,1.6050386428833008,-0.0016050387639552355,41,1.5536338090896606,0.0
2048,2408448,1.5130106210708618,1175,0.25779807567596436,1071.6795654296875,1.5960572957992554,-0.0015960573218762875,42,1.5146067142486572,0.0
2048,2465792,1.5391628742218018,1203,0.25358468294143677,1099.768310546875,1.5871667861938477,-0.001587166916579008,43,1.5407500267028809,0.0
2048,2523136,1.5376813411712646,1231,0.24625882506370544,1125.7281494140625,1.579545021057129,-0.0015795450890436769,44,1.5392608642578125,0.0
2048,2580480,1.5276362895965576,1259,0.2541733980178833,1152.9532470703125,1.5727081298828125,-0.0015727082500234246,45,1.529209017753601,0.0
2048,2637824,1.539786696434021,1287,0.2557464838027954,1175.3541259765625,1.5659151077270508,-0.0015659151831641793,46,1.54135262966156,0.0
2048,2695168,1.5228166580200195,1315,0.2545347809791565,1198.30712890625,1.5592646598815918,-0.001559264725074172,47,1.5243759155273438,0.0
2048,2752512,1.5282983779907227,1343,0.2574881911277771,1218.8193359375,1.5530468225479126,-0.0015530468663200736,48,1.5298514366149902,0.0
2048,2809856,1.50965416431427,1371,0.26265883445739746,1241.061279296875,1.5480225086212158,-0.0015480226138606668,49,1.5112022161483765,0.0
2048,2867200,1.5021460056304932,1399,0.2611183524131775,1259.4464111328125,1.5430479049682617,-0.0015430479543283582,50,1.5036890506744385,0.0
2048,2924544,1.5033454895019531,1427,0.26622140407562256,1278.4798583984375,1.538880705833435,-0.0015388807514682412,51,1.5048843622207642,0.0
2048,2981888,1.5234270095825195,1455,0.25816696882247925,1297.099609375,1.5340461730957031,-0.0015340462559834123,52,1.5249611139297485,0.0
2048,3039232,1.5272130966186523,1483,0.26060324907302856,1312.531982421875,1.5298807621002197,-0.0015298807993531227,53,1.528743028640747,0.0
2048,3096576,1.5309079885482788,1511,0.25818467140197754,1327.302001953125,1.5269211530685425,-0.0015269211726263165,54,1.5324349403381348,0.0
2048,3153920,1.5238066911697388,1539,0.2631950080394745,1341.1505126953125,1.5239295959472656,-0.0015239296481013298,55,1.525330662727356,0.0
2048,3211264,1.4841364622116089,1567,0.2654111385345459,1354.3165283203125,1.5212712287902832,-0.0015212713042274117,56,1.4856576919555664,0.0
2048,3268608,1.5117316246032715,1595,0.2646644413471222,1368.475830078125,1.517626404762268,-0.0015176264569163322,57,1.5132492780685425,0.0
2048,3325952,1.502916693687439,1623,0.25955861806869507,1381.012451171875,1.515562653541565,-0.0015155627625063062,58,1.504432201385498,0.0
2048,3383296,1.5145190954208374,1651,0.2694281041622162,1392.574951171875,1.5136158466339111,-0.0015136159490793943,59,1.5160326957702637,0.0
2048,3440640,1.4925085306167603,1679,0.27124834060668945,1402.8082275390625,1.5116820335388184,-0.0015116820577532053,60,1.4940202236175537,0.0
