bc/entropy,bc/l2_norm,bc/l2_loss,bc/prob_true_act,bc/ent_loss,bc/batch,bc/epoch,bc/neglogp,bc/samples_so_far,bc/loss,batch_size
1.1164120435714722,217.3862762451172,0.0,0.630800724029541,-0.001116412109695375,936,78,0.5070139169692993,3837952,0.5058975219726562,4096
1.0821099281311035,217.4058837890625,0.0,0.6487703323364258,-0.0010821099858731031,960,80,0.4756435751914978,3936256,0.4745614528656006,4096
1.0483900308609009,217.43434143066406,0.0,0.6679429411888123,-0.0010483900550752878,984,82,0.44531384110450745,4034560,0.4442654550075531,4096
1.0152065753936768,217.46458435058594,0.0,0.6829751133918762,-0.001015206566080451,1008,84,0.4240038990974426,4132864,0.4229886829853058,4096
0.9826009273529053,217.49703979492188,0.0,0.7012051343917847,-0.0009826009627431631,1032,86,0.4011470079421997,4231168,0.400164395570755,4096
0.950537383556366,217.52101135253906,0.0,0.7229511737823486,-0.0009505374473519623,1056,88,0.36547011137008667,4329472,0.36451956629753113,4096
0.9190221428871155,217.5571746826172,0.0,0.7463614344596863,-0.0009190221899189055,1080,90,0.34137964248657227,4427776,0.3404606282711029,4096
0.8879732489585876,217.58245849609375,0.0,0.7566279768943787,-0.0008879732922650874,1104,92,0.32495760917663574,4526080,0.32406964898109436,4096
0.8574513792991638,217.6143035888672,0.0,0.7805681228637695,-0.0008574514067731798,1128,94,0.2957461178302765,4624384,0.2948886752128601,4096
0.8274189233779907,217.6542510986328,0.0,0.8000205755233765,-0.0008274189895018935,1152,96,0.28496110439300537,4722688,0.2841336727142334,4096
0.7977966666221619,217.68272399902344,0.0,0.8292251825332642,-0.0007977967034094036,1176,98,0.24569880962371826,4820992,0.24490101635456085,4096
