batch_size,bc/samples_so_far,bc/loss,bc/batch,bc/prob_true_act,bc/l2_norm,bc/entropy,bc/ent_loss,bc/epoch,bc/neglogp,bc/l2_loss
2048,57344,2.0064940452575684,27,0.13896192610263824,468.033447265625,2.782792568206787,-0.0027827927842736244,1,2.009276866912842,0.0
2048,114688,1.8773771524429321,55,0.1560027152299881,499.1089782714844,2.7212836742401123,-0.002721283817663789,2,1.8800984621047974,0.0
2048,172032,1.8272976875305176,83,0.16447648406028748,520.8031005859375,2.660245180130005,-0.0026602454017847776,3,1.8299579620361328,0.0
2048,229376,1.7648881673812866,111,0.17559733986854553,544.8690185546875,2.600830078125,-0.0026008302811533213,4,1.767488956451416,0.0
2048,286720,1.7200802564620972,139,0.18373630940914154,568.7860107421875,2.542625904083252,-0.0025426261126995087,5,1.7226228713989258,0.0
2048,344064,1.674924612045288,167,0.19352519512176514,590.9732666015625,2.4853386878967285,-0.002485338831320405,6,1.6774100065231323,0.0
2048,401408,1.6344960927963257,195,0.2026873081922531,612.252197265625,2.4286110401153564,-0.0024286110419780016,7,1.6369247436523438,0.0
2048,458752,1.5726791620254517,223,0.2149987518787384,633.1657104492188,2.3725838661193848,-0.0023725840728729963,8,1.5750517845153809,0.0
2048,516096,1.5169358253479004,251,0.22714591026306152,655.3670654296875,2.3171966075897217,-0.0023171966895461082,9,1.5192530155181885,0.0
2048,573440,1.4806530475616455,279,0.2356792688369751,675.3031005859375,2.262570858001709,-0.002262570895254612,10,1.4829156398773193,0.0
2048,630784,1.434916615486145,307,0.24890738725662231,694.9509887695312,2.2085866928100586,-0.0022085867822170258,11,1.4371252059936523,0.0
2048,688128,1.4016482830047607,335,0.2594441771507263,714.9758911132812,2.1549949645996094,-0.0021549949888139963,12,1.4038032293319702,0.0
2048,745472,1.3526149988174438,363,0.2729416489601135,733.9939575195312,2.1021761894226074,-0.0021021761931478977,13,1.3547171354293823,0.0
2048,802816,1.313966989517212,391,0.28554630279541016,753.4749145507812,2.049844264984131,-0.0020498442463576794,14,1.3160167932510376,0.0
2048,860160,1.3071820735931396,419,0.29305386543273926,775.6460571289062,1.9984430074691772,-0.001998443156480789,15,1.309180498123169,0.0
2048,917504,1.248617172241211,447,0.30843377113342285,795.1047973632812,1.9478120803833008,-0.0019478121539577842,16,1.2505649328231812,0.0
2048,974848,1.2054905891418457,475,0.32453930377960205,813.3795776367188,1.8976292610168457,-0.0018976293504238129,17,1.207388162612915,0.0
2048,1032192,1.1621837615966797,503,0.33778291940689087,833.220703125,1.8479795455932617,-0.001847979612648487,18,1.164031744003296,0.0
2048,1089536,1.1319605112075806,531,0.3548581004142761,858.3729248046875,1.7992372512817383,-0.0017992373323068023,19,1.1337597370147705,0.0
2048,1146880,1.100008487701416,559,0.3683076500892639,878.7606201171875,1.7512397766113281,-0.0017512398771941662,20,1.101759672164917,0.0
2048,1204224,1.0636550188064575,587,0.38314351439476013,898.8759765625,1.7041146755218506,-0.0017041147220879793,21,1.065359115600586,0.0
2048,1261568,1.0602253675460815,615,0.39344361424446106,919.6693725585938,1.6578928232192993,-0.0016578929498791695,22,1.0618832111358643,0.0
2048,1318912,1.0381642580032349,643,0.40592920780181885,940.2443237304688,1.6128021478652954,-0.0016128022689372301,23,1.0397770404815674,0.0
2048,1376256,0.9765431880950928,671,0.42848387360572815,962.6654663085938,1.5690428018569946,-0.0015690429136157036,24,0.9781122207641602,0.0
2048,1433600,0.9603798985481262,699,0.43717408180236816,981.6172485351562,1.5256273746490479,-0.0015256274491548538,25,0.9619055390357971,0.0
2048,1490944,0.9141373634338379,727,0.4577924311161041,1000.7506713867188,1.4826067686080933,-0.001482606865465641,26,0.915619969367981,0.0
2048,1548288,0.8971503376960754,755,0.4742444157600403,1020.2249755859375,1.4407083988189697,-0.001440708409063518,27,0.8985910415649414,0.0
2048,1605632,0.84218430519104,783,0.49370720982551575,1039.041748046875,1.400078535079956,-0.001400078646838665,28,0.8435843586921692,0.0
2048,1662976,0.8418855667114258,811,0.5121468901634216,1058.869384765625,1.3605232238769531,-0.0013605232816189528,29,0.8432461023330688,0.0
2048,1720320,0.780896782875061,839,0.5331857800483704,1077.97265625,1.3219364881515503,-0.0013219366082921624,30,0.7822186946868896,0.0
2048,1777664,0.8177973031997681,867,0.5387369394302368,1095.0654296875,1.2841639518737793,-0.0012841640273109078,31,0.8190814852714539,0.0
2048,1835008,0.7720130085945129,895,0.5564866065979004,1112.7432861328125,1.247697114944458,-0.0012476971605792642,32,0.7732607126235962,0.0
2048,1892352,0.7570703625679016,923,0.5688836574554443,1130.9454345703125,1.2119486331939697,-0.0012119486927986145,33,0.7582823038101196,0.0
2048,1949696,0.7465496063232422,951,0.583890438079834,1146.968505859375,1.177318811416626,-0.0011773188598453999,34,0.7477269172668457,0.0
2048,2007040,0.713955819606781,979,0.6076646447181702,1165.041015625,1.143946647644043,-0.0011439466616138816,35,0.7150997519493103,0.0
2048,2064384,0.6964001655578613,1007,0.6269426941871643,1182.0308837890625,1.1116875410079956,-0.0011116876266896725,36,0.6975118517875671,0.0
2048,2121728,0.6800662279129028,1035,0.627617359161377,1200.7677001953125,1.0804848670959473,-0.001080484944395721,37,0.6811467409133911,0.0
2048,2179072,0.6578630805015564,1063,0.6511514782905579,1216.4412841796875,1.0508720874786377,-0.00105087214615196,38,0.6589139699935913,0.0
2048,2236416,0.7297064065933228,1091,0.6494169235229492,1231.3980712890625,1.0209012031555176,-0.0010209012543782592,39,0.7307273149490356,0.0
2048,2293760,0.6737431287765503,1119,0.6801578998565674,1247.0697021484375,0.9926483631134033,-0.0009926484199240804,40,0.6747357845306396,0.0
2048,2351104,0.6245731711387634,1147,0.6881577968597412,1264.2772216796875,0.9659080505371094,-0.000965908111538738,41,0.6255390644073486,0.0
2048,2408448,0.6411399245262146,1175,0.7255505919456482,1279.84521484375,0.9394465088844299,-0.0009394465596415102,42,0.6420793533325195,0.0
2048,2465792,0.6346611976623535,1203,0.6789168119430542,1294.8287353515625,0.9141647815704346,-0.0009141648188233376,43,0.6355753540992737,0.0
2048,2523136,0.5799074769020081,1231,0.7473344206809998,1309.22021484375,0.889945924282074,-0.0008899459498934448,44,0.5807974338531494,0.0
2048,2580480,0.5953162908554077,1259,0.7691045999526978,1322.76806640625,0.8657671809196472,-0.0008657672442495823,45,0.5961820483207703,0.0
2048,2637824,0.6044685244560242,1287,0.7732862830162048,1337.989990234375,0.8427024483680725,-0.0008427025168202817,46,0.6053112149238586,0.0
2048,2695168,0.6019263863563538,1315,0.7925413846969604,1351.6983642578125,0.8207957148551941,-0.0008207957725971937,47,0.6027472019195557,0.0
2048,2752512,0.5893367528915405,1343,0.7862520217895508,1364.5057373046875,0.7994825839996338,-0.0007994826301001012,48,0.5901362299919128,0.0
2048,2809856,0.6005786061286926,1371,0.7875127196311951,1378.9976806640625,0.7793928384780884,-0.000779392896220088,49,0.6013579964637756,0.0
2048,2867200,0.5566075444221497,1399,0.8361013531684875,1392.7752685546875,0.759890079498291,-0.0007598901283927262,50,0.5573674440383911,0.0
2048,2924544,0.49487996101379395,1427,0.8609464168548584,1406.0484619140625,0.741538405418396,-0.0007415384170599282,51,0.4956215023994446,0.0
2048,2981888,0.5319650173187256,1455,0.843558132648468,1418.51025390625,0.7234280705451965,-0.0007234280928969383,52,0.5326884388923645,0.0
2048,3039232,0.48669862747192383,1483,0.8795301914215088,1429.75244140625,0.705946683883667,-0.0007059467025101185,53,0.48740458488464355,0.0
2048,3096576,0.5264503955841064,1511,0.8792977333068848,1441.0977783203125,0.6896151900291443,-0.0006896152044646442,54,0.5271400213241577,0.0
2048,3153920,0.5770924091339111,1539,0.8974887132644653,1452.2994384765625,0.6741329431533813,-0.0006741329561918974,55,0.5777665376663208,0.0
2048,3211264,0.508009672164917,1567,0.9206874966621399,1465.5294189453125,0.6595602631568909,-0.0006595603190362453,56,0.5086692571640015,0.0
2048,3268608,0.4523027241230011,1595,0.9224051833152771,1479.023193359375,0.6457910537719727,-0.000645791064016521,57,0.45294851064682007,0.0
2048,3325952,0.45380985736846924,1623,0.9217259883880615,1504.5513916015625,0.6331918239593506,-0.0006331918411888182,58,0.4544430375099182,0.0
2048,3383296,0.48508578538894653,1651,0.9553850889205933,1517.4359130859375,0.6203272342681885,-0.000620327249635011,59,0.4857061207294464,0.0
2048,3440640,0.4992111325263977,1679,0.9477423429489136,1532.4541015625,0.6086688041687012,-0.0006086688372306526,60,0.499819815158844,0.0
2048,3497984,0.4424281716346741,1707,0.9457300901412964,1546.465087890625,0.5973513126373291,-0.0005973513470962644,61,0.44302552938461304,0.0
2048,3555328,0.471954345703125,1735,0.917103111743927,1558.76220703125,0.5863162279129028,-0.0005863162805326283,62,0.4725406765937805,0.0
2048,3612672,0.4578263759613037,1763,0.9180289506912231,1569.7012939453125,0.5754695534706116,-0.0005754695739597082,63,0.4584018588066101,0.0
